row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,compound,bacteria,pretreatment,object_no_in_nuclei,intensity_cytoplasm_region_tmrm_mean,intensity_cytoplasm_region_tmrm_stddev,sd/mean_tmrm,intensity_annexinv-647_mean,number_of_spots,number_of_legio-_per_cell_,legio_area_[um²]-_sum_per_cell_,object_no_in_real_nuclei,number_of_real_nuclei-_per_infected_cell_,intensity_cytoplasm_region_tmrm_mean-_mean_per_infected_cell_,intensity_cytoplasm_region_tmrm_stddev-_mean_per_infected_cell_,sd/mean_tmrm-_mean_per_infected_cell_,intensity_annexinv-647_mean-_mean_per_infected_cell_,legio_area_[um²]-_sum_per_cell_-_mean_per_infected_cell,well_id,cell_lbl
4,6,1,2,2,6,1709,953,_1461_642_1932_1114_,-342.14,1012.67,NT,WT,NONE,19,335.981,200.44,0.596581,124.675,1,1,1.25278,19,1,335.981,200.44,0.596581,124.675,1.25278,10,w10_f2_c6
4,6,1,2,2,7,181,921,_19_625_379_1067_,-481.17,1012.12,NT,WT,NONE,20,239.869,159.323,0.66421,113.602,1,1,3.55824,20,1,239.869,159.323,0.66421,113.602,3.55824,10,w10_f2_c7
4,6,1,2,2,8,865,939,_704_815_1067_1064_,-416.76,1007.52,NT,WT,NONE,22,341.393,194.576,0.569947,121.656,1,1,1.60947,22,1,341.393,194.576,0.569947,121.656,1.60947,10,w10_f2_c8
4,6,1,2,2,9,1457,1077,_1335_986_1603_1193_,-362.13,994.54,NT,WT,NONE,24,266.295,185.517,0.69666,122.75,1,1,2.06186,24,1,266.295,185.517,0.69666,122.75,2.06186,10,w10_f2_c9
4,6,1,2,3,1,683,661,_224_321_1017_1059_,-235.98,1031.91,NT,WT,NONE,12,345.892,242.699,0.701661,119.058,1,1,2.46206,10,1,345.892,242.699,0.701661,119.058,2.46206,10,w10_f3_c1
4,6,1,2,3,2,202,1054,_94_915_327_1177_,-280.21,998.21,NT,WT,NONE,19,259.32,164.323,0.63367,119.229,1,1,2.69695,17,1,259.32,164.323,0.63367,119.229,2.69695,10,w10_f3_c2
4,6,1,2,3,3,1180,1102,_1044_916_1329_1359_,-190.48,991.17,NT,WT,NONE,21,313.057,265.996,0.849672,124.769,2,2,12.5626,19,1,313.057,265.996,0.849672,124.769,12.5626,10,w10_f3_c3
4,6,1,2,3,4,2075,1120,_1797_1032_2158_1222_,-109.66,989.32,NT,WT,NONE,22,252.507,185.775,0.735722,119.732,1,1,3.61914,20,1,252.507,185.775,0.735722,119.732,3.61914,10,w10_f3_c4
4,6,1,2,3,5,1660,1253,_1250_1143_1817_1382_,-154.03,976.99,NT,WT,NONE,25,153.856,32.6596,0.212274,127.779,1,1,1.79217,23,1,153.856,32.6596,0.212274,127.779,1.79217,10,w10_f3_c5
4,6,1,2,3,6,975,1394,_845_1061_1213_1712_,-205.83,964.27,NT,WT,NONE,26,247.942,153.78,0.620224,122.827,4,4,8.15176,24,1,247.942,153.78,0.620224,122.827,8.15176,10,w10_f3_c6
4,6,1,2,3,7,1435,1459,_1246_1370_1704_1599_,-163.32,959.46,NT,WT,NONE,32,245.962,154.307,0.627362,133.604,1,1,2.14016,29,1,245.962,154.307,0.627362,133.604,2.14016,10,w10_f3_c7
4,6,1,2,3,8,1017,1903,_935_1767_1149_2013_,-203.28,918.77,NT,WT,NONE,39,156.187,34.6668,0.221957,122.464,5,5,6.58578,36,1,156.187,34.6668,0.221957,122.464,6.58578,10,w10_f3_c8
4,6,1,2,4,1,1301,263,_1121_15_1453_388_,21.45,1073.75,NT,WT,NONE,7,216.021,87.1946,0.40364,273.378,1,1,2.81005,5,1,216.021,87.1946,0.40364,273.378,2.81005,10,w10_f4_c1
4,6,1,2,4,2,720,630,_565_526_838_740_,-36.16,1035.99,NT,WT,NONE,14,144.821,20.9067,0.144362,119.25,1,1,2.75785,12,1,144.821,20.9067,0.144362,119.25,2.75785,10,w10_f4_c2
4,6,1,2,4,3,160,834,_1_697_458_949_,-86.7,1017.75,NT,WT,NONE,17,189.369,88.4412,0.467032,108.803,2,2,0.382793,15,1,189.369,88.4412,0.467032,108.803,0.382793,10,w10_f4_c3
4,6,1,2,4,4,372,1042,_61_951_737_1135_,-64.66,998.23,NT,WT,NONE,21,228.204,121.325,0.531651,113.702,1,1,3.55824,18,1,228.204,121.325,0.531651,113.702,3.55824,10,w10_f4_c4
4,6,1,2,4,5,1320,1016,_1225_965_1380_1084_,21.58,999.8,NT,WT,NONE,22,135.841,16.8695,0.124186,132.073,1,1,3.39294,19,1,135.841,16.8695,0.124186,132.073,3.39294,10,w10_f4_c5
4,6,1,2,4,6,1292,1364,_1159_1172_1433_1548_,20.91,966.31,NT,WT,NONE,25,174.278,63.8072,0.366123,123.117,1,1,1.07008,22,1,174.278,63.8072,0.366123,123.117,1.07008,10,w10_f4_c6
4,6,1,2,4,7,2005,1714,_1964_1679_2070_1849_,87.62,931.73,NT,WT,NONE,34,130.905,12.8036,0.0978086,122.893,4,4,2.34026,31,1,130.905,12.8036,0.0978086,122.893,2.34026,10,w10_f4_c7
4,6,1,2,4,8,448,1973,_298_1737_712_2158_,-57.37,909.31,NT,WT,NONE,37,177.739,69.3524,0.390193,118.259,2,2,4.35862,34,1,177.739,69.3524,0.390193,118.259,4.35862,10,w10_f4_c8
4,6,1,2,5,1,470,190,_380_116_589_290_,-56.7,878.05,NT,WT,NONE,5,208.219,105.885,0.508526,114.559,1,1,1.52247,5,1,208.219,105.885,0.508526,114.559,1.52247,10,w10_f5_c1
4,6,1,2,5,2,1643,885,_1509_692_1829_1075_,55.05,811.01,NT,WT,NONE,12,220.42,172.69,0.783461,120.898,7,7,1.72257,12,1,220.42,172.69,0.783461,120.898,1.72257,10,w10_f5_c2
4,6,1,2,5,3,237,1177,_1_1042_401_1262_,-83.09,788.01,NT,WT,NONE,17,408.506,301.5,0.738055,112.602,1,1,1.55727,16,1,408.506,301.5,0.738055,112.602,1.55727,10,w10_f5_c3
4,6,1,2,5,4,460,1672,_306_1546_725_1953_,-52.21,734.37,NT,WT,NONE,27,236.856,156.227,0.659588,137.559,1,1,1.53987,26,1,236.856,156.227,0.659588,137.559,1.53987,10,w10_f5_c4
4,6,1,2,5,5,1096,1922,_888_1620_1411_2045_,6.2,721.23,NT,WT,NONE,32,248.872,196.873,0.791065,232.49,5,5,8.44755,31,1,248.872,196.873,0.791065,232.49,8.44755,10,w10_f5_c5
4,6,1,2,6,1,1202,88,_1084_1_1311_182_,-187.42,888.16,NT,WT,NONE,7,322.49,260.275,0.807081,131.092,1,1,1.89657,6,1,322.49,260.275,0.807081,131.092,1.89657,10,w10_f6_c1
4,6,1,2,6,2,555,661,_375_426_827_925_,-246.87,834.36,NT,WT,NONE,18,344.969,273.455,0.792695,117.268,1,1,3.37554,16,1,344.969,273.455,0.792695,117.268,3.37554,10,w10_f6_c2
4,6,1,2,6,3,2090,743,_1996_687_2158_850_,-105.11,825.08,NT,WT,NONE,23,249.74,163.975,0.656581,128.38,1,1,3.72353,21,1,249.74,163.975,0.656581,128.38,3.72353,10,w10_f6_c3
4,6,1,2,6,4,1034,910,_940_828_1121_1043_,-202.84,809.55,NT,WT,NONE,26,143.429,30.6856,0.213942,211.253,1,1,1.34848,24,1,143.429,30.6856,0.213942,211.253,1.34848,10,w10_f6_c4
4,6,1,2,6,5,1342,1918,_1180_1758_1455_2043_,-174.58,718.39,NT,WT,NONE,39,221.753,131.775,0.594243,122.305,1,1,2.68825,37,1,221.753,131.775,0.594243,122.305,2.68825,10,w10_f6_c5
4,6,1,2,6,6,224,980,_45_810_413_1146_,-275.34,803.66,NT,WT,NONE,45,225.167,115.885,0.514661,111.475,1,1,4.31512,43,1,225.167,115.885,0.514661,111.475,4.31512,10,w10_f6_c6
4,6,1,2,7,1,107,107,_1_1_424_392_,-484.76,882.59,NT,WT,NONE,3,396.133,255.247,0.644345,107.985,1,1,2.24456,3,1,396.133,255.247,0.644345,107.985,2.24456,10,w10_f7_c1
4,6,1,2,7,2,362,797,_258_535_461_1048_,-465,822.02,NT,WT,NONE,18,265.192,178.778,0.674148,123.779,1,1,1.37458,18,1,265.192,178.778,0.674148,123.779,1.37458,10,w10_f7_c2
4,6,1,2,7,3,398,1491,_234_1124_564_1810_,-461.8,759.67,NT,WT,NONE,29,331,263.876,0.797208,114.473,1,1,1.30498,29,1,331,263.876,0.797208,114.473,1.30498,10,w10_f7_c3
4,6,1,2,7,4,1590,1307,_1338_1178_1714_1588_,-356.5,768.27,NT,WT,NONE,30,290.086,194.991,0.672182,123.379,1,1,3.56694,30,1,290.086,194.991,0.672182,123.379,3.56694,10,w10_f7_c4
4,6,1,2,7,5,765,1938,_663_1674_975_2158_,-425.57,717.4,NT,WT,NONE,37,244.945,151.672,0.619207,177.061,1,1,3.37554,37,1,244.945,151.672,0.619207,177.061,3.37554,10,w10_f7_c5
4,6,1,2,7,6,1716,2065,_1594_1920_1811_2158_,-339.02,704.78,NT,WT,NONE,40,311.414,238.623,0.766256,118.03,3,3,4.40212,40,1,311.414,238.623,0.766256,118.03,4.40212,10,w10_f7_c6
4,6,1,2,8,1,213,220,_1_5_456_407_,-478.91,677.66,NT,WT,NONE,1,372.542,280.859,0.753899,109.201,1,1,2.72305,1,1,372.542,280.859,0.753899,109.201,2.72305,10,w10_f8_c1
4,6,1,2,8,2,882,394,_736_154_1083_717_,-415.41,660.55,NT,WT,NONE,3,192.484,81.9453,0.425725,122.687,1,1,5.02851,3,1,192.484,81.9453,0.425725,122.687,5.02851,10,w10_f8_c2
4,6,1,2,8,3,979,558,_807_401_1073_857_,-409.18,638.13,NT,WT,NONE,5,175.671,53.7192,0.305795,123.94,3,3,11.2402,5,1,175.671,53.7192,0.305795,123.94,11.2402,10,w10_f8_c3
4,6,1,2,8,4,1854,714,_1742_551_2158_884_,-317.09,629.27,NT,WT,NONE,10,271.938,255.192,0.938418,184.108,1,1,7.53407,10,1,271.938,255.192,0.938418,184.108,7.53407,10,w10_f8_c4
4,6,1,2,8,5,714,752,_626_608_794_868_,-432.26,626.47,NT,WT,NONE,11,190.584,81.3819,0.427014,128.668,1,1,3.75833,11,1,190.584,81.3819,0.427014,128.668,3.75833,10,w10_f8_c5
4,6,1,2,8,6,1801,962,_1712_883_1880_1047_,-331.05,606.82,NT,WT,NONE,13,181.034,84.0799,0.464444,127.546,6,6,4.95891,13,1,181.034,84.0799,0.464444,127.546,4.95891,10,w10_f8_c6
4,6,1,2,8,7,825,1300,_697_1133_1060_1428_,-416.84,577.45,NT,WT,NONE,17,242.997,147.059,0.605188,121.94,3,3,2.51426,17,1,242.997,147.059,0.605188,121.94,2.51426,10,w10_f8_c7
4,6,1,2,8,8,1430,1313,_1244_1209_1570_1426_,-367.46,575.26,NT,WT,NONE,20,305.588,251.603,0.823342,124.242,2,2,5.9333,20,1,305.588,251.603,0.823342,124.242,5.9333,10,w10_f8_c8
4,6,1,2,8,9,1208,1896,_1098_1782_1341_2025_,-384.87,519.4,NT,WT,NONE,27,269.112,219.144,0.81432,124.296,1,1,5.04591,27,1,269.112,219.144,0.81432,124.296,5.04591,10,w10_f8_c9
4,6,1,2,9,1,678,865,_548_665_785_958_,-236.04,621.68,NT,WT,NONE,12,238.807,126.226,0.52857,122.06,1,1,5.4722,11,1,238.807,126.226,0.52857,122.06,5.4722,10,w10_f9_c1
4,6,1,2,9,2,1948,1032,_1739_725_2158_1244_,-116.58,603.08,NT,WT,NONE,14,301.993,287.014,0.9504,116.542,2,2,1.97487,13,1,301.993,287.014,0.9504,116.542,1.97487,10,w10_f9_c2
4,6,1,2,9,3,627,1011,_528_918_791_1132_,-239.01,601.91,NT,WT,NONE,15,215.85,161.673,0.749006,140.115,2,2,0.0521991,14,1,215.85,161.673,0.749006,140.115,0.0521991,10,w10_f9_c3
4,6,1,2,9,4,621,1483,_490_1108_911_1662_,-234.96,567.48,NT,WT,NONE,17,386.414,362.297,0.937587,126.626,1,1,3.11455,16,1,386.414,362.297,0.937587,126.626,3.11455,10,w10_f9_c4
4,6,1,2,9,5,1661,1375,_1553_1074_1768_1529_,-143.26,575.03,NT,WT,NONE,21,170.066,60.6461,0.356604,121.051,1,1,5.34171,19,1,170.066,60.6461,0.356604,121.051,5.34171,10,w10_f9_c5
4,6,1,2,9,6,1281,1584,_1048_1292_1459_1745_,-181.29,551.6,NT,WT,NONE,25,252.016,180.464,0.716082,122.972,2,2,6.14209,23,1,252.016,180.464,0.716082,122.972,6.14209,10,w10_f9_c6
4,6,1,2,9,7,932,2024,_634_1919_1027_2158_,-218.4,508.58,NT,WT,NONE,30,334.925,297.793,0.889133,118.3,1,1,4.72402,28,1,334.925,297.793,0.889133,118.3,4.72402,10,w10_f9_c7
4,6,1,2,9,8,111,2031,_1_1729_227_2158_,-290.2,508.92,NT,WT,NONE,33,316.493,240.499,0.759887,108.087,4,4,4.81972,31,1,316.493,240.499,0.759887,108.087,4.81972,10,w10_f9_c8
4,6,1,3,1,1,1495,244,_1356_85_1679_432_,39.6,674.37,NT,WT,NONE,5,309.591,285.35,0.9217,144.938,3,3,0.983083,5,1,309.591,285.35,0.9217,144.938,0.983083,10,w10_f1_c1
4,6,1,3,1,10,180,1761,_54_1442_411_1909_,-77.86,540.19,NT,WT,NONE,31,149.224,59.0798,0.395914,303.167,2,2,5.31561,31,1,149.224,59.0798,0.395914,303.167,5.31561,10,w10_f1_c10
4,6,1,3,1,11,603,728,_483_621_771_841_,-42.65,628.3,NT,WT,NONE,37,477.548,379.91,0.795542,195.619,2,2,4.40212,36,1,477.548,379.91,0.795542,195.619,4.40212,10,w10_f1_c11
4,6,1,3,1,2,892,195,_717_1_1083_328_,-16.48,680.78,NT,WT,NONE,6,141.532,32.5927,0.230285,267.071,4,4,5.38521,6,1,141.532,32.5927,0.230285,267.071,5.38521,10,w10_f1_c2
4,6,1,3,1,3,344,252,_38_164_516_446_,-71.57,669.75,NT,WT,NONE,7,250.889,135.095,0.538465,112.015,1,1,2.81875,7,1,250.889,135.095,0.538465,112.015,2.81875,10,w10_f1_c3
4,6,1,3,1,4,965,438,_761_169_1218_711_,-7.97,656.98,NT,WT,NONE,9,215.266,113.628,0.527852,236.954,4,4,5.28081,9,1,215.266,113.628,0.527852,236.954,5.28081,10,w10_f1_c4
4,6,1,3,1,5,1884,485,_1746_354_2053_580_,77.1,653.3,NT,WT,NONE,11,150.434,34.5187,0.229461,116.488,1,1,1.74867,11,1,150.434,34.5187,0.229461,116.488,1.74867,10,w10_f1_c5
4,6,1,3,1,6,1798,791,_1690_636_1952_963_,69.16,622.94,NT,WT,NONE,16,313.668,257.791,0.821861,118.44,2,2,4.74142,16,1,313.668,257.791,0.821861,118.44,4.74142,10,w10_f1_c6
4,6,1,3,1,7,922,920,_823_794_1021_1013_,-14.74,611.71,NT,WT,NONE,18,173.269,70.1365,0.404784,131.253,1,1,0.487191,18,1,173.269,70.1365,0.404784,131.253,0.487191,10,w10_f1_c7
4,6,1,3,1,8,952,1110,_798_997_1081_1228_,-12.58,594,NT,WT,NONE,20,230.53,145.357,0.630536,179.05,4,4,7.56017,20,1,230.53,145.357,0.630536,179.05,7.56017,10,w10_f1_c8
4,6,1,3,1,9,80,1521,_1_1392_328_1636_,-86.68,556.29,NT,WT,NONE,29,243.985,179.148,0.734259,246.722,1,1,2.59255,29,1,243.985,179.148,0.734259,246.722,2.59255,10,w10_f1_c9
4,6,1,3,2,1,2011,273,_1756_182_2125_398_,-315.78,1068.19,NT,WT,NONE,5,192.236,124.891,0.649674,139.381,7,7,0.930884,4,1,192.236,124.891,0.649674,139.381,0.930884,10,w10_f2_c1
4,6,1,3,2,2,2081,763,_1993_521_2158_1087_,-303.16,1019.99,NT,WT,NONE,13,283.344,175.778,0.62037,114.887,1,1,4.17593,12,1,283.344,175.778,0.62037,114.887,4.17593,10,w10_f2_c2
4,6,1,3,2,3,1232,829,_1069_568_1381_1041_,-382.25,1020.02,NT,WT,NONE,15,204.505,99.3169,0.485645,132.442,2,2,5.5766,14,1,204.505,99.3169,0.485645,132.442,5.5766,10,w10_f2_c3
4,6,1,3,2,4,132,946,_49_881_238_1035_,-485.77,1006.82,NT,WT,NONE,18,144.524,35.189,0.243483,110.274,1,1,4.79362,17,1,144.524,35.189,0.243483,110.274,4.79362,10,w10_f2_c4
4,6,1,3,2,5,852,964,_568_819_1046_1172_,-422.36,1002.59,NT,WT,NONE,19,310.926,185.468,0.596502,125.24,2,2,3.09715,18,1,310.926,185.468,0.596502,125.24,3.09715,10,w10_f2_c5
4,6,1,3,2,6,1460,1094,_1348_901_1588_1230_,-361.98,994.88,NT,WT,NONE,20,214.848,159.598,0.742844,129.105,1,1,2.05316,19,1,214.848,159.598,0.742844,129.105,2.05316,10,w10_f2_c6
4,6,1,3,2,7,2042,1274,_1917_1167_2158_1579_,-305.48,970.44,NT,WT,NONE,28,330.249,153.347,0.464338,116.303,1,1,4.34122,27,1,330.249,153.347,0.464338,116.303,4.34122,10,w10_f2_c7
4,6,1,3,2,8,1509,1300,_1374_1188_1620_1446_,-358.42,972.31,NT,WT,NONE,29,225.367,112.162,0.497685,127.967,1,1,3.70614,28,1,225.367,112.162,0.497685,127.967,3.70614,10,w10_f2_c8
4,6,1,3,2,9,672,1730,_350_1639_987_2038_,-434.21,930.9,NT,WT,NONE,40,310.348,267.228,0.861061,132.804,2,2,3.94103,39,1,310.348,267.228,0.861061,132.804,3.94103,10,w10_f2_c9
4,6,1,3,3,1,646,689,_293_450_958_990_,-238.33,1030.7,NT,WT,NONE,11,448.498,322.722,0.719563,118.905,1,1,3.70614,10,1,448.498,322.722,0.719563,118.905,3.70614,10,w10_f3_c1
4,6,1,3,3,10,995,2081,_811_1897_1088_2158_,-206.82,903.8,NT,WT,NONE,46,180.143,65.3311,0.362662,123.208,1,1,7.28177,45,1,180.143,65.3311,0.362662,123.208,7.28177,10,w10_f3_c10
4,6,1,3,3,2,33,869,_1_529_73_1083_,-297.11,1018.32,NT,WT,NONE,15,205.504,89.7655,0.436806,112.74,1,1,3.99323,14,1,205.504,89.7655,0.436806,112.74,3.99323,10,w10_f3_c2
4,6,1,3,3,3,255,973,_103_893_355_1060_,-278.75,1003.41,NT,WT,NONE,20,126.007,24.902,0.197624,217.22,1,1,1.38328,19,1,126.007,24.902,0.197624,217.22,1.38328,10,w10_f3_c3
4,6,1,3,3,4,2069,1125,_1800_1039_2158_1257_,-108.95,988.34,NT,WT,NONE,24,255.68,202.261,0.79107,123.188,1,1,2.72305,23,1,255.68,202.261,0.79107,123.188,2.72305,10,w10_f3_c4
4,6,1,3,3,5,1178,1136,_1053_985_1314_1356_,-190.81,988.7,NT,WT,NONE,25,310.868,257.078,0.826969,125.621,3,3,11.884,24,1,310.868,257.078,0.826969,125.621,11.884,10,w10_f3_c5
4,6,1,3,3,6,80,1264,_1_1051_228_1445_,-290.58,976.49,NT,WT,NONE,26,237.349,116.956,0.492761,237.979,2,2,5.9681,25,1,237.349,116.956,0.492761,237.979,5.9681,10,w10_f3_c6
4,6,1,3,3,7,1588,1274,_1220_1158_1812_1369_,-156.32,976.84,NT,WT,NONE,27,156.224,44.7262,0.286296,145.807,1,1,1.91397,26,1,156.224,44.7262,0.286296,145.807,1.91397,10,w10_f3_c7
4,6,1,3,3,8,843,1329,_719_1098_1176_1564_,-214.02,969.42,NT,WT,NONE,30,220.341,141.623,0.642744,122.551,3,3,9.19574,29,1,220.341,141.623,0.642744,122.551,9.19574,10,w10_f3_c8
4,6,1,3,3,9,1347,1941,_1219_1854_1465_2026_,-174.98,914.18,NT,WT,NONE,42,298.213,221.438,0.742551,226.423,1,1,4.08893,41,1,298.213,221.438,0.742551,226.423,4.08893,10,w10_f3_c9
4,6,1,3,4,1,1316,126,_1106_1_1465_337_,19.78,1080.49,NT,WT,NONE,3,244.838,99.3275,0.405686,334.802,1,1,1.97487,3,1,244.838,99.3275,0.405686,334.802,1.97487,10,w10_f4_c1
4,6,1,3,4,2,701,663,_558_534_818_778_,-36.32,1033.14,NT,WT,NONE,12,143.112,22.2549,0.155507,119.069,1,1,2.60125,12,1,143.112,22.2549,0.155507,119.069,2.60125,10,w10_f4_c2
4,6,1,3,4,3,350,1036,_22_954_714_1121_,-64.01,998.11,NT,WT,NONE,17,239.942,138.97,0.579182,114.336,1,1,2.74045,16,1,239.942,138.97,0.579182,114.336,2.74045,10,w10_f4_c3
4,6,1,3,4,4,1318,1424,_1198_1194_1439_1587_,22.46,965.37,NT,WT,NONE,20,171.39,65.1923,0.380373,123.182,1,1,3.39294,19,1,171.39,65.1923,0.380373,123.182,3.39294,10,w10_f4_c4
4,6,1,3,4,5,469,2034,_280_1812_670_2158_,-57.23,907.61,NT,WT,NONE,33,173.439,68.501,0.394956,115.949,2,2,4.88061,32,1,173.439,68.501,0.394956,115.949,4.88061,10,w10_f4_c5
4,6,1,3,4,6,1559,2060,_1359_1866_1688_2158_,43.44,903.55,NT,WT,NONE,37,246.408,106.036,0.430326,118.905,1,1,2.26196,36,1,246.408,106.036,0.430326,118.905,2.26196,10,w10_f4_c6
4,6,1,3,5,1,470,193,_403_113_544_268_,-56.3,877.94,NT,WT,NONE,5,210.265,101.922,0.48473,114.137,1,1,1.92267,5,1,210.265,101.922,0.48473,114.137,1.92267,10,w10_f5_c1
4,6,1,3,5,2,98,795,_22_730_162_906_,-92.01,820.81,NT,WT,NONE,13,124.307,20.7137,0.166634,280.487,2,2,2.73175,12,1,124.307,20.7137,0.166634,280.487,2.73175,10,w10_f5_c2
4,6,1,3,5,3,1576,933,_1448_791_1690_1039_,45.77,809.59,NT,WT,NONE,15,262.204,205.223,0.782685,121.993,2,2,5.19381,14,1,262.204,205.223,0.782685,121.993,5.19381,10,w10_f5_c3
4,6,1,3,5,4,444,1671,_244_1533_720_1949_,-53.3,733.43,NT,WT,NONE,28,270.563,183.506,0.678239,140.096,1,1,2.54906,27,1,270.563,183.506,0.678239,140.096,2.54906,10,w10_f5_c4
4,6,1,3,5,5,2087,1787,_1950_1668_2158_1990_,93.14,726.71,NT,WT,NONE,31,269.787,203.847,0.755583,146.875,1,1,2.45336,30,1,269.787,203.847,0.755583,146.875,2.45336,10,w10_f5_c5
4,6,1,3,5,6,1096,1952,_951_1689_1357_2158_,5.04,714.75,NT,WT,NONE,32,259.12,188.311,0.726733,243.201,2,2,5.507,31,1,259.12,188.311,0.726733,243.201,5.507,10,w10_f5_c6
4,6,1,3,5,7,805,2004,_720_1718_893_2158_,-26.41,712.67,NT,WT,NONE,35,256.092,163.129,0.636996,264.333,2,2,0.147897,34,1,256.092,163.129,0.636996,264.333,0.147897,10,w10_f5_c7
4,6,1,3,6,1,579,676,_357_455_820_915_,-246.06,833.2,NT,WT,NONE,11,406.416,328.425,0.808101,117.836,1,1,3.82793,10,1,406.416,328.425,0.808101,117.836,3.82793,10,w10_f6_c1
4,6,1,3,6,2,1069,1102,_873_935_1223_1351_,-201.65,790.41,NT,WT,NONE,18,295.575,178.982,0.605539,251.574,4,4,7.15997,17,1,295.575,178.982,0.605539,251.574,7.15997,10,w10_f6_c2
4,6,1,3,7,1,173,102,_20_1_524_326_,-478.6,885.55,NT,WT,NONE,1,437.907,323.973,0.73982,109.125,1,1,2.07056,1,1,437.907,323.973,0.73982,109.125,2.07056,10,w10_f7_c1
4,6,1,3,7,2,410,734,_233_561_542_851_,-461.87,829.15,NT,WT,NONE,14,257.597,243.88,0.946753,131.017,1,1,2.11406,14,1,257.597,243.88,0.946753,131.017,2.11406,10,w10_f7_c2
4,6,1,3,7,3,1242,1271,_1097_1083_1476_1416_,-381.59,777.95,NT,WT,NONE,22,285.457,223.316,0.78231,125.237,1,1,0.617689,22,1,285.457,223.316,0.78231,125.237,0.617689,10,w10_f7_c3
4,6,1,3,7,4,385,1542,_227_1125_566_1743_,-463.47,758.66,NT,WT,NONE,24,323.472,257.477,0.795979,114.076,1,1,1.44417,24,1,323.472,257.477,0.795979,114.076,1.44417,10,w10_f7_c4
4,6,1,3,7,5,1627,1562,_1493_1451_1764_1837_,-346.63,746.25,NT,WT,NONE,27,224.726,140.32,0.624404,121.046,1,1,4.14983,27,1,224.726,140.32,0.624404,121.046,4.14983,10,w10_f7_c5
4,6,1,3,7,6,750,1900,_639_1645_892_2035_,-426.11,720.33,NT,WT,NONE,34,262.868,163.649,0.622552,171.364,1,1,1.67037,34,1,262.868,163.649,0.622552,171.364,1.67037,10,w10_f7_c6
4,6,1,3,8,1,131,180,_1_1_451_354_,-480.51,683.04,NT,WT,NONE,3,411.149,319.605,0.777347,108.982,1,1,2.75785,3,1,411.149,319.605,0.777347,108.982,2.75785,10,w10_f8_c1
4,6,1,3,8,2,914,318,_751_139_1060_733_,-416.55,663.94,NT,WT,NONE,5,168.681,58.48,0.34669,128.366,2,2,5.00241,5,1,168.681,58.48,0.34669,128.366,5.00241,10,w10_f8_c2
4,6,1,3,8,3,1121,470,_973_361_1205_771_,-397.16,645.78,NT,WT,NONE,8,187.721,110.886,0.590695,159.601,1,1,2.30546,8,1,187.721,110.886,0.590695,159.601,2.30546,10,w10_f8_c3
4,6,1,3,8,4,957,540,_860_405_1040_714_,-410.08,647.43,NT,WT,NONE,9,167.184,49.9197,0.298592,131.551,1,1,5.17641,9,1,167.184,49.9197,0.298592,131.551,5.17641,10,w10_f8_c4
4,6,1,3,8,5,2062,762,_1739_623_2158_940_,-309.82,626.99,NT,WT,NONE,14,377.851,313.434,0.829518,176.542,1,1,4.65442,14,1,377.851,313.434,0.829518,176.542,4.65442,10,w10_f8_c5
4,6,1,3,8,6,1921,966,_1732_723_2058_1147_,-319.83,607.97,NT,WT,NONE,18,276.92,222.056,0.80188,190.387,2,2,4.37602,18,1,276.92,222.056,0.80188,190.387,4.37602,10,w10_f8_c6
4,6,1,3,8,7,818,1327,_693_1199_918_1420_,-422.98,575.09,NT,WT,NONE,21,251.154,184.623,0.7351,121.204,1,1,6.99468,21,1,251.154,184.623,0.7351,121.204,6.99468,10,w10_f8_c7
4,6,1,3,8,8,1422,1379,_1241_1243_1549_1498_,-367.01,568.86,NT,WT,NONE,25,202.736,118.72,0.585592,123.728,4,4,1.96617,25,1,202.736,118.72,0.585592,123.728,1.96617,10,w10_f8_c8
4,6,1,3,8,9,1178,1879,_1061_1770_1301_1998_,-388.05,521.97,NT,WT,NONE,30,234.249,170.259,0.726832,124.899,1,1,1.20928,30,1,234.249,170.259,0.726832,124.899,1.20928,10,w10_f8_c9
4,6,1,3,9,1,597,779,_459_659_765_1197_,-241.56,613.52,NT,WT,NONE,10,192.878,87.6329,0.454344,167.993,1,1,5.01111,9,1,192.878,87.6329,0.454344,167.993,5.01111,10,w10_f9_c1
4,6,1,3,9,2,255,1018,_1_704_593_1354_,-274.7,601.61,NT,WT,NONE,11,395.155,330.136,0.835458,122.637,1,1,4.68052,10,1,395.155,330.136,0.835458,122.637,4.68052,10,w10_f9_c2
4,6,1,3,9,3,1665,1343,_1578_1123_1755_1525_,-143.99,573.85,NT,WT,NONE,16,172.993,59.2232,0.342344,121.755,1,1,6.86418,14,1,172.993,59.2232,0.342344,121.755,6.86418,10,w10_f9_c3
4,6,1,3,9,4,1027,1390,_629_1239_1126_1675_,-217.13,565.99,NT,WT,NONE,17,335.446,242.152,0.721879,127.737,1,1,2.59255,15,1,335.446,242.152,0.721879,127.737,2.59255,10,w10_f9_c4
4,6,1,3,9,5,1267,1470,_1080_1267_1442_1704_,-181.77,558.68,NT,WT,NONE,21,263.909,186.189,0.705507,123.611,2,2,7.04688,19,1,263.909,186.189,0.705507,123.611,7.04688,10,w10_f9_c5
