Database Name	1400L19201
Database Link	http://10.25.11.3/ODA/OdaService.asmx
Evaluation Signature	2928ff34-54a8-455d-ab66-f07f402d310a
Plate Name	EP209
Measurement	Measurement 4
Evaluation	Evaluation2
Population	Population - Nuclei

[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Time post-release	AB1-1	AB1-2	AB2-1	AB2-2	Nuclei - Intensity Nucleus dsRed Mean	Nuclei - Intensity Nucleus dsRed StdDev	Nuclei - Intensity Nucleus EGFP Mean	Nuclei - Intensity Nucleus EGFP StdDev	Nuclei - Intensity Cytoplasm Region dsRed Mean	Nuclei - Intensity Cytoplasm Region dsRed StdDev	Nuclei - Intensity Cytoplasm Region EGFP Mean	Nuclei - Intensity Cytoplasm Region EGFP StdDev	
3	11	1	0	9	39	1301	1704	[1242,1661,1358,1769]	-291.72	878.77	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	120.782	22.3113	386.007	476.191	138.408	121.89	727.81	3283	
3	11	1	0	9	40	89	1720	[46,1677,155,1758]	-463.15	878.3	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	104.321	4.53587	248.625	31.5993	103.786	4.46554	177.372	37.9018	
3	11	1	0	9	41	170	1758	[113,1712,241,1807]	-450.88	872.18	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	116.435	8.34283	2027.65	609.536	107.769	5.62965	785.055	459.175	
3	11	1	0	9	42	180	1842	[139,1799,221,1881]	-450.5	861.02	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	112.212	5.69506	2749.77	503.418	109.86	5.79208	1355.09	748.336	
3	11	1	0	9	43	304	1865	[250,1814,359,1916]	-433.14	857.68	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	118.207	7.42209	2325.47	361.652	113.642	7.54344	1244.22	750.492	
3	11	1	0	9	44	2128	1868	[2098,1831,2158,1916]	-173.79	856.18	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	120.355	9.76863	2626.37	420.677	125.007	32.9884	1162.69	802.754	
3	11	1	0	9	45	216	1904	[151,1861,253,1942]	-447.26	851.51	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	106.235	4.26714	358.792	52.646	105.875	4.14502	191.787	45.1046	
3	11	1	0	9	46	592	1906	[544,1857,644,1962]	-392.09	851.02	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	117.49	5.49317	3000.92	553.08	118.655	11.6795	1532.61	881.854	
3	11	1	0	9	47	1518	2038	[1471,1992,1614,2087]	-257.55	832.93	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	124.394	11.5853	2093.13	477.039	120.796	7.54807	1558.19	2461.61	
3	11	1	0	9	48	739	2047	[691,2003,779,2095]	-371.43	831.22	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	114.006	4.60869	478.365	148.217	115.155	8.53108	512.101	989.124	
3	11	1	0	9	49	1734	2098	[1693,2058,1781,2140]	-229.99	824.09	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	121.576	5.95251	2140.3	285.561	117.978	12.3349	1411.44	2990.48	
3	11	1	0	9	50	1650	2068	[1603,2018,1699,2126]	-241.93	827.87	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	115.188	4.99845	628.774	386.7	119.679	8.18224	1242.07	790.06	
3	11	1	0	9	51	1862	2117	[1818,2077,1919,2158]	-211.18	821.23	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	115.409	5.18284	1075.23	263.526	115.445	9.41656	857.422	1061.12	
3	11	1	0	9	52	1837	24	[1742,1,1887,48]	-218.41	1119.39	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	109.974	4.74711	484.158	676.1	113.502	5.76778	1133.17	837.67	
3	11	1	0	10	1	1233	39	[1190,1,1319,141]	-620.53	1112.58	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	122.185	5.74	2403.32	621.337	123.273	28.0366	1063.8	491.079	
3	11	1	0	10	2	76	112	[26,56,132,162]	-787.13	1105.84	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	105.665	4.58656	297.123	584.314	105.108	4.41738	185.438	559.32	
3	11	1	0	10	3	736	130	[694,90,784,198]	-694.45	1101.98	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	114.147	4.60515	328.467	445.734	113.601	4.21926	146.568	29.1624	
3	11	1	0	10	4	334	149	[275,91,387,220]	-751.37	1101.27	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	118.135	14.0514	2150.14	521.701	112.967	6.63074	972.149	520.238	
3	11	1	0	10	5	1077	141	[1013,93,1127,218]	-646.62	1100.63	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	120.595	8.51518	3029.12	672.865	128.022	82.8807	940.032	907.191	
3	11	1	0	10	6	1214	148	[1162,106,1253,247]	-627.4	1097.59	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	122.542	5.69478	2859.05	532.321	118.893	5.56139	895.566	639.959	
3	11	1	0	10	7	1150	251	[1094,191,1203,361]	-635.18	1083.96	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	122.522	6.00058	1587.48	485.132	119.667	5.78333	700.903	438.968	
3	11	1	0	10	8	1582	501	[1527,450,1632,558]	-574.81	1050.14	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	120.555	6.36804	1801.54	477.217	118.412	5.38637	1054.06	588.702	
3	11	1	0	10	9	903	529	[837,447,975,586]	-670.4	1048.48	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	125.776	7.32295	3246.58	841.545	124.526	27.5922	1185.29	1311.82	
3	11	1	0	10	10	1476	505	[1424,458,1531,553]	-589.45	1050.24	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	126.467	7.78058	2448.77	381.028	120.804	5.78579	983.853	573.941	
3	11	1	0	10	11	1362	586	[1311,533,1414,635]	-605.53	1038.77	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	126.705	7.83495	1797.08	371.598	120.409	5.83723	1110.13	1195.69	
3	11	1	0	10	12	1455	586	[1407,545,1510,626]	-592.37	1038.72	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	123.729	5.81173	3978.7	1191.75	122.221	9.82615	634.377	384.748	
3	11	1	0	10	13	1439	706	[1401,660,1493,784]	-594.42	1020	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	124.689	6.03789	4052.87	1156.95	131.671	60.9173	629.52	780.82	
3	11	1	0	10	14	1663	817	[1611,761,1719,887]	-562.93	1005.27	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	127.169	45.6354	2115	551.177	124.419	56.8233	699.846	457.301	
3	11	1	0	10	15	897	813	[845,768,945,877]	-672.07	1005.38	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	116.461	7.33629	278.022	196.764	147.279	105.696	670.799	1453.83	
3	11	1	0	10	16	690	875	[642,825,731,920]	-701.32	998.21	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	119.419	5.81365	2608.63	499.681	115.653	5.32752	1255.79	778.997	
3	11	1	0	10	17	980	891	[928,845,1025,970]	-660.85	993.4	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	117.722	5.11091	479.689	656.451	148.249	140.153	492.365	1135.44	
3	11	1	0	10	18	629	932	[575,876,687,994]	-709.81	988.83	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	113.796	4.64764	310.705	516.574	119.068	28.1799	252.27	557.615	
3	11	1	0	10	19	1219	937	[1183,895,1251,976]	-625.87	989.56	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	139.749	10.2826	2165.92	369.692	173.529	217.392	857.743	450.407	
3	11	1	0	10	20	1424	918	[1348,886,1460,958]	-599.47	990.97	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	128.794	7.52327	1342.05	435.761	120.028	5.96747	465.856	251.752	
3	11	1	0	10	21	2132	949	[2089,890,2158,990]	-497.08	987.39	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	111.874	4.72425	1827.95	281.256	112.316	5.10244	957.397	428.357	
3	11	1	0	10	22	2078	974	[2041,857,2112,1016]	-504.69	987.42	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	113.762	4.95206	1800.95	259.095	112.732	5.38425	1155.65	564.377	
3	11	1	0	10	23	809	1019	[761,971,862,1066]	-683.97	977.28	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	116.718	9.89159	252.83	133.371	116.849	7.09587	163.628	134.317	
3	11	1	0	10	24	1807	1158	[1760,1112,1855,1206]	-542.6	957.39	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	123.583	6.55465	2908.25	389.608	120.424	6.76576	1400.89	840.455	
3	11	1	0	10	25	2099	1165	[2060,1127,2140,1201]	-501.13	957.03	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	109.558	4.3214	178.425	171.899	109.95	4.27884	181.758	326.963	
3	11	1	0	10	26	769	1281	[712,1232,814,1333]	-690.24	940.03	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	117.124	4.62469	1158.89	233.564	122.651	15.988	1079.21	963.318	
3	11	1	0	10	27	1649	1296	[1578,1247,1697,1348]	-565.54	937.03	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	116.755	4.81014	358.408	292.207	117.332	6.94166	1314.23	5441.4	
3	11	1	0	10	28	1865	1294	[1813,1248,1903,1353]	-535.3	936.95	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	113.746	4.30672	374.671	210.301	115.279	11.3928	625.084	2302.96	
3	11	1	0	10	29	1104	1293	[1055,1245,1202,1350]	-639.14	937.48	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	129.113	6.74333	1911.4	398.103	122.508	7.42149	823.718	453.797	
3	11	1	0	10	30	1530	1310	[1488,1273,1581,1348]	-581.83	936.31	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	118.774	4.54375	944.558	980.446	123.235	37.6327	537.099	863.943	
3	11	1	0	10	31	704	1331	[646,1284,749,1411]	-700.45	931.47	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	114.927	5.05455	243.723	120.124	133.424	142.641	334.355	333.114	
3	11	1	0	10	32	2013	1333	[1945,1290,2060,1385]	-513.86	932.68	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	116.454	5.39379	2871.48	392.63	117.664	6.15174	1299.76	677.069	
3	11	1	0	10	33	1213	1356	[1176,1322,1254,1390]	-626.38	929.46	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	129.461	7.71186	1978.36	378.407	120.809	5.07601	1040.69	1852.35	
3	11	1	0	10	34	148	1366	[95,1316,211,1414]	-777.7	928.38	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	112.368	6.22836	2602.6	733.824	107.42	5.2246	746.122	668.44	
3	11	1	0	10	35	1939	1365	[1899,1322,1979,1404]	-523.77	928.39	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	117.523	5.50148	2641.78	555.345	116.343	5.58002	1114.27	625.862	
3	11	1	0	10	36	2135	1415	[2111,1338,2158,1468]	-495.96	922.48	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	110.431	5.55582	390.781	480.777	109.256	4.55903	185.074	152.727	
3	11	1	0	10	37	1126	1395	[1079,1348,1183,1442]	-638.45	924.09	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	122.206	31.0722	305.393	379.299	118.475	4.44589	173.827	80.1803	
3	11	1	0	10	38	2077	1389	[2030,1341,2119,1434]	-504.17	924.92	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	117.204	5.6284	1686.12	256.783	117.489	25.5522	1037.59	468.925	
3	11	1	0	10	39	835	1413	[794,1378,877,1449]	-680.64	921.59	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	124.864	6.19457	2108.69	559.296	132.777	40.7486	989.267	726.254	
3	11	1	0	10	40	905	1423	[863,1386,940,1463]	-670.96	919.5	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	126.236	6.46137	2405.15	447.487	122.407	6.47087	1235.51	844.28	
3	11	1	0	10	41	1536	1514	[1461,1467,1612,1559]	-581.43	907.5	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	127.139	8.00252	789.452	154.847	121.234	5.17144	625.212	363.028	
3	11	1	0	10	42	574	1575	[487,1499,613,1616]	-721.01	901.43	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	115.25	5.10757	921.735	365.847	114.138	4.77547	482.287	295.708	
3	11	1	0	10	43	1305	1579	[1243,1530,1368,1646]	-614.54	897.06	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	119.749	8.01037	204.392	102.725	154.045	245.951	200.936	318.551	
3	11	1	0	10	44	527	1613	[477,1551,574,1653]	-724.95	894.28	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	120.679	5.88686	2504.9	630.082	115.255	6.24216	1114.86	1983.42	
3	11	1	0	10	45	1341	1655	[1243,1559,1402,1715]	-610.02	887.6	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	122.928	7.00108	1490.73	1069.31	128.696	20.6312	1414.12	859.29	
3	11	1	0	10	46	140	1635	[99,1599,183,1673]	-778.56	889.62	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	112.453	25.1652	523.538	174.755	108.361	13.3408	336.431	1130.86	
3	11	1	0	10	47	1009	1705	[965,1662,1054,1755]	-655.71	879.61	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	119.627	4.61357	920.981	142.221	131.028	33.7776	719.103	310.322	
3	11	1	0	10	48	1318	1750	[1249,1692,1373,1805]	-612.61	873.28	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	120.164	4.8916	2043.6	182.402	138.57	107.398	1326.97	904.067	
3	11	1	0	10	49	126	1798	[75,1756,182,1874]	-780.12	865.74	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	111.648	6.71454	1920.15	1496.23	125.177	77.1551	1125.51	1129.36	
3	11	1	0	10	50	2100	1942	[2060,1908,2136,1979]	-501.36	846.63	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	115.479	6.47159	1735.53	518.031	111.572	5.36948	749.264	498.332	
3	11	1	0	10	51	2043	1962	[2012,1922,2081,1999]	-509.07	843.56	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	112.506	5.23215	2172.13	1451.33	111.404	4.87231	675.349	535.774	
3	11	1	0	10	52	477	1970	[424,1924,527,2016]	-730.91	842.48	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	119.548	7.68543	2723.91	359.192	145.621	201.311	1346.92	792.483	
3	11	1	0	10	53	1641	1952	[1598,1909,1717,2107]	-563.08	837.51	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	122.628	6.85309	2863.9	672.63	118.599	6.74588	861.282	513.893	
3	11	1	0	10	54	1749	2059	[1707,2017,1791,2103]	-550.58	829.47	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	123.084	6.78559	3118.19	687.01	118.605	6.18078	1309.59	692.229	
3	11	1	0	10	55	403	2093	[356,2039,451,2142]	-741.78	824.91	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	111.95	5.10832	2269.27	457.949	113.564	7.81951	1428.37	1211.21	
3	11	1	0	10	56	1830	2115	[1792,2077,1868,2153]	-539.11	821.74	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	137.519	114.081	1861.53	730.955	130.572	87.4784	778.374	678.37	
3	11	1	0	10	57	1744	2129	[1703,2099,1807,2158]	-550.14	819.18	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	120.088	18.8287	2115.5	358.798	164.086	242.409	1290.41	901.503	
3	11	1	0	10	58	1036	2136	[1007,2113,1094,2158]	-650.22	818.25	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	115	4.61418	250.931	94.2498	115.397	4.38804	374.317	746.369	
3	11	1	0	10	59	1183	1881	[1133,1819,1236,1928]	-630.98	855.49	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	119.362	5.81648	309.825	155.07	121.803	15.953	452.971	957.868	
3	11	1	0	5	1	1670	32	[1638,1,1773,63]	409.45	1441	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	124.06	36.3693	1634.41	410.591	118.317	34.9371	834.914	1153.49	
3	11	1	0	5	2	1279	129	[1225,75,1334,229]	350.62	1424.07	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	116.646	5.65375	379.737	356.878	118.022	5.54524	384.686	429.823	
3	11	1	0	5	3	203	263	[167,221,238,316]	198.38	1407.05	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	108.554	4.94997	389.728	107.912	106.739	4.48902	352.058	303.072	
3	11	1	0	5	4	651	300	[611,254,771,349]	267.38	1402.49	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	118.49	6.41799	1569.06	486.579	122.253	24.6506	1758.03	4106.37	
3	11	1	0	5	5	1832	353	[1794,316,1872,390]	429.73	1394.68	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	116.806	5.20765	1539.7	548.19	113.635	5.39012	623.945	549.354	
3	11	1	0	5	6	1020	412	[959,369,1070,475]	313.68	1385.42	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	121.163	5.08923	912.621	260.12	120.086	5.58262	709.153	344.225	
3	11	1	0	5	7	1291	433	[1228,389,1399,506]	355	1381.81	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	123.643	27.4704	292.288	418.234	126.337	53.245	617.48	1239.27	
3	11	1	0	5	8	1080	474	[1007,423,1144,527]	323.35	1377.54	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	117.836	4.72991	165.087	12.3759	117.062	4.28257	148.516	10.8269	
3	11	1	0	5	9	1738	475	[1682,424,1789,531]	415.81	1376.82	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	118.313	4.774	1272.48	245.84	116.076	5.80551	652.138	394.447	
3	11	1	0	5	10	1402	492	[1363,452,1443,545]	368.73	1374.18	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	124.079	6.60734	1839.42	441.697	121.226	5.0658	1033.91	993.227	
3	11	1	0	5	11	402	498	[365,462,453,536]	227.73	1373.85	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	119.203	6.84485	4277.2	946.762	114.983	5.54648	1454.93	628.646	
3	11	1	0	5	12	244	507	[182,459,294,555]	204.17	1372.45	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	110.301	7.10391	1066.42	333.89	110.984	14.2567	891.415	474.643	
3	11	1	0	5	13	988	550	[920,490,1055,623]	310.91	1366.24	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	129.685	7.85807	2007.34	421.831	126.659	25.6872	707.585	626.95	
3	11	1	0	5	14	1225	536	[1173,490,1274,587]	342.84	1368.38	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	127.024	6.93631	2666.54	610.657	120.336	6.05108	592.533	438.542	
3	11	1	0	5	15	1341	544	[1302,503,1383,585]	360.07	1367.5	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	128.215	13.3015	1888.43	439.386	122.301	6.84841	1008.06	587.659	
3	11	1	0	5	16	179	573	[132,524,226,627]	195.22	1363.34	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	111.947	5.77819	2552.71	670.425	108.542	4.79039	713.596	458.654	
3	11	1	0	5	17	1458	561	[1406,514,1522,613]	377.02	1365.27	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	126.7	8.07698	2073.56	397.963	129.795	51.06	1693.65	3705.1	
3	11	1	0	5	18	56	553	[1,501,158,645]	180.26	1363.97	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	108.185	33.2741	268.019	198.325	104.438	4.72875	169.283	73.9997	
3	11	1	0	5	19	1380	616	[1343,571,1418,656]	365.56	1357.88	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	127.419	6.95625	1876.34	360.708	127.914	29.3299	838.998	452.583	
3	11	1	0	5	20	239	673	[196,622,323,717]	206.1	1349.44	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	117.041	5.91576	3545.06	607.921	111.785	5.88368	1291.82	2365.81	
3	11	1	0	5	21	606	778	[523,697,699,851]	255.52	1334.65	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	123.388	7.01257	2727.2	370.278	123.496	27.2512	1709.28	1415.26	
3	11	1	0	5	22	1504	746	[1408,687,1551,806]	380.52	1338.29	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	118.363	7.3378	352.009	192.57	120.848	13.2054	837.33	1885.66	
3	11	1	0	5	23	1593	741	[1551,699,1636,788]	395.64	1339.73	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	123.37	5.87145	2010.95	385.863	124.549	30.3584	774.457	439.214	
3	11	1	0	5	24	457	763	[412,719,508,816]	234.77	1336.17	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	125.861	8.66972	2737.73	536.876	115.734	6.36074	923.144	471.534	
3	11	1	0	5	25	1656	811	[1608,760,1709,869]	404.64	1329.62	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	118.61	26.8293	686.406	753.758	125.252	42.7528	730.939	1628.64	
3	11	1	0	5	26	1327	833	[1214,766,1396,944]	354.83	1323.31	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	124.102	5.87915	1718.23	341.753	121.035	5.95306	746.475	353.725	
3	11	1	0	5	27	1539	827	[1454,778,1592,868]	386.63	1328.12	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	123.422	5.93469	1842.76	346.13	150.743	141.409	812.007	441.275	
3	11	1	0	5	28	1459	860	[1421,818,1500,902]	376.53	1323.12	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	120.688	4.89286	2260.74	501.173	126.438	19.5656	864.316	611.909	
3	11	1	0	5	29	1404	903	[1358,857,1450,960]	368.71	1316.19	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	125.703	6.29392	2005.11	367.143	128.06	14.2854	1019.16	447.543	
3	11	1	0	5	30	1520	887	[1487,852,1580,916]	387.27	1319.42	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	123.306	5.24038	1897.86	536.043	122.856	5.78532	1196.51	329.634	
3	11	1	0	5	31	1630	918	[1570,834,1684,999]	400.35	1314.79	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	124.099	6.18542	2946.43	865.335	121.749	10.5278	881.363	789.995	
3	11	1	0	5	32	1486	918	[1445,885,1520,966]	379.76	1313.69	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	125.845	6.30022	1904.29	390.555	122.485	7.03769	1099.14	472.411	
3	11	1	0	5	33	1540	932	[1483,896,1597,986]	388.28	1311.51	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	124.792	7.06634	3020.1	621.794	122.796	5.61533	1255.37	439.875	
3	11	1	0	5	34	198	952	[152,921,269,985]	199.69	1309.89	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	107.336	5.50693	359.986	88.1628	107.066	4.49534	462.645	375.008	
3	11	1	0	5	35	1559	980	[1518,944,1598,1051]	390.72	1304.31	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	128.207	6.68041	2493.31	496.269	132.171	74.1181	1054.24	996.118	
3	11	1	0	5	36	276	998	[230,951,323,1057]	208.85	1302.35	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	116.71	7.92026	2556.93	613.569	111.633	7.97245	955.65	634.245	
3	11	1	0	5	37	1620	1337	[1593,1222,1702,1396]	403.23	1258.08	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	220.895	451.923	768.487	2478.03	116.808	6.16812	247.62	453.287	
3	11	1	0	5	38	1027	1275	[987,1242,1062,1318]	315.74	1263.17	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	137.449	25.6558	2536.87	420.937	132.548	38.3846	1341.84	2250.21	
3	11	1	0	5	39	474	1312	[443,1273,507,1351]	237.31	1258.69	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	112.951	4.56758	1900.54	490.764	112.038	4.37193	717.697	787.282	
3	11	1	0	5	40	741	1363	[692,1317,791,1411]	275.11	1251.42	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	117.978	5.19007	822.832	287.262	118.396	5.43798	730.961	418.712	
3	11	1	0	5	41	976	1402	[938,1364,1016,1440]	308.17	1246.01	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	132.236	7.33979	2236.65	447.082	120.227	5.61941	454.004	245.097	
3	11	1	0	5	42	1356	1582	[1298,1473,1409,1633]	361.15	1222.8	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	144.163	32.2792	520.863	717.463	427.617	414.712	2075.4	2578.24	
3	11	1	0	5	43	220	1629	[179,1593,264,1666]	201.48	1213.59	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	111.951	6.93536	4535.04	805.002	111.355	11.4834	1811.82	1645.52	
3	11	1	0	5	44	240	1785	[200,1748,276,1824]	203.7	1191.37	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	112.478	5.37831	387.754	188.968	107.28	4.25618	139.052	30.1028	
3	11	1	0	5	45	1017	1790	[953,1744,1063,1838]	313.53	1190.53	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	125.326	6.89736	2611.14	427.893	125.99	19.8854	1705.21	1943.87	
3	11	1	0	5	46	1145	1788	[1092,1699,1199,1842]	332.3	1192.48	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	123.947	5.88001	2814.09	365.535	122.616	6.00815	1178.09	633.983	
3	11	1	0	5	47	1972	1837	[1914,1793,2016,1887]	448.72	1184.25	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	112.062	4.16502	312.302	123.797	111.889	4.46058	165.748	112.565	
3	11	1	0	5	48	1593	1917	[1506,1875,1629,1968]	394.01	1173.25	+10058F4	1	ESRRB ms	Myc D3N8F rb	ms 488	rb 594	121.524	5.72559	1100.12	385.78	118.266	5.97213	511.367	320.255	
