,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,bacteria,assay,disp_x_um,disp_y_um,track_point_x,track_point_y,bacterial_area_[um²]-_sum_per_cell_,infected,ni,intensity_real_cytoplasm_alexa_647_mean,intensity_real_cytoplasm_dsred_mean,far_red_sdmean,red_sdmean,real_cytoplasm_alexa_647_ser_edge_0.0675675675676_um,real_cytoplasm_alexa_647_ser_ridge_0.0675675675676_um,real_cytoplasm_sliding_parabola_dsred_ser_edge_0.0675675675676_um,real_cytoplasm_sliding_parabola_dsred_ser_ridge_0.0675675675676_um,intensity_nucleus_alexa_647_mean,intensity_nucleus_hoechst_33342_mean,farredbyred_sdmean,number_of_dsred_spots-_per_cell_,dsred_spot_area_[um²]-_sum_per_cell_,number_of_alexa_647_spots-_per_cell_,alexa_647_spot_area_[um²]-_sum_per_cell,well_id,cell_lbl,growth
93397,5,15,1,13,1,14,1076,1795,_1001_1694_1132_1898_,-1.04,-106.76,NI,7,-0.445244,-3.85878,1073,1799,2.84147,1,0,21492.3,123.526,0.605405,0.0475793,0.107199,0.0178508,1.4058,0.894504,,,12.7241,1,0.0440538,59,114.936,45,w45_f1_c14,0
93544,5,15,1,14,1,14,1077,1787,_1002_1689_1132_1894_,-0.94,-106.09,NI,7,-0.445244,-4.60085,1073,1794,2.88553,1,0,21671.4,122.963,0.595313,0.0464441,0.109623,0.0183285,1.39754,0.907999,,,12.8178,0,0.0,60,123.835,45,w45_f1_c14,0
93686,5,15,1,15,1,14,1076,1787,_1002_1673_1131_1893_,-0.97,-105.65,NI,7,-0.445244,-5.0461,1073,1791,3.4362,1,0,21180.6,122.751,0.608058,0.0468607,0.11036,0.0182686,1.38602,0.901078,,,12.9758,0,0.0,60,119.033,45,w45_f1_c14,0
93825,5,15,1,16,1,14,1072,1784,_995_1667_1126_1889_,-1.54,-104.96,NI,7,-1.0389,-5.63976,1069,1787,3.1058,1,0,20857.8,123.117,0.613258,0.0464279,0.112937,0.0188328,1.37875,0.912708,,,13.2088,0,0.0,59,122.227,45,w45_f1_c14,0
93964,5,15,1,17,1,14,1073,1783,_997_1669_1127_1892_,-1.49,-105.27,NI,7,-1.0389,-5.34293,1069,1789,3.1058,1,0,20882.9,123.089,0.614786,0.0471635,0.112899,0.0188031,1.38364,0.887543,,,13.0352,0,0.0,57,119.738,45,w45_f1_c14,0
94101,5,15,1,18,1,14,1074,1783,_999_1664_1128_1890_,-1.36,-104.89,NI,7,-0.890488,-5.78817,1070,1786,2.97363,1,0,20721.1,123.37,0.613305,0.0463686,0.113564,0.0186763,1.40138,0.910892,,,13.2267,0,0.0,62,123.461,45,w45_f1_c14,0
92682,5,15,1,0,1,15,564,1893,_487_1795_639_1970_,-76.76,-120.08,NI,7,0.0,0.0,562,1889,13.7888,1,0,4419.04,116.348,0.734859,0.0495877,0.213325,0.0441293,1.40508,0.902676,2439.63,1099.6,14.8194,1,0.0440538,109,133.902,45,w45_f1_c15,1
92815,5,15,1,1,1,15,557,1856,_482_1754_632_1933_,-77.94,-114.39,NI,7,-1.18732,-5.78817,554,1850,18.8771,1,0,4803.73,116.476,0.66969,0.0562959,0.196355,0.0403779,1.40434,0.898973,2821.91,2114.48,11.8959,1,0.0660807,112,133.549,45,w45_f1_c15,1
94231,5,15,1,2,1,15,558,1848,_482_1764_633_1939_,-77.56,-115.52,NI,7,-0.742073,-4.60085,557,1858,13.7888,1,0,5285.96,117.231,0.703139,0.0593399,0.166385,0.034388,1.38938,0.889806,3184.86,2369.14,11.8493,2,0.0881077,101,143.748,45,w45_f1_c15,1
94383,5,15,1,3,1,15,563,1875,_483_1760_645_1958_,-76.88,-116.25,NI,7,-0.148415,-3.85878,561,1863,16.6083,1,0,5235.18,116.812,0.722211,0.0603084,0.189544,0.0383832,1.3906,0.885622,3501.11,2561.2,11.9753,0,0.0,124,173.594,45,w45_f1_c15,1
94528,5,15,1,4,1,15,564,1859,_482_1745_649_1947_,-76.22,-115.22,NI,7,0.593659,-4.89768,566,1856,12.5994,1,0,5280.92,116.908,0.785701,0.0614251,0.181846,0.0375946,1.38437,0.885714,3821.12,2656.36,12.7912,0,0.0,120,174.519,45,w45_f1_c15,1
94680,5,15,1,5,1,15,576,1838,_496_1740_657_1938_,-74.88,-113.46,NI,7,1.92939,-6.67866,575,1844,27.2913,1,0,6077.08,116.887,0.768484,0.0604072,0.181137,0.0377397,1.41354,0.885586,8203.24,2581.58,12.7217,0,0.0,130,179.343,45,w45_f1_c15,1
94831,5,15,1,6,1,15,595,1860,_506_1765_679_1938_,-72.33,-114.96,NI,7,4.45244,-5.19451,592,1854,29.9786,1,0,5815.91,116.969,0.805946,0.0575605,0.177649,0.0376315,1.4081,0.894831,5022.69,3158.16,14.0017,0,0.0,134,173.44,45,w45_f1_c15,1
94982,5,15,1,7,1,15,590,1847,_514_1771_682_1924_,-71.99,-114.12,NI,7,4.74927,-6.085,594,1848,25.8596,1,0,7148.11,116.723,0.729026,0.0535302,0.1653,0.0339774,1.40632,0.896823,6900.48,3763.99,13.619,0,0.0,100,157.14,45,w45_f1_c15,1
95130,5,15,1,8,1,15,584,1850,_508_1774_676_1925_,-72.43,-113.98,NI,7,4.45244,-6.23342,592,1847,27.6878,1,0,6351.82,116.272,0.67322,0.0522645,0.179932,0.032832,1.40749,0.889408,7306.59,3646.2,12.881,0,0.0,105,150.003,45,w45_f1_c15,1
95276,5,15,1,9,1,15,586,1847,_516_1773_668_1921_,-72.83,-113.71,NI,7,4.0072,-6.38183,589,1846,30.0447,1,0,5832.05,117.189,0.667363,0.058451,0.191297,0.0350366,1.39276,0.885658,4442.71,4196.08,11.4175,1,0.0440538,75,117.117,45,w45_f1_c15,1
92963,5,15,1,10,1,15,588,1847,_514_1770_680_1918_,-72.21,-113.76,NI,7,4.60085,-6.38183,593,1846,33.547,1,0,4531.97,116.702,0.705079,0.0552583,0.21533,0.0423467,1.41509,0.903087,4227.37,4575.07,12.7597,0,0.0,100,126.126,45,w45_f1_c15,1
93107,5,15,1,11,1,15,592,1841,_517_1760_689_1911_,-71.01,-112.92,NI,7,5.78817,-7.27232,601,1840,38.2828,1,0,4513.58,116.233,0.732856,0.0524967,0.214031,0.0429614,1.41103,0.883895,3931.08,4417.4,13.96,0,0.0,115,141.148,45,w45_f1_c15,1
93253,5,15,1,12,1,15,599,1858,_517_1767_685_1934_,-71.1,-115.43,NI,7,5.63976,-4.74927,600,1857,40.3533,1,0,4697.62,116.307,0.673665,0.0536652,0.219204,0.043364,1.39974,0.880523,3892.83,4532.35,12.5531,0,0.0,92,140.333,45,w45_f1_c15,1
93398,5,15,1,13,1,15,596,1860,_520_1759_677_1940_,-72.05,-115.4,NI,7,4.74927,-4.74927,594,1857,27.82,1,0,5091.29,117.11,0.692099,0.0533256,0.199856,0.03989,1.40249,0.892006,4145.04,3706.77,12.9787,0,0.0,79,136.787,45,w45_f1_c15,1
93545,5,15,1,14,1,15,586,1844,_508_1755_677_1944_,-72.94,-114.63,NI,7,3.85878,-5.49134,588,1852,33.1285,1,0,5023.98,116.093,0.76872,0.0507569,0.189442,0.0365247,1.41262,0.902222,3911.8,3375.66,15.1451,2,0.0881077,99,153.572,45,w45_f1_c15,1
93687,5,15,1,15,1,15,591,1859,_497_1766_679_1959_,-73.04,-115.95,NI,7,3.71037,-4.15561,587,1861,39.5603,1,0,4634.83,115.177,0.794306,0.0490039,0.182538,0.0385598,1.42129,0.888348,3686.45,2981.99,16.209,0,0.0,137,180.863,45,w45_f1_c15,1
93826,5,15,1,16,1,15,592,1849,_499_1743_679_1944_,-73.64,-113.67,NI,7,3.11671,-6.53025,583,1845,33.1065,1,0,4470.2,115.623,0.75564,0.0484854,0.201614,0.0426148,1.42629,0.897218,3730.72,2694.87,15.5849,0,0.0,138,185.621,45,w45_f1_c15,1
93965,5,15,1,17,1,15,591,1852,_500_1754_681_1970_,-73.32,-115.53,NI,7,3.41354,-4.60085,585,1858,35.8378,1,0,4122.82,115.283,0.76814,0.047941,0.202185,0.0435469,1.42234,0.881827,3313.14,2851.47,16.0226,0,0.0,168,194.828,45,w45_f1_c15,1
94102,5,15,1,18,1,15,587,1847,_490_1744_680_1957_,-73.75,-114.0,NI,7,3.11671,-6.085,583,1848,36.1021,1,0,4074.77,115.835,0.757585,0.0477087,0.200463,0.043738,1.42682,0.889442,3214.23,2895.24,15.8794,0,0.0,154,186.524,45,w45_f1_c15,1
92683,5,15,1,0,1,16,759,2008,_656_1893_847_2104_,-48.28,-136.81,NI,7,0.0,0.0,754,2001,4.66971,1,0,4775.21,116.519,0.720215,0.0448439,0.21152,0.0414066,1.41566,0.889656,3736.93,1207.71,16.0605,0,0.0,105,146.589,45,w45_f1_c16,0
92816,5,15,1,1,1,16,748,1957,_659_1867_829_2049_,-49.36,-130.17,NI,7,-1.0389,-6.53025,747,1957,4.14106,1,0,5979.65,117.015,0.719897,0.0458987,0.180218,0.033346,1.42806,0.886713,4460.2,2345.77,15.6845,0,0.0,113,166.149,45,w45_f1_c16,0
94232,5,15,1,2,1,16,750,1947,_659_1859_840_2056_,-48.65,-130.07,NI,7,-0.296829,-6.67866,752,1956,4.09701,1,0,5626.32,116.679,0.739937,0.0441164,0.165826,0.0316808,1.41185,0.87655,4060.96,2434.08,16.7724,0,0.0,141,184.982,45,w45_f1_c16,0
94384,5,15,1,3,1,16,743,1946,_664_1845_836_2049_,-49.06,-128.43,NI,7,-0.742073,-8.31122,749,1945,5.63889,1,0,4833.91,116.307,0.637834,0.0426972,0.188937,0.0403398,1.41855,0.872013,4813.3,2555.57,14.9386,0,0.0,147,190.775,45,w45_f1_c16,0
94529,5,15,1,4,1,16,746,1938,_665_1838_832_2034_,-49.33,-127.05,NI,7,-1.0389,-9.64695,747,1936,5.06619,1,0,5095.93,116.669,0.656334,0.0434288,0.187865,0.0387237,1.42079,0.896583,5155.07,2435.92,15.1129,0,0.0,122,178.264,45,w45_f1_c16,0
94681,5,15,1,5,1,16,745,1936,_660_1845_831_2041_,-48.32,-127.92,NI,7,0.0,-8.90488,754,1941,4.14106,1,0,5208.62,116.783,0.845271,0.0449321,0.161967,0.0332334,1.42947,0.887303,4208.23,2619.12,18.8122,0,0.0,126,196.722,45,w45_f1_c16,0
94832,5,15,1,6,1,16,757,1958,_666_1862_849_2053_,-47.8,-130.66,NI,7,0.445244,-6.085,757,1960,7.02659,1,0,5220.93,116.914,0.900938,0.0453405,0.163755,0.0336935,1.40623,0.884712,3295.25,2217.11,19.8705,0,0.0,134,194.013,45,w45_f1_c16,0
94983,5,15,1,7,1,16,752,1955,_660_1858_843_2073_,-48.9,-131.05,NI,7,-0.593659,-5.63976,750,1963,8.65658,1,0,4929.74,116.319,0.818465,0.0446907,0.180244,0.0394674,1.40427,0.898192,3615.35,2187.85,18.314,1,0.0440538,172,219.586,45,w45_f1_c16,0
95131,5,15,1,8,1,16,759,1977,_658_1863_856_2086_,-48.43,-132.67,NI,7,-0.148415,-4.15561,753,1973,15.3968,1,0,4316.39,115.685,0.852049,0.0436251,0.184156,0.0438023,1.43352,0.896521,3368.14,2236.84,19.5312,0,0.0,187,240.468,45,w45_f1_c16,0
95277,5,15,1,9,1,16,753,1984,_660_1881_847_2086_,-48.37,-133.8,NI,7,0.0,-2.96829,754,1981,21.4762,1,0,5126.08,115.98,0.825951,0.0443624,0.168032,0.0354406,1.42145,0.891221,3822.71,2200.3,18.6182,0,0.0,148,223.243,45,w45_f1_c16,0
92964,5,15,1,10,1,16,754,1974,_653_1827_852_2087_,-47.76,-131.27,NI,7,0.593659,-5.49134,758,1964,19.4718,1,0,4233.97,116.267,0.850573,0.0463362,0.195278,0.0437642,1.41298,0.902927,3180.66,2137.51,18.3566,0,0.0,191,239.895,45,w45_f1_c16,0
93108,5,15,1,11,1,16,760,1964,_656_1863_863_2074_,-48.07,-131.66,NI,7,0.296829,-5.0461,756,1967,13.1941,1,0,4396.75,115.938,0.771693,0.0429073,0.191188,0.0427422,1.41822,0.888098,3289.4,2308.53,17.9851,3,0.132161,177,234.212,45,w45_f1_c16,0
93254,5,15,1,12,1,16,755,1975,_660_1851_857_2092_,-47.2,-133.13,NI,7,1.0389,-3.71037,761,1976,16.1237,1,0,4312.51,115.923,0.853887,0.0449804,0.179624,0.0403621,1.42099,0.897624,3227.06,1899.44,18.9835,1,0.0440538,171,247.076,45,w45_f1_c16,0
93399,5,15,1,13,1,16,756,1975,_655_1867_857_2091_,-48.22,-133.2,NI,7,0.148415,-3.56195,755,1977,12.3791,1,0,4556.33,115.976,0.798569,0.0443208,0.177279,0.0404902,1.41695,0.896761,3742.9,2044.33,18.0179,0,0.0,176,236.459,45,w45_f1_c16,0
93546,5,15,1,14,1,16,755,1986,_656_1868_859_2077_,-47.91,-132.53,NI,7,0.445244,-4.30403,757,1972,13.2161,1,0,4323.58,116.129,0.794474,0.0446816,0.201599,0.0447746,1.4321,0.876866,3333.68,2082.29,17.7808,0,0.0,160,225.357,45,w45_f1_c16,0
93688,5,15,1,15,1,16,760,1966,_657_1860_859_2076_,-48.14,-131.63,NI,7,0.148415,-5.19451,755,1966,16.3219,1,0,4295.35,116.213,0.748879,0.0439689,0.191629,0.0444214,1.42341,0.881406,3638.47,2201.38,17.032,0,0.0,183,240.578,45,w45_f1_c16,0
93827,5,15,1,16,1,16,751,1951,_652_1847_851_2077_,-48.98,-130.53,NI,7,-0.742073,-6.23342,749,1959,17.203,1,0,4136.62,116.111,0.778243,0.0443259,0.192574,0.045591,1.41467,0.888974,3371.07,2184.46,17.5573,1,0.0440538,203,244.917,45,w45_f1_c16,0
93966,5,15,1,17,1,16,749,1959,_654_1847_845_2073_,-49.12,-130.91,NI,7,-0.742073,-5.78817,749,1962,18.7009,1,0,4329.23,116.208,0.729063,0.0440312,0.189027,0.0430751,1.41755,0.904665,3866.78,2329.26,16.5579,0,0.0,163,225.776,45,w45_f1_c16,0
94103,5,15,1,18,1,16,754,1951,_651_1834_854_2077_,-48.47,-130.4,NI,7,-0.148415,-6.38183,753,1958,19.3617,1,0,4043.53,116.388,0.724715,0.045197,0.205762,0.0499715,1.42288,0.900008,3662.56,2407.71,16.0346,1,0.0440538,202,234.102,45,w45_f1_c16,0
92684,5,15,1,0,1,17,208,2073,_16_1975_303_2158_,-131.66,-149.12,NI,7,0.0,0.0,192,2084,6.78429,1,0,3106.56,107.79,0.595459,0.0480934,0.247283,0.0558728,1.39114,0.903492,3479.45,954.021,12.3813,0,0.0,176,199.233,45,w45_f1_c17,0
92817,5,15,1,1,1,17,201,2038,_31_1934_294_2158_,-134.5,-144.67,NI,7,-2.81988,-4.45244,173,2054,5.83713,1,0,3090.4,107.641,0.633416,0.0498744,0.249848,0.0596754,1.40269,0.891112,4386.67,1165.7,12.7002,0,0.0,208,208.264,45,w45_f1_c17,0
94233,5,15,1,2,1,17,204,2031,_32_1943_286_2158_,-133.84,-144.14,NI,7,-2.07781,-4.89768,178,2051,0.0,0,1,3404.54,107.853,0.694519,0.0511721,0.252109,0.0584342,1.40016,0.907452,4807.7,1206.91,13.5722,0,0.0,192,200.379,45,w45_f1_c17,0
94385,5,15,1,3,1,17,204,2026,_109_1938_285_2156_,-131.57,-142.11,NI,7,0.148415,-6.97549,193,2037,2.6212,1,0,3968.4,108.513,0.644166,0.048006,0.248372,0.0567518,1.40115,0.885815,5467.58,1296.05,13.4184,0,0.0,173,168.66,45,w45_f1_c17,0
94530,5,15,1,4,1,17,201,2025,_97_1935_294_2158_,-131.73,-142.41,NI,7,0.0,-6.67866,192,2039,3.14985,1,0,3952.57,108.527,0.720263,0.0476894,0.216313,0.049749,1.40813,0.882744,6532.23,1373.48,15.1032,0,0.0,190,205.577,45,w45_f1_c17,0
94682,5,15,1,5,1,17,194,2030,_94_1934_295_2134_,-132.1,-141.92,NI,7,-0.445244,-7.1239,189,2036,0.0881077,1,0,4151.81,108.391,0.723135,0.0487147,0.229449,0.0525921,1.3923,0.901028,6211.25,1308.44,14.8443,0,0.0,213,213.617,45,w45_f1_c17,0
94833,5,15,1,6,1,17,193,2020,_88_1920_295_2127_,-132.04,-140.71,NI,7,-0.296829,-8.31122,190,2028,6.43186,1,0,4172.76,108.738,0.698382,0.0489181,0.23488,0.0533799,1.40865,0.889676,6033.9,1393.15,14.2766,1,0.0440538,226,211.04,45,w45_f1_c17,0
94984,5,15,1,7,1,17,187,2016,_70_1912_288_2129_,-132.72,-139.95,NI,7,-1.0389,-9.20171,185,2022,0.0,0,1,4167.38,108.303,0.653392,0.0480678,0.24532,0.0557097,1.40436,0.88934,5738.59,1555.56,13.5931,0,0.0,249,245.534,45,w45_f1_c17,0
95132,5,15,1,8,1,17,182,2018,_66_1907_289_2140_,-133.07,-140.44,NI,7,-1.33573,-8.60805,183,2026,4.71376,1,0,3944.21,108.097,0.70634,0.0480202,0.239159,0.0536255,1.41147,0.896865,4333.05,1641.15,14.7092,2,0.0881077,257,260.358,45,w45_f1_c17,0
95278,5,15,1,9,1,17,169,2019,_69_1920_268_2123_,-134.7,-139.92,NI,7,-2.96829,-9.20171,172,2022,3.63444,1,0,4621.46,108.557,0.830147,0.0494421,0.201711,0.0421412,1.4021,0.901394,4170.44,1627.22,16.7903,1,0.0440538,217,215.445,45,w45_f1_c17,0
92965,5,15,1,10,1,17,163,2018,_34_1916_264_2123_,-136.57,-138.87,NI,7,-4.89768,-10.2406,159,2015,6.27767,1,0,4620.56,108.121,0.800734,0.0510125,0.227233,0.0471145,1.39753,0.888374,4673.68,1570.17,15.6968,1,0.0440538,243,232.208,45,w45_f1_c17,0
93109,5,15,1,11,1,17,177,1964,_55_1906_259_2024_,-135.85,-131.8,NI,7,-4.15561,-17.2161,164,1968,5.85916,1,0,6688.84,109.889,0.660736,0.0481091,0.194169,0.0348082,1.39265,0.900423,5184.58,1679.65,13.7341,0,0.0,103,125.664,45,w45_f1_c17,0
93255,5,15,1,12,1,17,112,1970,_17_1918_223_2052_,-141.27,-132.25,NI,7,-9.49854,-16.7709,128,1971,5.70497,1,0,7450.87,109.699,0.680559,0.0508818,0.180187,0.0297,1.37942,0.903511,6408.7,1617.22,13.3753,1,0.0440538,82,116.082,45,w45_f1_c17,0
93400,5,15,1,13,1,17,94,1983,_1_1923_178_2048_,-147.36,-133.7,NI,7,-15.5835,-15.4351,87,1980,5.06619,1,0,7448.47,108.569,0.694248,0.0501213,0.173957,0.0320263,1.39543,0.894011,5434.55,1501.45,13.8513,1,0.0440538,103,136.126,45,w45_f1_c17,0
93547,5,15,1,14,1,17,104,1987,_1_1922_220_2059_,-144.73,-134.6,NI,7,-13.0605,-14.5446,104,1986,4.84592,1,0,6312.27,108.681,0.711854,0.0501912,0.214002,0.0401635,1.40529,0.881473,4930.11,1502.39,14.1829,1,0.0440538,126,173.858,45,w45_f1_c17,0
93689,5,15,1,15,1,17,106,1987,_10_1924_219_2047_,-143.93,-133.72,NI,7,-12.17,-15.4351,110,1980,5.57281,1,0,6888.65,109.515,0.722552,0.0508033,0.202975,0.0356415,1.39011,0.900751,5068.02,1512.54,14.2225,0,0.0,98,123.879,45,w45_f1_c17,0
93828,5,15,1,16,1,17,75,1978,_8_1922_187_2041_,-145.63,-134.75,NI,7,-13.951,-14.3962,98,1987,6.82834,1,0,7172.79,109.449,0.800793,0.0518141,0.199104,0.0352947,1.39288,0.896469,5019.56,1552.02,15.4551,0,0.0,83,109.099,45,w45_f1_c17,0
93967,5,15,1,17,1,17,118,1976,_21_1929_190_2046_,-144.56,-134.06,NI,7,-12.9121,-14.9899,105,1983,5.26443,1,0,7865.38,109.557,0.864702,0.0539364,0.186019,0.031697,1.39646,0.892277,4111.91,1612.9,16.0319,0,0.0,66,99.6277,45,w45_f1_c17,0
94104,5,15,1,18,1,17,98,1979,_38_1930_188_2035_,-143.95,-134.65,NI,7,-12.17,-14.3962,110,1987,0.0,0,1,9097.67,109.807,0.77183,0.0530485,0.192731,0.0310265,1.38991,0.874875,5392.26,1705.56,14.5495,0,0.0,55,80.3762,45,w45_f1_c17,0
92685,5,15,1,0,1,18,615,2115,_537_2062_678_2158_,-69.79,-154.45,NI,7,0.0,0.0,609,2120,23.2164,1,0,3855.45,112.511,0.612624,0.0450828,0.213562,0.0475653,1.3764,0.896123,5045.06,1234.66,13.5889,0,0.0,56,74.451,45,w45_f1_c18,0
92818,5,15,1,1,1,18,591,2102,_489_2038_650_2158_,-74.49,-152.29,NI,7,-4.60085,-2.07781,578,2106,16.1237,1,0,4075.91,111.556,0.575713,0.0435928,0.236973,0.0533963,1.40663,0.908835,5375.36,1931.86,13.2066,0,0.0,87,90.0901,45,w45_f1_c18,0
94234,5,15,1,2,1,18,585,2108,_533_2058_644_2158_,-72.76,-153.0,NI,7,-2.96829,-1.48415,589,2110,17.1149,1,0,12120.7,113.26,0.589154,0.045859,0.134659,0.0243258,1.40946,0.889886,19901.4,2424.74,12.8471,0,0.0,42,79.5392,45,w45_f1_c18,0
94386,5,15,1,3,1,18,581,2111,_535_2065_637_2158_,-73.22,-153.41,NI,7,-3.41354,-1.0389,586,2113,17.974,1,0,15821.3,114.326,0.620183,0.0479519,0.113555,0.0192503,1.38326,0.8843,26647.4,2863.81,12.9334,0,0.0,29,63.6578,45,w45_f1_c18,0
94531,5,15,1,4,1,18,582,2109,_533_2061_635_2158_,-73.47,-152.96,NI,7,-3.71037,-1.48415,584,2110,19.7581,1,0,17811.7,115.741,0.643964,0.0482297,0.105669,0.0173554,1.3582,0.885226,30974.8,3034.21,13.352,0,0.0,23,63.7239,45,w45_f1_c18,0
94683,5,15,1,5,1,18,581,2111,_533_2064_633_2158_,-73.66,-153.08,NI,7,-3.85878,-1.33573,583,2111,19.8242,1,0,19916.0,115.877,0.637128,0.0520085,0.103853,0.0169884,1.35157,0.897827,33660.8,3260.34,12.2505,0,0.0,24,63.812,45,w45_f1_c18,0
94834,5,15,1,6,1,18,585,2110,_533_2064_633_2158_,-73.61,-153.18,NI,7,-3.85878,-1.18732,583,2112,22.7538,1,0,20843.1,116.191,0.636756,0.0534249,0.103169,0.0163178,1.36047,0.878497,34997.2,3408.35,11.9187,0,0.0,20,54.0981,45,w45_f1_c18,0
94985,5,15,1,7,1,18,579,2111,_534_2066_631_2156_,-73.69,-153.14,NI,7,-3.85878,-1.33573,583,2111,24.7362,1,0,21061.5,116.99,0.620093,0.0529392,0.101137,0.0159376,1.38113,0.912682,34422.3,3578.86,11.7133,0,0.0,24,55.9263,45,w45_f1_c18,0
95133,5,15,1,8,1,18,579,2114,_536_2071_630_2158_,-73.59,-153.75,NI,7,-3.71037,-0.742073,584,2115,25.2649,1,0,21170.6,117.047,0.606135,0.0540344,0.0991156,0.0150895,1.35299,0.882106,33748.3,3771.8,11.2176,0,0.0,22,51.0804,45,w45_f1_c18,0
95279,5,15,1,9,1,18,575,2116,_534_2075_627_2158_,-73.96,-154.21,NI,7,-4.15561,-0.148415,581,2119,25.7935,1,0,24133.3,117.782,0.571133,0.0559571,0.098009,0.014832,1.32477,0.913618,36470.0,3568.78,10.2066,0,0.0,15,45.3094,45,w45_f1_c18,0
92966,5,15,1,10,1,18,578,2114,_536_2072_629_2158_,-73.67,-153.87,NI,7,-3.85878,-0.593659,583,2116,23.8551,1,0,22828.7,117.539,0.593896,0.057622,0.0978462,0.0148974,1.34258,0.884411,35100.8,3789.92,10.3068,0,0.0,16,39.1639,45,w45_f1_c18,0
93110,5,15,1,11,1,18,580,2115,_537_2072_629_2158_,-73.59,-153.8,NI,7,-3.71037,-0.593659,584,2116,22.2031,1,0,22514.0,117.665,0.596813,0.0563218,0.0966696,0.0144403,1.32347,0.902741,34778.2,3917.31,10.5965,0,0.0,18,48.8557,45,w45_f1_c18,0
93256,5,15,1,12,1,18,577,2118,_538_2079_629_2158_,-73.51,-154.55,NI,7,-3.71037,0.148415,584,2121,27.5557,1,0,25415.4,117.456,0.5575,0.0576233,0.0931745,0.0138381,1.32216,0.87143,36929.5,3604.45,9.6749,0,0.0,14,43.9437,45,w45_f1_c18,0
93401,5,15,1,13,1,18,578,2119,_539_2080_630_2158_,-73.45,-154.58,NI,7,-3.56195,0.148415,585,2121,28.1063,1,0,25715.8,118.495,0.554598,0.0611123,0.0933147,0.0138845,1.32939,0.912022,37325.8,3704.68,9.07507,0,0.0,12,36.3664,45,w45_f1_c18,0
93548,5,15,1,14,1,18,581,2116,_540_2075_630_2158_,-73.3,-154.09,NI,7,-3.41354,-0.296829,586,2118,24.9345,1,0,24842.3,118.453,0.579898,0.0597301,0.0958149,0.0142229,1.31766,0.921509,37004.5,3789.07,9.70864,0,0.0,14,39.4943,45,w45_f1_c18,0
93690,5,15,1,15,1,18,582,2116,_540_2074_630_2158_,-73.38,-154.02,NI,7,-3.56195,-0.445244,585,2117,26.6305,1,0,24477.4,118.538,0.585261,0.0597334,0.0948133,0.0136618,1.32125,0.897867,36525.3,3900.98,9.79788,0,0.0,13,39.8907,45,w45_f1_c18,0
93829,5,15,1,16,1,18,580,2114,_536_2071_626_2157_,-73.92,-153.46,NI,7,-4.15561,-0.890488,581,2114,24.6481,1,0,23811.5,118.098,0.595551,0.0598837,0.0956523,0.0139302,1.34055,0.883634,,,9.94513,0,0.0,14,40.7278,45,w45_f1_c18,0
93968,5,15,1,17,1,18,578,2115,_536_2073_626_2158_,-73.91,-153.79,NI,7,-4.0072,-0.593659,582,2116,25.5732,1,0,23763.5,117.658,0.595374,0.0591222,0.0954833,0.0139491,1.32931,0.918803,,,10.0702,1,0.0440538,15,40.882,45,w45_f1_c18,0
94105,5,15,1,18,1,18,579,2112,_537_2070_627_2156_,-73.76,-153.43,NI,7,-3.85878,-1.0389,583,2113,23.8331,1,0,23317.0,118.148,0.59896,0.0589682,0.0950837,0.0138698,1.33854,0.902279,35285.2,4085.36,10.1573,0,0.0,16,42.9084,45,w45_f1_c18,0
92686,5,15,1,0,1,19,619,1038,_528_961_701_1138_,-68.05,4.78,NI,7,0.0,0.0,621,1047,0.0,0,1,8493.38,115.566,1.44642,0.0478669,0.106507,0.0171839,1.42942,0.884242,30839.3,368.336,30.2176,0,0.0,117,109.914,45,w45_f1_c19,0
92819,5,15,1,1,1,19,639,990,_592_927_687_1066_,-65.1,12.39,NI,7,2.96829,-7.56915,641,996,0.0,0,1,19061.5,117.8,0.821578,0.0519832,0.105492,0.015669,1.40378,0.901478,31260.3,552.672,15.8047,0,0.0,27,66.8737,45,w45_f1_c19,0
94235,5,15,1,2,1,19,644,992,_600_944_686_1062_,-64.35,11.72,NI,7,3.71037,-6.82707,646,1001,0.0,0,1,23253.3,118.717,0.658376,0.0514453,0.103945,0.014378,1.38408,0.911293,,,12.7976,0,0.0,21,56.5211,45,w45_f1_c19,0
94387,5,15,1,3,1,19,639,996,_595_947_682_1064_,-64.85,11.44,NI,7,3.26512,-6.67866,643,1002,0.0,0,1,22536.2,118.83,0.675477,0.0512426,0.105682,0.0150035,1.39645,0.901586,28304.5,765.544,13.1819,0,0.0,17,50.2874,45,w45_f1_c19,0
94532,5,15,1,4,1,19,641,992,_600_943_681_1059_,-64.71,12.12,NI,7,3.26512,-7.27232,643,998,0.0,0,1,24150.5,119.412,0.625267,0.0524276,0.106659,0.0152194,1.38493,0.895839,,,11.9263,0,0.0,15,48.7456,45,w45_f1_c19,0
94684,5,15,1,5,1,19,639,995,_598_945_680_1058_,-64.97,12.09,NI,7,3.11671,-7.27232,642,998,0.0,0,1,24681.8,119.328,0.649576,0.0526082,0.108071,0.0153187,1.38427,0.909272,,,12.3474,0,0.0,16,42.9965,45,w45_f1_c19,0
