,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,bacteria,assay,disp_x_um,disp_y_um,track_point_x,track_point_y,bacterial_area_[um²]-_sum_per_cell_,infected,ni,intensity_real_cytoplasm_alexa_647_mean,intensity_real_cytoplasm_dsred_mean,far_red_sdmean,red_sdmean,real_cytoplasm_alexa_647_ser_edge_0.0675675675676_um,real_cytoplasm_alexa_647_ser_ridge_0.0675675675676_um,real_cytoplasm_sliding_parabola_dsred_ser_edge_0.0675675675676_um,real_cytoplasm_sliding_parabola_dsred_ser_ridge_0.0675675675676_um,intensity_nucleus_alexa_647_mean,intensity_nucleus_hoechst_33342_mean,farredbyred_sdmean,number_of_dsred_spots-_per_cell_,dsred_spot_area_[um²]-_sum_per_cell_,number_of_alexa_647_spots-_per_cell_,alexa_647_spot_area_[um²]-_sum_per_cell,well_id,cell_lbl,growth
52369,3,18,1,6,3,29,249,1419,_196_1362_333_1472_,-121.48,270.44,WT,8,-9.19459,-4.449,260,1411,0.0,0,1,109.507,106.64,0.0435911,0.0398767,1.39686,0.880762,1.46212,0.894947,109.187,1004.57,1.09315,0,0.0,0,0.0,16,w16_f3_c29,0
52529,3,18,1,7,3,29,272,1409,_202_1345_331_1460_,-120.73,271.36,WT,8,-8.45309,-5.3388,265,1405,0.0,0,1,110.31,107.548,0.0431032,0.0416044,1.40372,0.900708,1.46772,0.880669,110.36,1898.71,1.03603,0,0.0,0,0.0,16,w16_f3_c29,0
52685,3,18,1,8,3,29,251,1414,_187_1349_331_1469_,-122.01,271.07,WT,8,-9.63949,-5.0422,257,1407,0.0,0,1,109.5,106.825,0.0431259,0.0416809,1.42285,0.889016,1.47161,0.907551,109.002,1641.52,1.03467,0,0.0,0,0.0,16,w16_f3_c29,0
52838,3,18,1,9,3,29,243,1417,_183_1349_336_1472_,-122.46,270.7,WT,8,-10.0844,-4.5973,254,1410,0.0,0,1,109.449,107.186,0.0431645,0.0414418,1.44673,0.901766,1.46691,0.876209,108.488,1700.98,1.04157,1,0.0439857,0,0.0,16,w16_f3_c29,0
50679,3,18,1,10,3,29,255,1405,_191_1339_333_1465_,-121.68,272.02,WT,8,-9.34289,-5.93199,259,1401,0.0,0,1,109.884,107.169,0.0424898,0.0407624,1.39218,0.918962,1.457,0.882841,109.425,2117.49,1.04238,1,0.0439857,0,0.0,16,w16_f3_c29,0
50827,3,18,1,11,3,29,263,1403,_190_1346_328_1465_,-121.9,271.49,WT,8,-9.63949,-5.48709,257,1404,0.0,0,1,109.662,107.288,0.0432536,0.0419196,1.4312,0.916111,1.44373,0.88426,109.099,2306.7,1.03182,0,0.0,0,0.0,16,w16_f3_c29,0
50973,3,18,1,12,3,29,255,1396,_184_1338_334_1461_,-122.22,272.47,WT,8,-9.93609,-6.37689,255,1398,0.0,0,1,109.67,107.096,0.0434807,0.0422024,1.40605,0.896194,1.46265,0.900074,108.766,2122.27,1.03029,1,0.0439857,0,0.0,16,w16_f3_c29,0
51110,3,18,1,13,3,29,258,1397,_180_1341_317_1466_,-123.61,271.73,WT,8,-11.2708,-5.63539,246,1403,0.0,0,1,109.338,106.969,0.0428127,0.041354,1.40231,0.900495,1.44079,0.900571,108.914,1559.68,1.03527,1,0.0439857,0,0.0,16,w16_f3_c29,0
51239,3,18,1,14,3,29,224,1441,_165_1378_311_1499_,-125.49,266.65,WT,8,-13.1987,-0.593199,233,1437,0.0,0,1,109.246,106.349,0.0429324,0.0407659,1.42669,0.879476,1.48027,0.881238,108.753,1240.25,1.05315,0,0.0,0,0.0,16,w16_f3_c29,0
51361,3,18,1,15,3,29,206,1441,_150_1375_310_1500_,-126.88,266.63,WT,8,-14.5334,-0.593199,224,1437,0.0,0,1,109.087,106.4,0.0427304,0.0415416,1.41249,0.873839,1.46962,0.899965,108.476,813.574,1.02862,0,0.0,0,0.0,16,w16_f3_c29,0
51476,3,18,1,16,3,29,219,1435,_162_1374_304_1493_,-126.26,267.53,WT,8,-13.9402,-1.483,228,1431,0.0,0,1,109.126,106.172,0.0428266,0.0416812,1.41723,0.873933,1.4655,0.894045,108.638,1166.18,1.02748,0,0.0,0,0.0,16,w16_f3_c29,0
51586,3,18,1,17,3,29,223,1443,_165_1376_311_1503_,-125.49,266.69,WT,8,-13.1987,-0.593199,233,1437,0.0,0,1,109.552,106.567,0.0429111,0.0414108,1.41581,0.893838,1.44887,0.89881,109.17,923.02,1.03623,0,0.0,0,0.0,16,w16_f3_c29,0
50380,3,18,1,0,3,33,1420,1601,_1334_1550_1484_1654_,49.66,242.06,WT,8,0.0,0.0,1414,1603,0.0,0,1,122.0,118.473,0.038009,0.036837,1.44015,0.913693,1.46158,0.888102,121.801,212.453,1.03182,2,0.0879714,0,0.0,16,w16_f3_c33,0
50533,3,18,1,1,3,33,1442,1564,_1380_1513_1500_1614_,53.91,247.72,WT,8,4.3007,-5.63539,1443,1565,4.72846,1,0,121.775,118.625,0.0393351,0.037323,1.39772,0.887366,1.4715,0.888421,121.606,387.178,1.05391,0,0.0,0,0.0,16,w16_f3_c33,0
51730,3,18,1,2,3,33,1456,1556,_1388_1502_1508_1608_,54.62,248.8,WT,8,5.0422,-6.82179,1448,1557,4.6185,1,0,121.717,118.444,0.0393336,0.0372562,1.40628,0.914794,1.45783,0.890833,121.55,480.177,1.05576,0,0.0,0,0.0,16,w16_f3_c33,0
51895,3,18,1,3,3,33,1444,1550,_1378_1493_1501_1617_,53.38,248.87,WT,8,3.7075,-6.82179,1439,1557,4.37658,1,0,121.547,118.437,0.039241,0.0368119,1.40786,0.895484,1.45608,0.900763,121.735,559.581,1.06599,0,0.0,0,0.0,16,w16_f3_c33,0
52053,3,18,1,4,3,33,1391,1552,_1317_1494_1448_1611_,45.8,249.05,WT,8,-3.8558,-6.97009,1388,1556,3.25494,1,0,122.259,118.333,0.0386976,0.0363962,1.41218,0.877842,1.47548,0.885682,122.405,577.24,1.06323,0,0.0,0,0.0,16,w16_f3_c33,0
52214,3,18,1,5,3,33,1387,1551,_1334_1500_1437_1604_,45.67,249.9,WT,8,-4.0041,-7.85989,1387,1550,2.19928,1,0,122.153,118.679,0.0383711,0.0367078,1.40226,0.904012,1.49072,0.890623,121.982,577.908,1.04531,0,0.0,0,0.0,16,w16_f3_c33,0
52374,3,18,1,6,3,33,1389,1545,_1310_1483_1452_1606_,45.79,250.61,WT,8,-3.8558,-8.60139,1388,1545,5.47622,1,0,122.08,118.015,0.0386317,0.0367886,1.39783,0.887092,1.45753,0.869514,122.211,476.817,1.0501,0,0.0,0,0.0,16,w16_f3_c33,0
52534,3,18,1,7,3,33,1390,1545,_1309_1485_1454_1608_,45.69,250.09,WT,8,-3.8558,-8.00819,1388,1549,3.23295,1,0,122.02,118.386,0.0387861,0.0363534,1.40863,0.891426,1.46874,0.89146,121.943,578.915,1.06692,0,0.0,0,0.0,16,w16_f3_c33,0
52688,3,18,1,8,3,33,1373,1549,_1295_1487_1440_1617_,43.45,249.8,WT,8,-6.22859,-7.71159,1372,1551,3.62882,1,0,122.038,118.543,0.0385124,0.0365121,1.40364,0.929929,1.46909,0.883163,122.054,605.674,1.05478,1,0.0439857,0,0.0,16,w16_f3_c33,0
52841,3,18,1,9,3,33,1371,1555,_1307_1495_1431_1622_,42.83,248.96,WT,8,-6.82179,-6.97009,1368,1556,6.39992,1,0,122.282,118.711,0.0391805,0.0375846,1.39778,0.914469,1.44681,0.875178,122.045,615.485,1.04246,0,0.0,0,0.0,16,w16_f3_c33,0
50682,3,18,1,10,3,33,1386,1541,_1316_1492_1435_1609_,44.23,250.02,WT,8,-5.3388,-8.00819,1378,1549,6.61985,1,0,122.597,118.73,0.0389092,0.0366345,1.40897,0.891887,1.45606,0.876686,122.087,617.306,1.06209,0,0.0,0,0.0,16,w16_f3_c33,0
50830,3,18,1,11,3,33,1377,1559,_1323_1492_1431_1611_,44.11,249.46,WT,8,-5.48709,-7.41499,1377,1553,4.57451,1,0,122.306,119.567,0.0388223,0.0371051,1.41339,0.909985,1.45726,0.87766,121.761,673.803,1.04628,0,0.0,0,0.0,16,w16_f3_c33,0
50976,3,18,1,12,3,33,1379,1555,_1334_1515_1420_1610_,44.25,248.75,WT,8,-5.3388,-6.67349,1378,1558,5.69615,1,0,122.569,118.824,0.039133,0.0373809,1.38897,0.913286,1.46839,0.879564,122.619,795.109,1.04687,0,0.0,0,0.0,16,w16_f3_c33,0
51113,3,18,1,13,3,33,1367,1561,_1307_1500_1420_1626_,41.96,248.34,WT,8,-7.71159,-6.22859,1362,1561,5.67416,1,0,122.134,118.838,0.0387096,0.03761,1.41391,0.897873,1.44065,0.90922,121.838,636.176,1.02924,0,0.0,0,0.0,16,w16_f3_c33,0
51240,3,18,1,14,3,33,1337,1598,_1249_1524_1418_1667_,38.85,243.77,WT,8,-10.8259,-1.7796,1341,1591,8.13735,1,0,122.171,118.517,0.0379789,0.0366338,1.42143,0.901988,1.46327,0.891585,121.697,579.377,1.03672,0,0.0,0,0.0,16,w16_f3_c33,0
51362,3,18,1,15,3,33,1346,1590,_1300_1547_1390_1671_,39.2,242.28,WT,8,-10.381,-0.2966,1344,1601,9.25899,1,0,121.788,118.09,0.0386029,0.0372588,1.41591,0.888871,1.44468,0.898066,121.676,526.656,1.03608,0,0.0,0,0.0,16,w16_f3_c33,0
51477,3,18,1,16,3,33,1352,1588,_1309_1546_1396_1665_,40.45,242.5,WT,8,-9.19459,-0.4449,1352,1600,11.6342,1,0,122.113,118.648,0.0389763,0.0366171,1.41164,0.882622,1.48073,0.840862,121.802,601.872,1.06443,0,0.0,0,0.0,16,w16_f3_c33,0
51587,3,18,1,17,3,33,1357,1582,_1308_1531_1405_1661_,40.71,243.56,WT,8,-8.89799,-1.483,1354,1593,15.6369,1,0,122.323,118.7,0.0385312,0.0378241,1.40047,0.882697,1.45437,0.905754,122.094,1138.16,1.0187,0,0.0,0,0.0,16,w16_f3_c33,0
50385,3,18,1,0,3,38,121,1930,_56_1853_202_2006_,-142.1,192.84,WT,8,0.0,0.0,121,1935,9.61088,1,0,106.947,104.427,0.0441371,0.0422292,1.41001,0.894568,1.46383,0.894056,106.68,402.74,1.04518,0,0.0,0,0.0,16,w16_f3_c38,1
50538,3,18,1,1,3,38,128,1912,_77_1857_184_1975_,-141.14,195.96,WT,8,1.0381,-3.1143,128,1914,6.20198,1,0,106.269,104.684,0.0445413,0.0435915,1.42278,0.896017,1.44121,0.877753,106.197,635.57,1.02179,0,0.0,0,0.0,16,w16_f3_c38,1
51735,3,18,1,2,3,38,146,1885,_96_1824_197_1947_,-138.56,200.48,WT,8,3.5592,-7.71159,145,1883,9.36895,1,0,107.381,104.874,0.043729,0.0423541,1.40372,0.862488,1.46247,0.875949,107.382,853.903,1.03246,1,0.0439857,0,0.0,16,w16_f3_c38,1
51900,3,18,1,3,3,38,143,1873,_92_1820_197_1931_,-139.11,201.65,WT,8,3.1143,-8.89799,142,1875,10.9964,1,0,106.817,105.317,0.0430294,0.0420425,1.43611,0.915556,1.45016,0.888266,106.681,946.697,1.02347,0,0.0,0,0.0,16,w16_f3_c38,1
52057,3,18,1,4,3,38,92,1857,_45_1813_143_1921_,-146.57,203.24,WT,8,-4.449,-10.381,91,1865,13.0198,1,0,106.184,104.695,0.043415,0.0431702,1.42558,0.894239,1.46459,0.883478,106.01,858.818,1.00567,0,0.0,0,0.0,16,w16_f3_c38,1
52218,3,18,1,5,3,38,85,1873,_40_1824_135_1929_,-147.73,201.71,WT,8,-5.63539,-8.89799,83,1875,9.87479,1,0,106.211,104.437,0.0438079,0.0433666,1.43838,0.895578,1.48349,0.899713,105.97,828.266,1.01017,0,0.0,0,0.0,16,w16_f3_c38,1
52378,3,18,1,6,3,38,109,1850,_58_1805_160_1911_,-144.72,204.21,WT,8,-2.5211,-11.4191,104,1858,14.2734,1,0,105.486,104.602,0.0441707,0.0428917,1.42427,0.894653,1.44692,0.919406,105.345,639.558,1.02982,0,0.0,0,0.0,16,w16_f3_c38,1
52538,3,18,1,7,3,38,96,1855,_58_1818_152_1920_,-145.88,202.9,WT,8,-3.7075,-10.0844,96,1867,11.0844,1,0,106.139,104.368,0.0444113,0.0422165,1.41455,0.867509,1.47972,0.855928,105.842,1073.73,1.05199,0,0.0,0,0.0,16,w16_f3_c38,1
52692,3,18,1,8,3,38,93,1844,_45_1800_148_1899_,-146.14,205.31,WT,8,-4.0041,-12.4572,94,1851,19.9915,1,0,105.754,104.594,0.0434013,0.0421955,1.40774,0.864546,1.46193,0.881772,105.237,992.703,1.02858,0,0.0,0,0.0,16,w16_f3_c38,1
52845,3,18,1,9,3,38,91,1852,_42_1807_144_1908_,-146.47,204.28,WT,8,-4.3007,-11.4191,92,1858,17.5283,1,0,105.724,104.632,0.0431844,0.0427239,1.42806,0.910595,1.45845,0.874438,105.511,1198.7,1.01078,0,0.0,0,0.0,16,w16_f3_c38,1
50686,3,18,1,10,3,38,94,1837,_50_1800_151_1886_,-145.06,206.53,WT,8,-2.966,-13.7919,101,1842,16.5606,1,0,106.651,104.282,0.0426923,0.0425394,1.42344,0.882368,1.43946,0.894726,106.225,1285.72,1.00359,0,0.0,0,0.0,16,w16_f3_c38,1
50834,3,18,1,11,3,38,106,1847,_52_1810_155_1903_,-144.57,204.77,WT,8,-2.3728,-12.0123,105,1854,20.1454,1,0,106.041,104.931,0.0432859,0.04139,1.41713,0.884302,1.4457,0.872681,105.804,1722.62,1.04581,0,0.0,0,0.0,16,w16_f3_c38,1
50980,3,18,1,12,3,38,98,1851,_41_1822_139_1919_,-146.51,203.26,WT,8,-4.3007,-10.381,92,1865,22.8506,1,0,105.903,104.275,0.04301,0.0418143,1.45201,0.883645,1.44334,0.870815,105.941,1647.3,1.0286,0,0.0,0,0.0,16,w16_f3_c38,1
51116,3,18,1,13,3,38,83,1866,_34_1821_135_1933_,-147.38,202.07,WT,8,-5.1905,-9.19459,86,1873,13.4376,1,0,105.794,104.327,0.0428298,0.0420618,1.39611,0.906757,1.45776,0.901335,105.637,1293.0,1.01826,0,0.0,0,0.0,16,w16_f3_c38,1
51243,3,18,1,14,3,38,59,1903,_19_1874_106_1978_,-151.33,195.32,WT,8,-9.19459,-2.5211,59,1918,20.7612,1,0,105.53,103.325,0.0440828,0.0423109,1.41352,0.885727,1.48462,0.913784,,,1.04188,0,0.0,0,0.0,16,w16_f3_c38,1
51363,3,18,1,15,3,38,45,1911,_1_1867_98_1986_,-153.23,194.6,WT,8,-11.1225,-1.7796,46,1923,34.1549,1,0,105.329,102.844,0.0433341,0.0441064,1.40791,0.927808,1.44639,0.894903,105.385,626.973,0.98249,0,0.0,0,0.0,16,w16_f3_c38,1
51478,3,18,1,16,3,38,40,1925,_4_1862_96_1994_,-153.15,194.75,WT,8,-10.9742,-1.9279,47,1922,25.2698,1,0,105.314,103.306,0.0448729,0.0440894,1.42728,0.895966,1.46429,0.901192,105.246,832.965,1.01777,0,0.0,0,0.0,16,w16_f3_c38,1
51588,3,18,1,17,3,38,54,1935,_18_1865_105_1978_,-151.13,195.44,WT,8,-9.04629,-2.6694,60,1917,33.3412,1,0,105.772,103.537,0.043826,0.0429089,1.44175,0.87654,1.45419,0.869866,,,1.02137,0,0.0,0,0.0,16,w16_f3_c38,1
50386,3,18,1,0,3,39,1927,1962,_1854_1893_1991_2024_,125.51,188.74,WT,8,0.0,0.0,1926,1962,0.0,0,1,114.112,110.663,0.0413333,0.0400799,1.42132,0.886118,1.45575,0.877824,,,1.03127,0,0.0,0,0.0,16,w16_f3_c39,0
50539,3,18,1,1,3,39,1949,1913,_1881_1833_2029_1991_,130.0,195.39,WT,8,4.449,-6.52519,1956,1918,0.0,0,1,113.338,110.391,0.0413574,0.0403168,1.41708,0.884514,1.4525,0.873618,113.325,223.784,1.02581,0,0.0,0,0.0,16,w16_f3_c39,0
51736,3,18,1,2,3,39,1962,1930,_1865_1870_2016_1994_,128.49,193.92,WT,8,2.966,-5.1905,1946,1927,2.13331,1,0,114.075,110.591,0.0410243,0.0402073,1.43657,0.899494,1.47082,0.882437,113.649,297.293,1.02032,0,0.0,0,0.0,16,w16_f3_c39,0
51901,3,18,1,3,3,39,1946,1920,_1876_1848_2035_2058_,128.6,192.53,WT,8,3.1143,-3.7075,1947,1937,1.91338,1,0,113.452,110.298,0.0408175,0.0407079,1.41935,0.891231,1.46458,0.885103,113.42,352.763,1.00269,1,0.0439857,0,0.0,16,w16_f3_c39,0
52058,3,18,1,4,3,39,1909,1914,_1826_1856_1964_1974_,121.4,196.13,WT,8,-4.1524,-7.26669,1898,1913,0.0,0,1,114.51,111.043,0.0408704,0.0407442,1.41875,0.894946,1.46832,0.883729,114.125,372.508,1.0031,0,0.0,0,0.0,16,w16_f3_c39,0
52219,3,18,1,5,3,39,1896,1915,_1819_1832_1980_1996_,120.28,195.96,WT,8,-5.1905,-7.11839,1891,1914,1.5395,1,0,114.53,111.447,0.0407517,0.0400469,1.41985,0.893572,1.46759,0.897405,114.337,374.13,1.0176,0,0.0,0,0.0,16,w16_f3_c39,0
52379,3,18,1,6,3,39,1905,1905,_1822_1807_2014_2024_,122.41,196.34,WT,8,-3.1143,-7.56329,1905,1911,1.60548,1,0,113.56,110.647,0.0411208,0.0399656,1.41571,0.902563,1.47048,0.885095,113.769,336.608,1.0289,0,0.0,0,0.0,16,w16_f3_c39,0
52539,3,18,1,7,3,39,1896,1886,_1819_1785_1979_2003_,121.01,198.06,WT,8,-4.5973,-9.19459,1895,1900,2.28726,1,0,114.229,111.029,0.0405757,0.0398933,1.43062,0.901786,1.46517,0.870624,114.158,395.955,1.01711,0,0.0,0,0.0,16,w16_f3_c39,0
52693,3,18,1,8,3,39,1900,1906,_1811_1836_1958_1980_,119.76,197.0,WT,8,-5.78369,-8.15649,1887,1907,2.33124,1,0,114.696,111.597,0.0397759,0.0405694,1.41939,0.904218,1.47178,0.885011,114.702,409.209,0.980441,1,0.0659785,0,0.0,16,w16_f3_c39,0
52846,3,18,1,9,3,39,1878,1899,_1790_1827_2002_2024_,119.67,196.19,WT,8,-5.93199,-7.41499,1886,1912,2.92505,1,0,114.358,111.433,0.0411356,0.0399511,1.41517,0.904965,1.48721,0.883529,114.709,420.075,1.02965,0,0.0,0,0.0,16,w16_f3_c39,0
50687,3,18,1,10,3,39,1883,1896,_1788_1822_1956_1983_,118.24,197.85,WT,8,-7.26669,-9.04629,1877,1901,2.39722,1,0,115.067,111.446,0.0403854,0.0395903,1.43433,0.908283,1.45972,0.864921,114.78,431.749,1.02008,0,0.0,0,0.0,16,w16_f3_c39,0
50835,3,18,1,11,3,39,1890,1893,_1807_1825_1957_1980_,119.88,197.88,WT,8,-5.63539,-9.04629,1888,1901,6.88376,1,0,114.948,112.278,0.0408692,0.0390251,1.4231,0.888717,1.47111,0.873481,114.872,455.971,1.04725,0,0.0,0,0.0,16,w16_f3_c39,0
50981,3,18,1,12,3,39,1887,1892,_1790_1832_1954_1983_,118.56,198.15,WT,8,-6.97009,-9.34289,1879,1899,6.90575,1,0,114.793,111.77,0.0409788,0.0395274,1.41702,0.905061,1.46138,0.903758,114.647,420.946,1.03672,0,0.0,1,0.0439857,16,w16_f3_c39,0
51117,3,18,1,13,3,39,1889,1920,_1795_1847_1946_1979_,118.71,195.89,WT,8,-6.82179,-7.11839,1880,1914,2.04533,1,0,114.718,111.774,0.0404796,0.0394781,1.44094,0.877305,1.46432,0.871048,114.293,436.248,1.02537,0,0.0,0,0.0,16,w16_f3_c39,0
51244,3,18,1,14,3,39,1852,1943,_1753_1841_1938_2058_,113.78,190.25,WT,8,-11.7157,-1.483,1847,1952,5.74013,1,0,114.739,110.886,0.0409701,0.0398238,1.41412,0.902471,1.45931,0.883924,114.123,420.644,1.02878,1,0.0439857,0,0.0,16,w16_f3_c39,0
51364,3,18,1,15,3,39,1854,1952,_1793_1888_1916_2020_,114.44,190.34,WT,8,-11.1225,-1.483,1851,1952,2.19928,1,0,114.976,110.799,0.0406902,0.0397414,1.42308,0.890244,1.46566,0.885227,114.28,360.846,1.02387,0,0.0,0,0.0,16,w16_f3_c39,0
51479,3,18,1,16,3,39,1846,1930,_1758_1839_1938_2015_,114.59,193.31,WT,8,-10.9742,-4.449,1852,1932,3.27693,1,0,114.972,111.369,0.0410194,0.0403234,1.41539,0.90101,1.46024,0.882474,113.993,366.035,1.01726,1,0.0439857,0,0.0,16,w16_f3_c39,0
51589,3,18,1,17,3,39,1871,1953,_1806_1881_1931_2011_,117.39,190.25,WT,8,-8.15649,-1.483,1871,1952,4.66248,1,0,114.977,110.966,0.039902,0.0401964,1.41201,0.880011,1.46688,0.891493,114.749,367.939,0.992675,1,0.0439857,0,0.0,16,w16_f3_c39,0
50387,3,18,1,0,3,4,989,180,_877_104_1113_276_,-13.18,452.48,WT,8,0.0,0.0,991,184,0.0,0,1,120.229,115.43,0.0397571,0.038041,1.39633,0.896501,1.46617,0.899002,119.791,449.453,1.04511,1,0.0439857,0,0.0,16,w16_f3_c4,0
50540,3,18,1,1,3,4,1024,130,_929_68_1100_194_,-10.01,460.88,WT,8,3.1143,-8.45309,1012,127,0.0,0,1,119.204,115.65,0.0406949,0.0382658,1.39543,0.903042,1.4464,0.884287,118.992,1062.32,1.06348,0,0.0,0,0.0,16,w16_f3_c4,0
51737,3,18,1,2,3,4,991,113,_944_66_1081_161_,-10.74,463.25,WT,8,2.3728,-10.8259,1007,111,0.0,0,1,119.177,115.009,0.0410726,0.0390628,1.36596,0.881264,1.43758,0.892201,119.167,1550.47,1.05145,0,0.0,0,0.0,16,w16_f3_c4,0
51902,3,18,1,3,3,4,994,112,_941_65_1075_161_,-10.62,463.41,WT,8,2.5211,-10.9742,1008,110,0.0,0,1,118.995,114.758,0.0412072,0.0392283,1.36792,0.876602,1.43982,0.899311,118.994,1929.16,1.05045,0,0.0,0,0.0,16,w16_f3_c4,0
52059,3,18,1,4,3,4,955,111,_892_63_1020_159_,-18.68,463.72,WT,8,-5.48709,-11.2708,954,108,0.0,0,1,118.551,114.454,0.042144,0.0395702,1.38686,0.909003,1.44109,0.873959,118.531,2251.72,1.06504,0,0.0,0,0.0,16,w16_f3_c4,0
52220,3,18,1,5,3,4,934,104,_881_54_1021_154_,-19.64,464.56,WT,8,-6.52519,-12.0123,947,103,0.0,0,1,118.573,114.498,0.0420578,0.0393849,1.36728,0.891824,1.4546,0.880216,118.538,2212.43,1.06787,0,0.0,0,0.0,16,w16_f3_c4,0
52380,3,18,1,6,3,4,940,101,_887_49_1018_154_,-19.08,464.89,WT,8,-5.93199,-12.4572,951,100,0.0,0,1,117.979,113.932,0.0407529,0.0396416,1.39573,0.895682,1.46569,0.883507,117.787,1707.84,1.02803,1,0.0439857,0,0.0,16,w16_f3_c4,0
52540,3,18,1,7,3,4,942,97,_885_46_1022_151_,-19.6,465.36,WT,8,-6.52519,-12.9021,947,97,0.0,0,1,118.525,114.623,0.041565,0.0397283,1.36626,0.899869,1.42011,0.90513,118.135,2398.5,1.04623,0,0.0,0,0.0,16,w16_f3_c4,0
52694,3,18,1,8,3,4,934,99,_877_47_1018_152_,-19.93,465.29,WT,8,-6.82179,-12.7538,945,98,0.0,0,1,118.32,115.012,0.0408635,0.0379667,1.39816,0.888597,1.45305,0.914277,117.911,2342.66,1.0763,0,0.0,0,0.0,16,w16_f3_c4,0
52847,3,18,1,9,3,4,930,104,_875_55_1001_155_,-21.32,464.68,WT,8,-8.15649,-12.1606,936,102,0.0,0,1,118.721,114.666,0.0414187,0.0384328,1.36923,0.901944,1.44421,0.895661,118.279,2535.95,1.07769,0,0.0,0,0.0,16,w16_f3_c4,0
50688,3,18,1,10,3,4,944,94,_881_44_1002_146_,-20.76,466.05,WT,8,-7.71159,-13.4953,939,93,0.0,0,1,118.487,114.253,0.0411795,0.0393138,1.37926,0.907411,1.4461,0.900583,118.324,2761.38,1.04746,2,0.0879714,0,0.0,16,w16_f3_c4,0
50836,3,18,1,11,3,4,955,98,_886_49_1021_151_,-19.34,465.07,WT,8,-6.22859,-12.6055,949,99,0.0,0,1,118.82,115.249,0.0411774,0.0391483,1.37809,0.904639,1.43652,0.90194,118.541,2855.68,1.05183,0,0.0,0,0.0,16,w16_f3_c4,0
50982,3,18,1,12,3,4,927,106,_881_59_1008_152_,-21.11,464.53,WT,8,-8.00819,-12.0123,937,103,0.0,0,1,118.413,115.206,0.041459,0.0392267,1.39927,0.91928,1.42716,0.89534,118.235,2851.86,1.05691,1,0.0439857,0,0.0,16,w16_f3_c4,0
51118,3,18,1,13,3,4,925,109,_876_54_1008_159_,-21.12,464.4,WT,8,-8.00819,-11.864,937,104,0.0,0,1,118.79,114.838,0.0405806,0.0402334,1.38191,0.873298,1.46397,0.894017,118.724,2534.46,1.00863,0,0.0,0,0.0,16,w16_f3_c4,0
51245,3,18,1,14,3,4,909,146,_863_100_979_192_,-23.77,458.55,WT,8,-10.6776,-6.08029,919,143,0.0,0,1,118.98,115.003,0.0405112,0.0395577,1.39247,0.913055,1.47212,0.89853,119.047,2898.96,1.0241,0,0.0,0,0.0,16,w16_f3_c4,0
51365,3,18,1,15,3,4,898,147,_852_101_972_194_,-25.67,458.35,WT,8,-12.6055,-5.93199,906,144,0.0,0,1,118.752,114.884,0.0408928,0.0388198,1.38765,0.885433,1.45617,0.88508,118.429,2495.28,1.0534,0,0.0,0,0.0,16,w16_f3_c4,0
51480,3,18,1,16,3,4,909,137,_864_90_977_183_,-24.15,459.92,WT,8,-10.9742,-7.41499,917,134,0.0,0,1,118.938,114.82,0.0408342,0.0387028,1.389,0.909465,1.47378,0.866952,119.019,2686.87,1.05507,0,0.0,0,0.0,16,w16_f3_c4,0
51590,3,18,1,17,3,4,940,133,_894_87_988_188_,-20.67,459.33,WT,8,-7.56329,-6.82179,940,138,0.0,0,1,119.502,115.279,0.0392049,0.0394477,1.39577,0.877503,1.46825,0.888797,,,0.993845,0,0.0,0,0.0,16,w16_f3_c4,0
50391,3,18,1,0,3,6,2070,172,_1989_125_2117_317_,144.43,448.63,WT,8,0.0,0.0,2053,210,0.0,0,1,112.575,109.027,0.0421171,0.0407502,1.40193,0.886359,1.45966,0.909131,111.908,331.464,1.03354,0,0.0,0,0.0,16,w16_f3_c6,0
50553,3,18,1,1,3,6,2071,183,_2003_49_2134_298_,147.17,454.7,WT,8,2.8177,-6.08029,2072,169,6.61985,1,0,111.45,108.613,0.0425427,0.0415367,1.40105,0.905097,1.44279,0.902799,111.061,580.729,1.02422,0,0.0,0,0.0,16,w16_f3_c6,0
51750,3,18,1,2,3,6,2072,168,_2005_67_2133_295_,146.27,453.67,WT,8,1.9279,-5.0422,2066,176,7.12568,1,0,111.895,108.452,0.0430384,0.0409605,1.39571,0.896837,1.46295,0.900345,111.286,699.545,1.05073,0,0.0,0,0.0,16,w16_f3_c6,0
51914,3,18,1,3,3,6,2064,145,_1987_52_2158_323_,146.38,454.3,WT,8,2.0762,-5.63539,2067,172,24.9179,1,0,111.624,108.471,0.0427413,0.0415295,1.40187,0.905939,1.44653,0.889757,111.356,612.539,1.02918,0,0.0,0,0.0,16,w16_f3_c6,0
52078,3,18,1,4,3,6,2017,149,_1950_51_2067_256_,138.22,457.03,WT,8,-6.08029,-8.45309,2012,153,5.49821,1,0,112.428,108.887,0.0423014,0.040842,1.39533,0.899132,1.4475,0.882448,112.032,587.231,1.03573,0,0.0,0,0.0,16,w16_f3_c6,0
52240,3,18,1,5,3,6,1999,150,_1925_42_2096_254_,137.1,458.21,WT,8,-7.26669,-9.63949,2004,145,15.6589,1,0,112.338,109.172,0.0422687,0.0419178,1.39877,0.900328,1.45889,0.884455,111.918,543.353,1.00837,0,0.0,0,0.0,16,w16_f3_c6,0
