,row,col,plane,t,field,n,x,y,bacteria,ser_edge_tmrm,sdmean_tmrm,annexin647,hoechst,n_legio_per_cell,bacteria_area,infected,well_id,cell_lbl,growth
43882,4,5,1,3,20,14,2101,1772,Lpp_WT,0.423179,0.268424,115.656,426.157,0,0.0,0,8,w8_f20_c14,0
44285,4,5,1,4,20,14,2118,1748,Lpp_WT,0.435378,0.270743,115.832,456.562,0,0.0,0,8,w8_f20_c14,0
44687,4,5,1,5,20,14,2105,1715,Lpp_WT,0.415103,0.383608,114.215,447.855,0,0.0,0,8,w8_f20_c14,0
45089,4,5,1,6,20,14,2108,1778,Lpp_WT,0.377652,0.319361,118.058,482.956,0,0.0,0,8,w8_f20_c14,0
45493,4,5,1,7,20,14,2113,1755,Lpp_WT,0.498989,0.118631,227.056,587.427,0,0.0,0,8,w8_f20_c14,0
45895,4,5,1,8,20,14,2104,1768,Lpp_WT,0.483783,0.203544,269.99,570.122,0,0.0,0,8,w8_f20_c14,0
46304,4,5,1,9,20,14,2106,1733,Lpp_WT,0.517121,0.129728,340.54,520.768,0,0.0,0,8,w8_f20_c14,0
40166,4,5,1,10,20,14,2118,1663,Lpp_WT,0.468513,0.284132,702.387,542.449,0,0.0,0,8,w8_f20_c14,0
40553,4,5,1,11,20,14,2130,1623,Lpp_WT,0.40614,0.315877,617.955,552.383,0,0.0,0,8,w8_f20_c14,0
40967,4,5,1,12,20,14,2126,1633,Lpp_WT,0.434049,0.232866,378.002,561.361,0,0.0,0,8,w8_f20_c14,0
41374,4,5,1,13,20,14,2133,1621,Lpp_WT,0.515992,0.118556,346.656,570.002,0,0.0,0,8,w8_f20_c14,0
41790,4,5,1,14,20,14,2127,1618,Lpp_WT,0.42205,0.276056,377.059,541.454,0,0.0,0,8,w8_f20_c14,0
42217,4,5,1,15,20,14,2133,1615,Lpp_WT,0.4518,0.242802,251.955,,0,0.0,0,8,w8_f20_c14,0
42637,4,5,1,16,20,14,2125,1622,Lpp_WT,0.49461,0.188489,343.599,821.573,0,0.0,0,8,w8_f20_c14,0
43069,4,5,1,17,20,14,2127,1620,Lpp_WT,0.457783,0.24648,385.608,771.389,0,0.0,0,8,w8_f20_c14,0
43495,4,5,1,2,20,16,1328,2104,Lpp_WT,0.519693,0.0566032,120.264,301.998,0,0.0,0,8,w8_f20_c16,0
43884,4,5,1,3,20,16,1332,2065,Lpp_WT,0.520164,0.0793864,121.985,,0,0.0,0,8,w8_f20_c16,0
44287,4,5,1,4,20,16,1318,2108,Lpp_WT,0.475254,0.112371,121.268,341.267,0,0.0,0,8,w8_f20_c16,0
44689,4,5,1,5,20,16,1316,2111,Lpp_WT,0.476155,0.097093,121.105,384.555,0,0.0,0,8,w8_f20_c16,0
45091,4,5,1,6,20,16,1311,2110,Lpp_WT,0.44082,0.166318,121.717,397.186,0,0.0,0,8,w8_f20_c16,0
45495,4,5,1,7,20,16,1310,2107,Lpp_WT,0.438842,0.176158,120.949,366.353,0,0.0,0,8,w8_f20_c16,0
45897,4,5,1,8,20,16,1320,2109,Lpp_WT,0.459278,0.160288,120.519,378.264,0,0.0,0,8,w8_f20_c16,0
46306,4,5,1,9,20,16,1295,2108,Lpp_WT,0.454122,0.178134,121.193,409.63,0,0.0,0,8,w8_f20_c16,0
40167,4,5,1,10,20,16,1354,2065,Lpp_WT,0.421823,0.318822,125.053,1367.93,4,10.4442,1,8,w8_f20_c16,0
40554,4,5,1,11,20,16,1383,2061,Lpp_WT,0.401363,0.3187,138.173,1802.13,6,12.7321,1,8,w8_f20_c16,0
40968,4,5,1,12,20,16,1377,2062,Lpp_WT,0.503162,0.134953,311.73,2247.83,5,11.3786,1,8,w8_f20_c16,0
41375,4,5,1,13,20,16,1343,2021,Lpp_WT,0.513626,0.118496,443.527,2713.61,7,9.74558,1,8,w8_f20_c16,0
41791,4,5,1,14,20,16,1328,2020,Lpp_WT,0.508534,0.121674,465.229,2498.71,7,10.7149,1,8,w8_f20_c16,0
42218,4,5,1,15,20,16,1323,2025,Lpp_WT,0.501498,0.142172,458.246,2397.05,5,12.2256,1,8,w8_f20_c16,0
42638,4,5,1,16,20,16,1325,2023,Lpp_WT,0.503688,0.13209,479.854,2319.81,5,10.645,1,8,w8_f20_c16,0
43070,4,5,1,17,20,16,1321,2022,Lpp_WT,0.50844,0.118044,472.144,2330.43,4,8.64527,1,8,w8_f20_c16,0
39499,4,5,1,0,20,2,1604,206,Lpp_WT,0.319441,0.62227,121.673,,3,4.59335,1,8,w8_f20_c2,0
39776,4,5,1,1,20,2,1606,163,Lpp_WT,0.350839,0.460319,121.109,278.912,2,2.68964,1,8,w8_f20_c2,0
43496,4,5,1,2,20,2,1605,140,Lpp_WT,0.365194,0.423569,121.64,334.649,3,4.94265,1,8,w8_f20_c2,0
43887,4,5,1,3,20,2,1585,159,Lpp_WT,0.377433,0.432533,120.975,383.876,3,3.85981,1,8,w8_f20_c2,0
44289,4,5,1,4,20,2,1600,163,Lpp_WT,0.382734,0.391087,121.105,379.716,3,4.4187,1,8,w8_f20_c2,0
44691,4,5,1,5,20,2,1607,121,Lpp_WT,0.378863,0.387898,120.944,378.889,2,3.75502,1,8,w8_f20_c2,0
45093,4,5,1,6,20,2,1613,133,Lpp_WT,0.391429,0.372715,122.943,364.06,3,5.25703,1,8,w8_f20_c2,0
45497,4,5,1,7,20,2,1589,127,Lpp_WT,0.40467,0.295635,123.713,359.113,3,6.92495,1,8,w8_f20_c2,0
45899,4,5,1,8,20,2,1578,133,Lpp_WT,0.397634,0.385518,127.576,365.337,3,6.42719,1,8,w8_f20_c2,0
46308,4,5,1,9,20,2,1564,134,Lpp_WT,0.394322,0.388362,127.515,372.79,3,7.99033,1,8,w8_f20_c2,0
40169,4,5,1,10,20,2,1573,76,Lpp_WT,0.371391,0.432907,128.251,336.481,4,8.77626,1,8,w8_f20_c2,0
40556,4,5,1,11,20,2,1564,81,Lpp_WT,0.358695,0.467966,127.682,321.471,3,10.68,1,8,w8_f20_c2,0
40970,4,5,1,12,20,2,1602,92,Lpp_WT,0.395049,0.301508,127.238,337.959,4,15.5091,1,8,w8_f20_c2,0
41377,4,5,1,13,20,2,1614,80,Lpp_WT,0.431316,0.221131,132.011,334.085,5,16.6269,1,8,w8_f20_c2,0
41793,4,5,1,14,20,2,1637,81,Lpp_WT,0.429678,0.235262,146.577,375.525,6,19.3165,1,8,w8_f20_c2,0
42220,4,5,1,15,20,2,1587,79,Lpp_WT,0.421098,0.245846,167.109,426.413,5,19.8754,1,8,w8_f20_c2,0
42640,4,5,1,16,20,2,1635,55,Lpp_WT,0.434714,0.212257,210.314,475.608,3,17.9979,1,8,w8_f20_c2,0
43072,4,5,1,17,20,2,1641,52,Lpp_WT,0.438217,0.211903,219.724,613.611,1,19.8143,1,8,w8_f20_c2,0
39500,4,5,1,0,20,3,1118,966,Lpp_WT,0.507339,0.104502,325.552,1281.41,7,20.7923,1,8,w8_f20_c3,0
39777,4,5,1,1,20,3,1058,915,Lpp_WT,0.474127,0.209892,436.78,3029.84,4,15.9021,1,8,w8_f20_c3,0
43497,4,5,1,2,20,3,1057,900,Lpp_WT,0.482967,0.180565,508.092,3505.24,8,19.2816,1,8,w8_f20_c3,0
43888,4,5,1,3,20,3,1056,902,Lpp_WT,0.486311,0.154445,508.607,4074.28,9,17.5089,1,8,w8_f20_c3,0
44290,4,5,1,4,20,3,1058,888,Lpp_WT,0.477998,0.170829,495.178,3898.19,6,15.1947,1,8,w8_f20_c3,0
44692,4,5,1,5,20,3,1105,898,Lpp_WT,0.484797,0.143596,482.549,3892.31,7,18.4782,1,8,w8_f20_c3,0
45094,4,5,1,6,20,3,1069,890,Lpp_WT,0.476509,0.158675,493.602,4115.42,8,18.8886,1,8,w8_f20_c3,0
45498,4,5,1,7,20,3,994,882,Lpp_WT,0.478231,0.154875,457.012,3823.87,13,19.1506,1,8,w8_f20_c3,0
45900,4,5,1,8,20,3,989,885,Lpp_WT,0.46841,0.207382,530.297,4822.95,4,14.8716,1,8,w8_f20_c3,0
46309,4,5,1,9,20,3,1003,869,Lpp_WT,0.469534,0.199644,557.312,5148.15,7,15.544,1,8,w8_f20_c3,0
40172,4,5,1,10,20,3,1019,760,Lpp_WT,0.468099,0.176617,572.428,5494.41,6,18.6965,1,8,w8_f20_c3,0
40559,4,5,1,11,20,3,1073,750,Lpp_WT,0.460186,0.223678,563.023,5111.28,6,17.1945,1,8,w8_f20_c3,0
40973,4,5,1,12,20,3,1072,751,Lpp_WT,0.48644,0.130241,515.245,4787.68,6,20.4168,1,8,w8_f20_c3,0
41380,4,5,1,13,20,3,1062,754,Lpp_WT,0.468036,0.19207,539.161,5074.36,6,16.9762,1,8,w8_f20_c3,0
41796,4,5,1,14,20,3,1081,742,Lpp_WT,0.465874,0.195892,560.732,5319.56,9,20.5653,1,8,w8_f20_c3,0
42224,4,5,1,15,20,3,1037,755,Lpp_WT,0.468818,0.197083,552.836,5444.17,7,23.4383,1,8,w8_f20_c3,0
42644,4,5,1,16,20,3,1063,747,Lpp_WT,0.501056,0.100807,562.452,5471.75,9,17.0024,1,8,w8_f20_c3,0
43076,4,5,1,17,20,3,1059,746,Lpp_WT,0.469949,0.166537,554.86,5515.7,6,18.7838,1,8,w8_f20_c3,0
39501,4,5,1,0,20,4,1092,1389,Lpp_WT,0.327931,0.486951,126.786,,0,0.0,0,8,w8_f20_c4,0
39778,4,5,1,1,20,4,1068,1284,Lpp_WT,0.299797,0.692767,126.051,321.45,2,2.37527,1,8,w8_f20_c4,0
43498,4,5,1,2,20,4,1070,1259,Lpp_WT,0.335286,0.448731,137.684,344.62,4,5.69366,1,8,w8_f20_c4,0
43889,4,5,1,3,20,4,1059,1270,Lpp_WT,0.334584,0.457721,133.412,338.915,5,6.95115,1,8,w8_f20_c4,0
44291,4,5,1,4,20,4,1074,1273,Lpp_WT,0.354998,0.422516,131.673,343.217,5,6.82889,1,8,w8_f20_c4,0
44693,4,5,1,5,20,4,1098,1279,Lpp_WT,0.356144,0.432483,133.983,331.481,5,7.06467,1,8,w8_f20_c4,0
45095,4,5,1,6,20,4,1093,1269,Lpp_WT,0.35007,0.470489,133.783,325.129,5,6.10409,1,8,w8_f20_c4,0
45499,4,5,1,7,20,4,1081,1250,Lpp_WT,0.337127,0.540357,135.438,325.009,4,4.51475,1,8,w8_f20_c4,0
45901,4,5,1,8,20,4,1082,1236,Lpp_WT,0.323849,0.748825,137.712,331.507,7,6.64551,1,8,w8_f20_c4,0
46310,4,5,1,9,20,4,1064,1234,Lpp_WT,0.314694,0.759873,137.504,336.414,5,7.89427,1,8,w8_f20_c4,0
40173,4,5,1,10,20,4,1109,1115,Lpp_WT,0.334273,0.654735,136.401,342.671,5,9.14303,1,8,w8_f20_c4,0
40560,4,5,1,11,20,4,1096,1115,Lpp_WT,0.33601,0.657283,136.0,348.183,5,9.38754,1,8,w8_f20_c4,0
40974,4,5,1,12,20,4,1110,1116,Lpp_WT,0.345682,0.560781,136.076,349.442,3,10.5402,1,8,w8_f20_c4,0
41381,4,5,1,13,20,4,1099,1146,Lpp_WT,0.350261,0.556829,137.629,354.903,5,12.0597,1,8,w8_f20_c4,0
41797,4,5,1,14,20,4,1102,1145,Lpp_WT,0.366383,0.49907,137.358,366.354,5,13.4307,1,8,w8_f20_c4,0
42225,4,5,1,15,20,4,1099,1115,Lpp_WT,0.366357,0.463853,137.861,375.867,5,16.7317,1,8,w8_f20_c4,0
42645,4,5,1,16,20,4,1124,1107,Lpp_WT,0.371145,0.422581,136.823,387.287,7,18.1114,1,8,w8_f20_c4,0
43077,4,5,1,17,20,4,1102,1105,Lpp_WT,0.367186,0.417072,137.345,402.558,7,18.3647,1,8,w8_f20_c4,0
39502,4,5,1,0,20,5,893,1645,Lpp_WT,0.301177,0.694547,125.652,290.162,5,11.1777,1,8,w8_f20_c5,0
39779,4,5,1,1,20,5,849,1610,Lpp_WT,0.371018,0.412959,123.983,579.913,5,13.2386,1,8,w8_f20_c5,0
43499,4,5,1,2,20,5,869,1586,Lpp_WT,0.460088,0.201884,154.865,891.75,6,8.33963,1,8,w8_f20_c5,0
43890,4,5,1,3,20,5,867,1587,Lpp_WT,0.486048,0.152273,164.664,1229.47,10,9.11683,1,8,w8_f20_c5,0
44292,4,5,1,4,20,5,860,1561,Lpp_WT,0.501637,0.11694,176.359,1364.48,2,7.08214,1,8,w8_f20_c5,0
44694,4,5,1,5,20,5,868,1590,Lpp_WT,0.514537,0.0683899,410.606,2855.47,2,5.92944,1,8,w8_f20_c5,0
45096,4,5,1,6,20,5,863,1587,Lpp_WT,0.512698,0.0894606,537.88,3363.66,3,4.96885,1,8,w8_f20_c5,0
45500,4,5,1,7,20,5,864,1579,Lpp_WT,0.512797,0.0800966,509.787,3223.75,1,4.66321,1,8,w8_f20_c5,0
45902,4,5,1,8,20,5,861,1586,Lpp_WT,0.502164,0.1246,634.29,4030.38,1,5.24829,1,8,w8_f20_c5,0
46311,4,5,1,9,20,5,859,1578,Lpp_WT,0.507147,0.126906,659.041,4254.76,3,4.98631,1,8,w8_f20_c5,0
40174,4,5,1,10,20,5,888,1464,Lpp_WT,0.507565,0.112524,636.611,4965.61,4,4.81166,1,8,w8_f20_c5,0
40561,4,5,1,11,20,5,893,1465,Lpp_WT,0.514456,0.101432,610.79,4719.8,3,4.86406,1,8,w8_f20_c5,0
40975,4,5,1,12,20,5,894,1468,Lpp_WT,0.513536,0.106423,540.119,4466.36,2,5.13477,1,8,w8_f20_c5,0
41382,4,5,1,13,20,5,890,1467,Lpp_WT,0.502939,0.135574,585.624,4698.66,3,4.97758,1,8,w8_f20_c5,0
41798,4,5,1,14,20,5,889,1464,Lpp_WT,0.502905,0.12676,589.644,4850.71,1,4.85533,1,8,w8_f20_c5,0
42226,4,5,1,15,20,5,891,1461,Lpp_WT,0.505304,0.127748,605.313,4934.81,3,5.86831,1,8,w8_f20_c5,0
42646,4,5,1,16,20,5,890,1461,Lpp_WT,0.506113,0.114618,611.619,4968.78,1,5.92944,1,8,w8_f20_c5,0
43078,4,5,1,17,20,5,888,1459,Lpp_WT,0.510368,0.109042,595.81,4995.8,1,3.99953,1,8,w8_f20_c5,0
39503,4,5,1,0,20,6,1682,1796,Lpp_WT,0.314879,0.636826,122.452,242.81,1,1.5282,1,8,w8_f20_c6,0
39780,4,5,1,1,20,6,1666,1764,Lpp_WT,0.304597,0.716574,122.882,450.401,2,3.06514,1,8,w8_f20_c6,0
43500,4,5,1,2,20,6,1663,1753,Lpp_WT,0.35835,0.443481,122.899,624.734,2,2.34034,1,8,w8_f20_c6,0
43891,4,5,1,3,20,6,1644,1756,Lpp_WT,0.358493,0.447365,123.332,660.869,2,2.18315,1,8,w8_f20_c6,0
44293,4,5,1,4,20,6,1660,1752,Lpp_WT,0.389755,0.342562,123.073,724.518,1,1.18763,1,8,w8_f20_c6,0
44695,4,5,1,5,20,6,1638,1750,Lpp_WT,0.408408,0.295558,124.379,741.341,1,0.314374,1,8,w8_f20_c6,0
45097,4,5,1,6,20,6,1536,1658,Lpp_WT,0.412629,0.284103,125.609,693.253,2,2.3578,1,8,w8_f20_c6,0
45501,4,5,1,7,20,6,1531,1562,Lpp_WT,0.407321,0.288522,128.415,989.71,1,0.864527,1,8,w8_f20_c6,0
45903,4,5,1,8,20,6,1520,1573,Lpp_WT,0.400652,0.3637,128.212,938.392,4,2.51499,1,8,w8_f20_c6,0
46312,4,5,1,9,20,6,1520,1583,Lpp_WT,0.438857,0.230914,129.497,872.868,2,1.99103,1,8,w8_f20_c6,0
40175,4,5,1,10,20,6,1545,1432,Lpp_WT,0.436823,0.236364,130.525,733.471,4,2.22681,1,8,w8_f20_c6,0
40562,4,5,1,11,20,6,1556,1443,Lpp_WT,0.441145,0.239499,131.654,792.312,1,0.829597,1,8,w8_f20_c6,0
40976,4,5,1,12,20,6,1566,1457,Lpp_WT,0.438968,0.227484,137.148,823.841,2,1.99103,1,8,w8_f20_c6,0
41383,4,5,1,13,20,6,1600,1500,Lpp_WT,0.431251,0.283071,211.027,876.969,7,8.06019,1,8,w8_f20_c6,0
41799,4,5,1,14,20,6,1628,1461,Lpp_WT,0.436073,0.275684,209.959,853.828,4,6.78523,1,8,w8_f20_c6,0
42227,4,5,1,15,20,6,1675,1427,Lpp_WT,0.422068,0.315202,284.055,862.881,2,4.58461,1,8,w8_f20_c6,0
42647,4,5,1,16,20,6,1719,1453,Lpp_WT,0.427011,0.334481,278.029,356.656,1,1.59807,1,8,w8_f20_c6,0
43079,4,5,1,17,20,6,1711,1581,Lpp_WT,0.438886,0.293488,280.344,1211.14,1,1.79892,1,8,w8_f20_c6,0
39781,4,5,1,1,20,7,2045,413,Lpp_WT,0.466546,0.139118,115.646,250.29,2,2.69837,1,8,w8_f20_c7,0
43501,4,5,1,2,20,7,1982,367,Lpp_WT,0.482809,0.123911,116.16,328.203,0,0.0,0,8,w8_f20_c7,0
43892,4,5,1,3,20,7,1985,348,Lpp_WT,0.484492,0.116273,116.313,285.216,3,0.174652,1,8,w8_f20_c7,0
44294,4,5,1,4,20,7,2024,329,Lpp_WT,0.485544,0.109853,118.293,367.258,1,2.27048,1,8,w8_f20_c7,0
44696,4,5,1,5,20,7,2015,339,Lpp_WT,0.46539,0.130541,116.188,467.743,1,1.6068,1,8,w8_f20_c7,0
45098,4,5,1,6,20,7,1992,344,Lpp_WT,0.481156,0.130195,118.352,487.323,2,3.72009,1,8,w8_f20_c7,0
45502,4,5,1,7,20,7,2027,418,Lpp_WT,0.479085,0.126041,116.913,631.724,2,4.83786,1,8,w8_f20_c7,0
45904,4,5,1,8,20,7,2031,400,Lpp_WT,0.453301,0.160169,118.63,477.156,4,8.7064,1,8,w8_f20_c7,0
46313,4,5,1,9,20,7,2025,371,Lpp_WT,0.450491,0.164241,119.728,455.545,3,10.7149,1,8,w8_f20_c7,0
40176,4,5,1,10,20,7,2008,246,Lpp_WT,0.453522,0.178186,118.835,414.266,3,9.78924,1,8,w8_f20_c7,0
40563,4,5,1,11,20,7,2033,247,Lpp_WT,0.438606,0.174414,118.733,559.205,2,10.0076,1,8,w8_f20_c7,0
40977,4,5,1,12,20,7,1992,264,Lpp_WT,0.451687,0.169019,120.171,694.716,2,9.39628,1,8,w8_f20_c7,0
41384,4,5,1,13,20,7,2011,253,Lpp_WT,0.445812,0.191089,121.894,635.191,3,10.7324,1,8,w8_f20_c7,0
41800,4,5,1,14,20,7,2024,243,Lpp_WT,0.436765,0.196278,126.608,615.91,3,10.4529,1,8,w8_f20_c7,0
42228,4,5,1,15,20,7,1967,229,Lpp_WT,0.434604,0.196348,132.036,607.329,3,11.8152,1,8,w8_f20_c7,0
42648,4,5,1,16,20,7,2015,216,Lpp_WT,0.499415,0.10508,154.582,964.195,1,1.9561,1,8,w8_f20_c7,0
43080,4,5,1,17,20,7,1977,264,Lpp_WT,0.508939,0.111405,306.209,2224.3,3,7.16073,1,8,w8_f20_c7,0
39783,4,5,1,1,20,9,2116,1014,Lpp_WT,0.397006,0.368408,117.897,395.684,1,1.04791,1,8,w8_f20_c9,0
43502,4,5,1,2,20,9,2100,984,Lpp_WT,0.499293,0.102795,445.212,624.436,2,6.05169,1,8,w8_f20_c9,0
43893,4,5,1,3,20,9,2091,1031,Lpp_WT,0.462572,0.247036,699.245,1478.2,1,7.04721,1,8,w8_f20_c9,0
44295,4,5,1,4,20,9,2093,1012,Lpp_WT,0.410499,0.570132,658.331,1284.16,2,9.67572,1,8,w8_f20_c9,0
44697,4,5,1,5,20,9,2092,1019,Lpp_WT,0.405823,0.551476,749.935,1281.19,2,8.39203,1,8,w8_f20_c9,0
45099,4,5,1,6,20,9,2092,1012,Lpp_WT,0.398526,0.62116,758.887,1424.4,2,8.23484,1,8,w8_f20_c9,0
45503,4,5,1,7,20,9,2090,1002,Lpp_WT,0.401891,0.522878,627.576,1297.99,1,8.28724,1,8,w8_f20_c9,0
45905,4,5,1,8,20,9,2096,1027,Lpp_WT,0.412525,0.53612,761.336,1999.84,2,10.1647,1,8,w8_f20_c9,0
46314,4,5,1,9,20,9,2097,1015,Lpp_WT,0.413052,0.464002,787.579,2248.33,2,9.00331,1,8,w8_f20_c9,0
40177,4,5,1,10,20,9,2109,903,Lpp_WT,0.410317,0.457949,681.453,2047.96,2,10.5228,1,8,w8_f20_c9,0
40564,4,5,1,11,20,9,2116,925,Lpp_WT,0.518258,0.0752264,809.895,1595.34,1,0.689875,1,8,w8_f20_c9,0
40978,4,5,1,12,20,9,2112,940,Lpp_WT,0.521216,0.0668889,692.826,1448.01,1,0.646212,1,8,w8_f20_c9,0
41385,4,5,1,13,20,9,2117,925,Lpp_WT,0.528312,0.076172,736.357,1717.41,1,1.08284,1,8,w8_f20_c9,0
41801,4,5,1,14,20,9,2118,919,Lpp_WT,0.527846,0.0773302,745.016,1819.74,1,1.27496,1,8,w8_f20_c9,0
42229,4,5,1,15,20,9,2119,916,Lpp_WT,0.515785,0.109987,771.254,1820.54,2,2.0085,1,8,w8_f20_c9,0
42649,4,5,1,16,20,9,2119,918,Lpp_WT,0.520949,0.0771634,796.374,1878.74,1,1.04791,1,8,w8_f20_c9,0
43081,4,5,1,17,20,9,2118,914,Lpp_WT,0.521295,0.0818508,828.391,1892.32,1,1.29242,1,8,w8_f20_c9,0
39504,4,5,1,0,21,1,519,171,Lpp_WT,0.393276,0.393206,118.011,,2,6.78523,1,8,w8_f21_c1,0
39784,4,5,1,1,21,1,482,115,Lpp_WT,0.385726,0.378901,117.871,342.869,2,4.12179,1,8,w8_f21_c1,0
43503,4,5,1,2,21,1,486,117,Lpp_WT,0.427725,0.256095,117.894,412.865,2,3.85981,1,8,w8_f21_c1,0
43894,4,5,1,3,21,1,546,112,Lpp_WT,0.438668,0.230578,121.148,425.804,3,4.25278,1,8,w8_f21_c1,0
44296,4,5,1,4,21,1,556,82,Lpp_WT,0.451844,0.196542,133.254,428.815,2,6.70664,1,8,w8_f21_c1,0
44698,4,5,1,5,21,1,561,60,Lpp_WT,0.496078,0.0809982,230.162,666.342,2,0.366769,1,8,w8_f21_c1,0
45100,4,5,1,6,21,1,547,104,Lpp_WT,0.517201,0.0604803,358.495,3690.32,2,0.899458,1,8,w8_f21_c1,0
