Unnamed: 0.1,Unnamed: 0,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,bacteria,assay,treatment,track_point_x,track_point_y,bacteria_area,if,ni,intensity_cell_alexa_647_mean,intensity_cell_dsred_mean,far_red_sdmean,red_sdmean,well_id,cell_lbl,growth,duplication
27108,417642,12,3,1,3,3,14,955,1974,_856_1873_1054_2068_,-206.03,306.71,WT,5,none,959,1969,6.53389,1,0,130.19,152.957,0.154077,0.282425,109,w109_f3_c14,1,0
27109,417994,12,3,1,4,3,14,976,1976,_886_1889_1073_2061_,-204.37,306.0,WT,5,none,976,1976,6.3777,1,0,130.983,157.72,0.144963,0.288457,109,w109_f3_c14,1,0
27110,418354,12,3,1,5,3,14,976,1968,_874_1880_1080_2058_,-204.43,306.82,WT,5,none,976,1967,6.63802,1,0,130.798,153.605,0.133796,0.271969,109,w109_f3_c14,1,0
27111,418713,12,3,1,6,3,14,972,1949,_858_1865_1062_2031_,-205.28,308.45,WT,5,none,967,1950,7.5925,1,0,133.408,164.753,0.150106,0.313678,109,w109_f3_c14,1,0
27112,419072,12,3,1,7,3,14,957,1949,_855_1861_1051_2035_,-206.06,308.78,WT,5,none,958,1947,4.19106,1,0,132.233,161.739,0.134189,0.283942,109,w109_f3_c14,1,0
27113,419436,12,3,1,8,3,14,943,1947,_849_1852_1044_2053_,-206.73,308.41,WT,5,none,951,1950,7.41896,1,0,128.35,151.008,0.11531,0.243645,109,w109_f3_c14,1,0
27114,419802,12,3,1,9,3,14,939,1936,_840_1826_1034_2032_,-207.59,309.88,WT,5,none,942,1935,11.6274,1,0,130.155,154.035,0.126718,0.259255,109,w109_f3_c14,1,0
27115,414392,12,3,1,10,3,14,946,1926,_848_1827_1038_2018_,-207.42,310.73,WT,5,none,944,1926,12.4604,1,0,132.23,158.988,0.139815,0.307873,109,w109_f3_c14,1,0
27116,414762,12,3,1,11,3,14,928,1919,_839_1826_1028_2017_,-208.29,311.16,WT,5,none,934,1921,13.5363,1,0,132.335,163.441,0.140596,0.330757,109,w109_f3_c14,1,0
27117,415131,12,3,1,12,3,14,926,1923,_835_1820_1018_2020_,-208.86,311.29,WT,5,none,928,1919,12.6686,1,0,133.542,161.653,0.152384,0.346283,109,w109_f3_c14,1,0
27118,415495,12,3,1,13,3,14,923,1920,_833_1822_1015_2029_,-209.27,310.72,WT,5,none,924,1926,17.5973,1,0,135.099,161.292,0.165615,0.335145,109,w109_f3_c14,1,1
27119,415857,12,3,1,14,3,14,943,1930,_847_1830_1045_2035_,-207.32,310.41,WT,5,none,945,1929,19.6364,1,0,139.598,167.239,0.183565,0.361459,109,w109_f3_c14,1,1
27120,416221,12,3,1,15,3,14,935,1938,_837_1829_1030_2031_,-208.3,309.99,WT,5,none,934,1933,21.4499,1,0,142.422,164.087,0.203692,0.387994,109,w109_f3_c14,1,1
27121,416588,12,3,1,16,3,14,917,1934,_820_1838_1018_2038_,-209.5,309.57,WT,5,none,921,1938,23.2808,1,0,145.321,160.21,0.214581,0.362994,109,w109_f3_c14,1,1
27122,416955,12,3,1,17,3,14,913,1936,_810_1835_1014_2036_,-210.11,309.85,WT,5,none,915,1935,23.22,1,0,149.494,160.344,0.236361,0.398802,109,w109_f3_c14,1,1
27344,417315,12,3,1,2,3,30,164,1152,_29_950_303_1306_,-279.88,383.59,WT,5,none,166,1143,5.64882,1,0,114.527,135.658,0.0807653,0.187578,109,w109_f3_c30,1,0
27345,417659,12,3,1,3,3,30,124,1161,_3_991_257_1291_,-282.86,382.93,WT,5,none,134,1150,1.86559,1,0,114.01,136.541,0.078341,0.194205,109,w109_f3_c30,1,0
27346,418011,12,3,1,4,3,30,109,1178,_1_969_234_1304_,-284.1,382.22,WT,5,none,121,1158,2.08251,1,0,114.502,137.088,0.0886905,0.201437,109,w109_f3_c30,1,0
27347,418370,12,3,1,5,3,30,101,1178,_1_995_239_1300_,-284.7,382.2,WT,5,none,114,1158,2.46431,1,0,112.336,130.555,0.0785243,0.174582,109,w109_f3_c30,1,0
27348,418728,12,3,1,6,3,30,122,1157,_10_971_244_1276_,-283.07,384.36,WT,5,none,132,1135,3.18451,1,0,113.349,130.086,0.0751738,0.161784,109,w109_f3_c30,1,0
27349,419087,12,3,1,7,3,30,114,1143,_1_987_234_1274_,-284.83,383.99,WT,5,none,113,1139,4.29519,1,0,115.028,131.654,0.0845045,0.15848,109,w109_f3_c30,1,0
27350,419451,12,3,1,8,3,30,106,1141,_1_1009_224_1274_,-285.28,383.53,WT,5,none,108,1144,4.76375,1,0,116.292,130.256,0.131888,0.15057,109,w109_f3_c30,1,0
27351,419817,12,3,1,9,3,30,101,1144,_1_1008_202_1269_,-286.19,383.59,WT,5,none,98,1143,5.28438,1,0,117.983,132.737,0.134956,0.153111,109,w109_f3_c30,1,0
27352,414407,12,3,1,10,3,30,100,1137,_1_1012_205_1269_,-286.01,383.37,WT,5,none,100,1146,6.55124,1,0,119.814,131.293,0.126436,0.144286,109,w109_f3_c30,1,0
27353,414777,12,3,1,11,3,30,90,1116,_1_1009_189_1261_,-286.95,384.3,WT,5,none,90,1136,7.22806,1,0,119.137,128.437,0.111078,0.137892,109,w109_f3_c30,1,0
27354,415146,12,3,1,12,3,30,86,1107,_1_1011_174_1245_,-287.69,385.05,WT,5,none,82,1128,9.54486,1,0,120.568,126.781,0.115412,0.125656,109,w109_f3_c30,1,1
27355,415510,12,3,1,13,3,30,83,1119,_1_1029_168_1262_,-288.06,383.49,WT,5,none,78,1144,15.2197,1,0,123.729,128.315,0.127991,0.119507,109,w109_f3_c30,1,1
27356,415870,12,3,1,14,3,30,101,1124,_1_1016_200_1262_,-286.09,383.95,WT,5,none,99,1140,18.7079,1,0,126.5,131.286,0.143049,0.120994,109,w109_f3_c30,1,1
27357,416234,12,3,1,15,3,30,88,1137,_1_1029_178_1246_,-287.2,383.76,WT,5,none,87,1142,16.0874,1,0,129.191,127.174,0.13875,0.120569,109,w109_f3_c30,1,1
27358,416601,12,3,1,16,3,30,81,1149,_1_1033_162_1251_,-287.84,383.42,WT,5,none,80,1145,18.6212,1,0,132.862,126.62,0.148411,0.113575,109,w109_f3_c30,1,1
27359,416968,12,3,1,17,3,30,77,1124,_1_1023_161_1256_,-287.94,383.54,WT,5,none,79,1144,18.9162,1,0,134.112,125.989,0.157112,0.118138,109,w109_f3_c30,1,1
27375,418017,12,3,1,4,3,36,104,1972,_13_1867_196_2062_,-286.14,306.51,WT,5,none,99,1971,10.0134,1,0,113.933,140.176,0.0912211,0.223605,109,w109_f3_c36,1,0
27376,418374,12,3,1,5,3,36,104,1972,_13_1867_196_2062_,-286.14,306.51,WT,5,none,99,1971,7.13261,1,0,114.629,145.566,0.10516,0.262089,109,w109_f3_c36,1,0
27377,418732,12,3,1,6,3,36,111,1954,_29_1843_197_2049_,-284.81,308.88,WT,5,none,113,1945,8.10445,1,0,117.697,156.593,0.129111,0.302615,109,w109_f3_c36,1,0
27378,419091,12,3,1,7,3,36,101,1939,_17_1844_187_2054_,-285.95,308.65,WT,5,none,101,1948,10.3779,1,0,121.452,167.085,0.134517,0.317515,109,w109_f3_c36,1,0
27379,419454,12,3,1,8,3,36,107,1932,_22_1837_189_2039_,-285.75,309.65,WT,5,none,103,1937,8.56434,1,0,120.377,169.275,0.143087,0.356561,109,w109_f3_c36,1,0
27380,419819,12,3,1,9,3,36,99,1934,_13_1836_182_2037_,-286.6,309.76,WT,5,none,94,1936,13.0591,1,0,123.006,173.338,0.138465,0.339115,109,w109_f3_c36,1,0
27381,414409,12,3,1,10,3,36,90,1922,_1_1828_182_2028_,-287.09,310.59,WT,5,none,88,1927,15.7403,1,0,121.247,164.271,0.126267,0.31695,109,w109_f3_c36,1,0
27382,414779,12,3,1,11,3,36,78,1909,_1_1812_157_2014_,-288.57,312.02,WT,5,none,72,1912,20.9206,1,0,121.816,163.422,0.138488,0.360038,109,w109_f3_c36,1,1
27383,415148,12,3,1,12,3,36,77,1911,_1_1807_157_2011_,-288.82,311.99,WT,5,none,70,1912,20.3826,1,0,120.069,154.953,0.121222,0.322701,109,w109_f3_c36,1,0
27384,415512,12,3,1,13,3,36,83,1915,_1_1816_169_2030_,-288.4,310.9,WT,5,none,74,1924,21.1028,1,0,119.845,149.498,0.123702,0.297913,109,w109_f3_c36,1,0
27385,415872,12,3,1,14,3,36,88,1924,_1_1821_177_2026_,-287.4,311.11,WT,5,none,85,1921,19.6537,1,0,125.048,155.957,0.144203,0.273289,109,w109_f3_c36,1,0
27386,416236,12,3,1,15,3,36,79,1922,_1_1826_159_2026_,-288.36,311.15,WT,5,none,75,1921,30.934,1,0,126.834,154.797,0.152562,0.309593,109,w109_f3_c36,1,1
27387,416603,12,3,1,16,3,36,73,1924,_1_1832_146_2026_,-289.12,310.59,WT,5,none,67,1927,30.5609,1,0,129.031,149.699,0.175947,0.293908,109,w109_f3_c36,1,0
27388,416970,12,3,1,17,3,36,72,1932,_1_1832_145_2024_,-289.22,310.53,WT,5,none,66,1928,25.8839,1,0,135.397,156.123,0.201088,0.318071,109,w109_f3_c36,1,0
27389,413829,12,3,1,0,3,4,1776,595,_1632_458_1891_896_,-129.52,428.27,WT,5,none,1780,664,8.5036,1,0,132.345,149.162,0.159203,0.251429,109,w109_f3_c4,1,0
27390,414089,12,3,1,1,3,4,1755,691,_1667_437_1853_824_,-131.88,431.33,WT,5,none,1755,631,13.7099,1,0,129.137,162.871,0.14017,0.324928,109,w109_f3_c4,1,0
27391,417317,12,3,1,2,3,4,1730,698,_1623_455_1844_823_,-135.31,429.77,WT,5,none,1718,648,13.8487,1,0,125.251,154.225,0.12278,0.317059,109,w109_f3_c4,1,0
27392,417665,12,3,1,3,3,4,1707,680,_1598_431_1812_813_,-137.14,432.07,WT,5,none,1698,623,18.1092,1,0,124.324,152.426,0.11329,0.284075,109,w109_f3_c4,1,0
27393,418018,12,3,1,4,3,4,1694,667,_1577_431_1821_811_,-138.21,431.73,WT,5,none,1687,627,18.6385,1,0,124.414,152.545,0.10325,0.293083,109,w109_f3_c4,1,0
27394,418376,12,3,1,5,3,4,1680,668,_1576_419_1789_805_,-139.36,432.35,WT,5,none,1674,620,21.0508,1,0,125.134,153.253,0.0987969,0.300794,109,w109_f3_c4,1,0
27395,418736,12,3,1,6,3,4,1700,622,_1586_403_1811_765_,-137.7,434.58,WT,5,none,1692,596,21.3458,1,0,123.174,150.699,0.0868409,0.31852,109,w109_f3_c4,1,0
27396,419095,12,3,1,7,3,4,1681,635,_1574_397_1795_783_,-138.87,434.67,WT,5,none,1680,595,28.3048,1,0,124.87,155.492,0.0928051,0.332374,109,w109_f3_c4,1,0
27397,419458,12,3,1,8,3,4,1677,633,_1565_421_1780_773_,-139.25,433.93,WT,5,none,1676,603,26.1876,1,0,125.507,160.182,0.0906259,0.355338,109,w109_f3_c4,1,0
27398,419823,12,3,1,9,3,4,1672,626,_1564_444_1768_777_,-140.32,433.13,WT,5,none,1664,612,32.3658,1,0,129.623,165.293,0.101064,0.36027,109,w109_f3_c4,1,0
27399,414413,12,3,1,10,3,4,1671,633,_1558_443_1779_763_,-139.59,433.64,WT,5,none,1672,606,35.0296,1,0,129.358,162.616,0.102661,0.393327,109,w109_f3_c4,1,0
27400,414783,12,3,1,11,3,4,1657,630,_1560_452_1759_754_,-140.9,433.63,WT,5,none,1658,606,35.5242,1,0,131.755,165.932,0.110278,0.419027,109,w109_f3_c4,1,0
27401,415152,12,3,1,12,3,4,1654,620,_1556_460_1753_753_,-141.23,433.35,WT,5,none,1654,609,40.2012,1,0,132.915,164.014,0.105623,0.370809,109,w109_f3_c4,1,0
27402,415516,12,3,1,13,3,4,1664,628,_1567_471_1757_743_,-140.29,433.21,WT,5,none,1664,611,36.5221,1,0,136.738,146.771,0.139839,0.400314,109,w109_f3_c4,1,0
27403,415874,12,3,1,14,3,4,1686,601,_1586_474_1789_731_,-138.35,433.85,WT,5,none,1685,604,38.0319,1,0,146.117,153.108,0.162716,0.342636,109,w109_f3_c4,1,0
27404,416238,12,3,1,15,3,4,1678,619,_1570_483_1761_711_,-139.44,433.81,WT,5,none,1673,604,41.5982,1,0,156.423,149.861,0.189594,0.307856,109,w109_f3_c4,1,0
27405,416605,12,3,1,16,3,4,1662,625,_1549_484_1754_720_,-140.41,433.62,WT,5,none,1663,606,40.1578,1,0,146.764,129.326,0.149195,0.144553,109,w109_f3_c4,1,0
27406,416972,12,3,1,17,3,4,1660,644,_1552_479_1752_731_,-140.8,433.06,WT,5,none,1659,612,46.388,1,0,149.479,127.899,0.218217,0.156529,109,w109_f3_c4,1,0
27425,413831,12,3,1,0,3,6,1435,1170,_1344_1033_1542_1331_,-162.33,381.15,WT,5,none,1428,1170,16.4258,1,0,164.44,176.788,0.286134,0.305555,109,w109_f3_c6,1,0
27426,414091,12,3,1,1,3,6,1419,1165,_1313_1064_1512_1378_,-164.14,377.9,WT,5,none,1408,1204,22.0747,1,0,149.649,179.687,0.208023,0.305466,109,w109_f3_c6,1,0
27427,417319,12,3,1,2,3,6,1379,1150,_1282_1031_1476_1364_,-166.77,379.68,WT,5,none,1380,1185,20.1744,1,0,141.086,180.26,0.194844,0.378731,109,w109_f3_c6,1,0
27428,417667,12,3,1,3,3,6,1350,1187,_1247_1058_1453_1366_,-169.27,377.62,WT,5,none,1353,1207,20.1049,1,0,139.4,196.106,0.171713,0.435339,109,w109_f3_c6,1,0
27429,418020,12,3,1,4,3,6,1355,1216,_1258_1087_1504_1423_,-168.2,373.2,WT,5,none,1365,1255,23.9055,1,0,135.408,192.559,0.145236,0.418662,109,w109_f3_c6,1,0
27430,418378,12,3,1,5,3,6,1372,1352,_1280_1103_1460_1471_,-167.92,369.89,WT,5,none,1368,1290,26.1182,1,0,135.92,195.438,0.13712,0.384287,109,w109_f3_c6,1,0
27431,418739,12,3,1,6,3,6,1395,1244,_1301_1075_1486_1404_,-165.19,373.86,WT,5,none,1397,1248,26.5868,1,0,135.778,202.344,0.130336,0.401727,109,w109_f3_c6,1,0
27432,419098,12,3,1,7,3,6,1378,1255,_1271_1079_1472_1409_,-166.82,374.65,WT,5,none,1380,1239,25.9013,1,0,136.72,190.4,0.125134,0.355155,109,w109_f3_c6,1,0
27433,419464,12,3,1,8,3,6,1377,1259,_1283_1077_1469_1400_,-167.36,374.21,WT,5,none,1374,1244,26.9252,1,0,134.739,194.897,0.115933,0.342774,109,w109_f3_c6,1,0
27434,419830,12,3,1,9,3,6,1374,1223,_1274_1061_1470_1362_,-167.26,376.44,WT,5,none,1375,1220,31.6455,1,0,138.97,199.158,0.125771,0.349342,109,w109_f3_c6,1,0
27435,414421,12,3,1,10,3,6,1382,1207,_1282_1055_1475_1375_,-166.73,377.39,WT,5,none,1381,1210,35.2899,1,0,138.914,191.072,0.132114,0.348495,109,w109_f3_c6,1,0
27436,414792,12,3,1,11,3,6,1361,1198,_1259_1057_1462_1360_,-168.29,377.75,WT,5,none,1364,1206,39.0992,1,0,138.246,184.187,0.133161,0.336841,109,w109_f3_c6,1,0
27437,415162,12,3,1,12,3,6,1345,1168,_1254_1050_1451_1353_,-169.2,378.47,WT,5,none,1354,1198,39.776,1,0,139.175,179.413,0.136797,0.31842,109,w109_f3_c6,1,0
27438,415527,12,3,1,13,3,6,1344,1238,_1240_1066_1443_1359_,-170.39,377.35,WT,5,none,1341,1210,37.7543,1,0,143.039,181.952,0.144471,0.300559,109,w109_f3_c6,1,0
27439,415890,12,3,1,14,3,6,1363,1241,_1257_1066_1464_1361_,-168.56,377.52,WT,5,none,1361,1208,43.5072,1,0,148.17,184.788,0.152316,0.28536,109,w109_f3_c6,1,0
27440,416253,12,3,1,15,3,6,1356,1219,_1250_1067_1458_1354_,-169.3,377.37,WT,5,none,1353,1210,48.1408,1,0,150.716,179.871,0.172187,0.304655,109,w109_f3_c6,1,0
27441,416618,12,3,1,16,3,6,1337,1180,_1238_1068_1441_1358_,-170.26,377.6,WT,5,none,1343,1208,45.3034,1,0,159.411,181.158,0.184869,0.299386,109,w109_f3_c6,1,0
27442,416981,12,3,1,17,3,6,1334,1200,_1240_1069_1434_1348_,-170.58,377.93,WT,5,none,1339,1204,45.1906,1,0,165.967,179.897,0.206376,0.292576,109,w109_f3_c6,1,0
27744,414112,12,3,1,1,4,26,1977,979,_1887_868_2070_1205_,83.64,395.24,WT,5,none,1977,1018,10.7597,1,0,161.682,206.789,0.304763,0.457965,109,w109_f4_c26,1,0
27745,417340,12,3,1,2,4,26,1973,1013,_1893_897_2052_1228_,82.74,392.45,WT,5,none,1968,1048,11.7055,1,0,154.347,208.871,0.268142,0.459225,109,w109_f4_c26,1,0
27746,417688,12,3,1,3,4,26,1938,1003,_1853_897_2029_1206_,79.75,393.64,WT,5,none,1936,1035,13.1198,1,0,151.776,216.408,0.210081,0.399827,109,w109_f4_c26,1,0
27747,418041,12,3,1,4,4,26,1928,1004,_1838_892_2019_1207_,79.33,393.27,WT,5,none,1931,1039,13.6925,1,0,143.846,201.951,0.197322,0.418441,109,w109_f4_c26,1,0
27748,418398,12,3,1,5,4,26,1934,1036,_1840_900_2029_1210_,79.43,393.1,WT,5,none,1932,1041,18.465,1,0,140.287,196.535,0.188993,0.403247,109,w109_f4_c26,1,0
27749,418759,12,3,1,6,4,26,1935,1037,_1828_870_2065_1163_,79.91,395.95,WT,5,none,1937,1011,20.7297,1,0,140.813,209.436,0.1815,0.428323,109,w109_f4_c26,1,0
27750,419118,12,3,1,7,4,26,1920,1018,_1808_881_2050_1143_,79.12,396.0,WT,5,none,1929,1010,22.0573,1,0,139.95,202.414,0.177484,0.428277,109,w109_f4_c26,1,0
27751,419484,12,3,1,8,4,26,1920,1011,_1805_862_2036_1167_,78.77,395.82,WT,5,none,1925,1012,22.9424,1,0,138.265,200.483,0.15861,0.406728,109,w109_f4_c26,1,0
27752,419849,12,3,1,9,4,26,1913,1015,_1810_882_2016_1175_,77.73,394.89,WT,5,none,1914,1022,26.5607,1,0,139.472,199.792,0.170473,0.423897,109,w109_f4_c26,1,0
27753,414440,12,3,1,10,4,26,1918,995,_1810_878_2026_1164_,78.15,395.98,WT,5,none,1918,1010,37.1642,1,0,138.758,199.227,0.159945,0.393312,109,w109_f4_c26,1,1
