,row,col,plane,t,field,n,x,y,bacteria,ser_edge_tmrm,sdmean_tmrm,annexin647,hoechst,n_legio_per_cell,legio_area,infected,well_id,cell_lbl
17903,3,6,1,12,14,10,1913,645,NI,0.369614,0.365626,120.364,471.172,0,0.0,0,4,w4_f14_c10
18295,3,6,1,13,14,10,1929,647,NI,0.361952,0.383542,121.011,491.536,0,0.0,0,4,w4_f14_c10
18682,3,6,1,14,14,10,1879,604,NI,0.381367,0.343974,120.614,474.609,0,0.0,0,4,w4_f14_c10
19074,3,6,1,15,14,10,1865,573,NI,0.380286,0.35862,120.631,490.583,0,0.0,0,4,w4_f14_c10
19462,3,6,1,16,14,10,1934,662,NI,0.370129,0.37273,121.214,485.359,0,0.0,0,4,w4_f14_c10
19847,3,6,1,17,14,10,1914,623,NI,0.378869,0.364237,120.258,514.216,0,0.0,0,4,w4_f14_c10
16755,3,6,1,1,14,3,954,134,NI,0.429309,0.23904,123.2,589.682,0,0.0,0,4,w4_f14_c3
20222,3,6,1,2,14,3,940,139,NI,0.448631,0.2117,122.637,728.691,0,0.0,0,4,w4_f14_c3
20607,3,6,1,3,14,3,969,101,NI,0.452193,0.180503,122.135,686.524,0,0.0,0,4,w4_f14_c3
21009,3,6,1,4,14,3,950,128,NI,0.443752,0.220207,123.719,959.483,0,0.0,0,4,w4_f14_c3
21418,3,6,1,5,14,3,896,169,NI,0.459797,0.169942,123.977,786.095,0,0.0,0,4,w4_f14_c3
21826,3,6,1,6,14,3,911,143,NI,0.485256,0.151801,123.653,710.286,0,0.0,0,4,w4_f14_c3
22234,3,6,1,7,14,3,951,177,NI,0.456387,0.165295,123.225,812.309,0,0.0,0,4,w4_f14_c3
22638,3,6,1,8,14,3,924,183,NI,0.476389,0.132298,123.391,360.003,0,0.0,0,4,w4_f14_c3
23037,3,6,1,9,14,3,914,206,NI,0.469518,0.139371,123.398,330.798,0,0.0,0,4,w4_f14_c3
17117,3,6,1,10,14,3,934,70,NI,0.477968,0.0854624,121.797,241.166,0,0.0,0,4,w4_f14_c3
17516,3,6,1,11,14,3,973,73,NI,0.481044,0.0954054,122.192,299.594,0,0.0,0,4,w4_f14_c3
17905,3,6,1,12,14,3,940,55,NI,0.471514,0.105013,123.007,449.5,0,0.0,0,4,w4_f14_c3
18297,3,6,1,13,14,3,958,56,NI,0.463367,0.135121,124.49,372.609,0,0.0,0,4,w4_f14_c3
18685,3,6,1,14,14,3,947,69,NI,0.459023,0.16392,123.631,503.356,0,0.0,0,4,w4_f14_c3
19077,3,6,1,15,14,3,930,53,NI,0.46273,0.142568,122.328,333.222,0,0.0,0,4,w4_f14_c3
19465,3,6,1,16,14,3,921,38,NI,0.466741,0.133727,123.006,460.883,0,0.0,0,4,w4_f14_c3
19850,3,6,1,17,14,3,916,54,NI,0.470198,0.161686,122.237,688.23,0,0.0,0,4,w4_f14_c3
16756,3,6,1,1,14,4,712,535,NI,0.403412,0.322769,122.99,248.771,0,0.0,0,4,w4_f14_c4
20223,3,6,1,2,14,4,701,584,NI,0.40495,0.318793,127.448,281.313,0,0.0,0,4,w4_f14_c4
20608,3,6,1,3,14,4,670,522,NI,0.415322,0.266967,128.089,299.634,0,0.0,0,4,w4_f14_c4
21010,3,6,1,4,14,4,676,529,NI,0.407191,0.327006,125.864,307.277,0,0.0,0,4,w4_f14_c4
21419,3,6,1,5,14,4,681,569,NI,0.434463,0.229082,126.327,331.356,0,0.0,0,4,w4_f14_c4
21827,3,6,1,6,14,4,677,527,NI,0.41862,0.242931,127.779,333.187,0,0.0,0,4,w4_f14_c4
22235,3,6,1,7,14,4,669,527,NI,0.407497,0.297364,128.893,332.524,0,0.0,0,4,w4_f14_c4
22639,3,6,1,8,14,4,669,498,NI,0.414871,0.261698,128.927,333.272,0,0.0,0,4,w4_f14_c4
23038,3,6,1,9,14,4,678,513,NI,0.421393,0.272156,128.312,332.611,0,0.0,0,4,w4_f14_c4
17118,3,6,1,10,14,4,706,430,NI,0.45898,0.182576,130.093,328.517,0,0.0,0,4,w4_f14_c4
17517,3,6,1,11,14,4,758,481,NI,0.442551,0.199648,130.234,324.907,0,0.0,0,4,w4_f14_c4
17906,3,6,1,12,14,4,742,437,NI,0.447788,0.196607,130.493,324.121,0,0.0,0,4,w4_f14_c4
18298,3,6,1,13,14,4,739,434,NI,0.430733,0.21839,129.415,330.239,0,0.0,0,4,w4_f14_c4
18686,3,6,1,14,14,4,740,432,NI,0.440214,0.201429,129.665,338.574,0,0.0,0,4,w4_f14_c4
19078,3,6,1,15,14,4,752,412,NI,0.431409,0.219731,130.237,338.608,0,0.0,0,4,w4_f14_c4
19466,3,6,1,16,14,4,807,485,NI,0.417483,0.24912,130.614,342.119,0,0.0,0,4,w4_f14_c4
19851,3,6,1,17,14,4,828,480,NI,0.402904,0.269292,130.345,345.826,0,0.0,0,4,w4_f14_c4
16758,3,6,1,1,14,6,1276,1762,NI,0.373461,0.4663,126.187,313.341,0,0.0,0,4,w4_f14_c6
20225,3,6,1,2,14,6,1275,1754,NI,0.369375,0.444899,126.296,446.714,0,0.0,0,4,w4_f14_c6
20610,3,6,1,3,14,6,1270,1739,NI,0.356787,0.450717,125.623,554.916,0,0.0,0,4,w4_f14_c6
21012,3,6,1,4,14,6,1260,1726,NI,0.374822,0.404238,125.909,519.857,0,0.0,0,4,w4_f14_c6
21421,3,6,1,5,14,6,1252,1706,NI,0.376982,0.392169,125.683,572.845,0,0.0,0,4,w4_f14_c6
21829,3,6,1,6,14,6,1253,1696,NI,0.385864,0.34633,125.939,574.644,0,0.0,0,4,w4_f14_c6
22237,3,6,1,7,14,6,1259,1709,NI,0.395358,0.324767,126.993,557.479,0,0.0,0,4,w4_f14_c6
22640,3,6,1,8,14,6,1260,1707,NI,0.403012,0.29965,127.356,516.411,0,0.0,0,4,w4_f14_c6
23039,3,6,1,9,14,6,1259,1727,NI,0.409084,0.292549,127.214,508.504,0,0.0,0,4,w4_f14_c6
17119,3,6,1,10,14,6,1295,1596,NI,0.418518,0.286167,127.428,658.643,0,0.0,0,4,w4_f14_c6
17518,3,6,1,11,14,6,1304,1604,NI,0.420235,0.287153,127.304,590.298,0,0.0,0,4,w4_f14_c6
17907,3,6,1,12,14,6,1301,1601,NI,0.417513,0.257248,127.459,678.063,0,0.0,0,4,w4_f14_c6
18299,3,6,1,13,14,6,1306,1609,NI,0.437658,0.239492,127.494,638.29,0,0.0,0,4,w4_f14_c6
18687,3,6,1,14,14,6,1299,1616,NI,0.42408,0.26379,127.428,635.748,0,0.0,0,4,w4_f14_c6
19079,3,6,1,15,14,6,1291,1597,NI,0.418375,0.281388,127.595,673.42,0,0.0,0,4,w4_f14_c6
19467,3,6,1,16,14,6,1292,1597,NI,0.403501,0.321567,127.256,683.863,0,0.0,0,4,w4_f14_c6
19852,3,6,1,17,14,6,1289,1596,NI,0.39388,0.345821,127.392,659.088,0,0.0,0,4,w4_f14_c6
20227,3,6,1,2,14,8,1748,2002,NI,0.390035,0.464751,120.012,286.194,0,0.0,0,4,w4_f14_c8
20611,3,6,1,3,14,8,1777,2010,NI,0.385777,0.49902,119.716,313.912,0,0.0,0,4,w4_f14_c8
21013,3,6,1,4,14,8,1811,2011,NI,0.414073,0.347616,119.115,245.002,0,0.0,0,4,w4_f14_c8
21422,3,6,1,5,14,8,1807,1994,NI,0.395615,0.382108,118.894,276.81,0,0.0,0,4,w4_f14_c8
21830,3,6,1,6,14,8,1791,1933,NI,0.367075,0.450246,119.598,409.064,0,0.0,0,4,w4_f14_c8
22238,3,6,1,7,14,8,1858,2015,NI,0.402747,0.376207,119.681,386.629,0,0.0,0,4,w4_f14_c8
22641,3,6,1,8,14,8,1798,1962,NI,0.385356,0.346589,119.75,301.231,0,0.0,0,4,w4_f14_c8
23040,3,6,1,9,14,8,1764,1937,NI,0.41253,0.269045,119.692,301.55,0,0.0,0,4,w4_f14_c8
17120,3,6,1,10,14,8,1809,1874,NI,0.394174,0.352149,120.281,341.299,0,0.0,0,4,w4_f14_c8
17519,3,6,1,11,14,8,1823,1904,NI,0.406471,0.307908,120.35,300.725,0,0.0,0,4,w4_f14_c8
17908,3,6,1,12,14,8,1799,1830,NI,0.412346,0.319861,121.669,361.526,0,0.0,0,4,w4_f14_c8
18300,3,6,1,13,14,8,1793,1785,NI,0.415851,0.31427,122.988,388.562,0,0.0,0,4,w4_f14_c8
18688,3,6,1,14,14,8,1790,1794,NI,0.408618,0.368453,122.062,358.677,0,0.0,0,4,w4_f14_c8
19080,3,6,1,15,14,8,1800,1866,NI,0.423718,0.306476,123.873,326.203,0,0.0,0,4,w4_f14_c8
19468,3,6,1,16,14,8,1793,1833,NI,0.407996,0.361836,121.593,344.985,0,0.0,0,4,w4_f14_c8
19853,3,6,1,17,14,8,1799,1786,NI,0.396005,0.32984,120.307,357.058,0,0.0,0,4,w4_f14_c8
16477,3,6,1,0,15,1,1411,645,NI,0.333423,0.42627,123.28,,0,0.0,0,4,w4_f15_c1
16759,3,6,1,1,15,1,1407,623,NI,0.354349,0.390804,125.052,332.21,0,0.0,0,4,w4_f15_c1
20228,3,6,1,2,15,1,1485,542,NI,0.343361,0.413578,125.339,378.294,0,0.0,0,4,w4_f15_c1
20612,3,6,1,3,15,1,1420,539,NI,0.335351,0.465422,126.007,264.055,0,0.0,0,4,w4_f15_c1
21014,3,6,1,4,15,1,1388,565,NI,0.344507,0.425667,126.273,280.55,0,0.0,0,4,w4_f15_c1
21424,3,6,1,5,15,1,1367,532,NI,0.335558,0.477256,126.121,284.853,0,0.0,0,4,w4_f15_c1
21831,3,6,1,6,15,1,1375,655,NI,0.355271,0.381948,126.543,298.14,0,0.0,0,4,w4_f15_c1
22239,3,6,1,7,15,1,1462,525,NI,0.372464,0.343224,127.217,300.285,0,0.0,0,4,w4_f15_c1
22642,3,6,1,8,15,1,1449,531,NI,0.411784,0.323609,126.624,311.994,0,0.0,0,4,w4_f15_c1
23041,3,6,1,9,15,1,1458,545,NI,0.398298,0.302407,127.174,305.597,0,0.0,0,4,w4_f15_c1
17121,3,6,1,10,15,1,1495,414,NI,0.378184,0.343266,126.538,299.99,0,0.0,0,4,w4_f15_c1
17520,3,6,1,11,15,1,1464,428,NI,0.364082,0.355855,127.456,286.247,0,0.0,0,4,w4_f15_c1
17909,3,6,1,12,15,1,1373,533,NI,0.356113,0.372645,127.785,289.425,0,0.0,0,4,w4_f15_c1
18301,3,6,1,13,15,1,1376,537,NI,0.362471,0.373549,128.747,284.608,0,0.0,0,4,w4_f15_c1
18689,3,6,1,14,15,1,1434,461,NI,0.400985,0.273119,127.409,292.835,0,0.0,0,4,w4_f15_c1
19081,3,6,1,15,15,1,1403,491,NI,0.380833,0.311708,128.322,294.926,0,0.0,0,4,w4_f15_c1
19469,3,6,1,16,15,1,1402,504,NI,0.372957,0.325319,129.013,296.244,0,0.0,0,4,w4_f15_c1
19854,3,6,1,17,15,1,1419,455,NI,0.361761,0.401459,130.689,282.027,0,0.0,0,4,w4_f15_c1
16478,3,6,1,0,15,10,1012,1338,NI,0.320537,0.638257,181.768,253.8,0,0.0,0,4,w4_f15_c10
16760,3,6,1,1,15,10,1061,1355,NI,0.359339,0.563057,191.818,350.119,0,0.0,0,4,w4_f15_c10
20229,3,6,1,2,15,10,973,1459,NI,0.365494,0.377591,176.346,320.064,0,0.0,0,4,w4_f15_c10
20613,3,6,1,3,15,10,1028,1433,NI,0.342573,0.530182,165.425,408.249,0,0.0,0,4,w4_f15_c10
21015,3,6,1,4,15,10,1023,1457,NI,0.370143,0.451082,197.394,464.116,0,0.0,0,4,w4_f15_c10
21425,3,6,1,5,15,10,1089,1528,NI,0.371181,0.381027,158.517,386.744,0,0.0,0,4,w4_f15_c10
21832,3,6,1,6,15,10,1119,1564,NI,0.404899,0.310511,170.404,341.662,0,0.0,0,4,w4_f15_c10
22240,3,6,1,7,15,10,1236,1551,NI,0.397136,0.28805,162.937,375.4,0,0.0,0,4,w4_f15_c10
22643,3,6,1,8,15,10,1301,1549,NI,0.400829,0.299099,153.391,391.7,0,0.0,0,4,w4_f15_c10
23042,3,6,1,9,15,10,1284,1515,NI,0.387528,0.311307,172.786,422.688,0,0.0,0,4,w4_f15_c10
17122,3,6,1,10,15,10,1320,1346,NI,0.399937,0.258377,162.449,379.659,0,0.0,0,4,w4_f15_c10
17521,3,6,1,11,15,10,1306,1383,NI,0.37354,0.334727,156.625,425.953,0,0.0,0,4,w4_f15_c10
17910,3,6,1,12,15,10,1288,1390,NI,0.391375,0.28298,158.125,377.371,0,0.0,0,4,w4_f15_c10
18302,3,6,1,13,15,10,1300,1388,NI,0.364474,0.389126,151.562,453.557,0,0.0,0,4,w4_f15_c10
18690,3,6,1,14,15,10,1203,1382,NI,0.443411,0.259616,178.519,492.317,0,0.0,0,4,w4_f15_c10
19082,3,6,1,15,15,10,1216,1381,NI,0.4298,0.299224,167.414,476.036,0,0.0,0,4,w4_f15_c10
19470,3,6,1,16,15,10,1271,1353,NI,0.400708,0.322455,166.435,447.084,0,0.0,0,4,w4_f15_c10
19855,3,6,1,17,15,10,1315,1347,NI,0.4068,0.305439,153.281,313.123,0,0.0,0,4,w4_f15_c10
16479,3,6,1,0,15,11,1699,1538,NI,0.334593,0.546987,122.662,,0,0.0,0,4,w4_f15_c11
16761,3,6,1,1,15,11,1652,1485,NI,0.348496,0.499528,125.182,303.602,0,0.0,0,4,w4_f15_c11
20230,3,6,1,2,15,11,1627,1476,NI,0.352379,0.407381,124.608,326.047,0,0.0,0,4,w4_f15_c11
20614,3,6,1,3,15,11,1627,1467,NI,0.392623,0.300748,124.4,318.596,0,0.0,0,4,w4_f15_c11
21016,3,6,1,4,15,11,1618,1474,NI,0.409847,0.265327,124.334,324.079,0,0.0,0,4,w4_f15_c11
21426,3,6,1,5,15,11,1618,1468,NI,0.407113,0.279787,124.467,339.585,0,0.0,0,4,w4_f15_c11
21833,3,6,1,6,15,11,1617,1466,NI,0.419838,0.245996,124.261,355.154,0,0.0,0,4,w4_f15_c11
22241,3,6,1,7,15,11,1639,1452,NI,0.420609,0.234972,124.469,337.942,0,0.0,0,4,w4_f15_c11
22644,3,6,1,8,15,11,1616,1454,NI,0.434821,0.215546,124.264,347.521,0,0.0,0,4,w4_f15_c11
23043,3,6,1,9,15,11,1640,1466,NI,0.499724,0.0903162,223.687,1443.81,0,0.0,0,4,w4_f15_c11
17123,3,6,1,10,15,11,1690,1346,NI,0.505089,0.110069,244.033,3379.19,0,0.0,0,4,w4_f15_c11
17522,3,6,1,11,15,11,1673,1340,NI,0.523777,0.0702634,310.689,3881.21,0,0.0,0,4,w4_f15_c11
17911,3,6,1,12,15,11,1696,1338,NI,0.519867,0.0853906,861.369,4953.93,0,0.0,0,4,w4_f15_c11
18303,3,6,1,13,15,11,1696,1336,NI,0.514207,0.0999277,1036.5,5158.39,0,0.0,0,4,w4_f15_c11
18691,3,6,1,14,15,11,1670,1347,NI,0.513573,0.084616,1064.48,5391.68,0,0.0,0,4,w4_f15_c11
19083,3,6,1,15,15,11,1702,1323,NI,0.511919,0.088486,1132.53,5528.36,0,0.0,0,4,w4_f15_c11
19471,3,6,1,16,15,11,1733,1282,NI,0.511971,0.0933306,1133.5,5504.18,0,0.0,0,4,w4_f15_c11
19856,3,6,1,17,15,11,1733,1288,NI,0.512898,0.107393,1113.0,5184.85,0,0.0,0,4,w4_f15_c11
16480,3,6,1,0,15,12,957,1810,NI,0.343218,0.458178,123.031,301.578,0,0.0,0,4,w4_f15_c12
16762,3,6,1,1,15,12,937,1765,NI,0.337577,0.483005,125.124,486.298,0,0.0,0,4,w4_f15_c12
20231,3,6,1,2,15,12,937,1813,NI,0.34574,0.416843,124.334,540.446,0,0.0,0,4,w4_f15_c12
20615,3,6,1,3,15,12,924,1796,NI,0.342367,0.499443,124.965,586.264,0,0.0,0,4,w4_f15_c12
21017,3,6,1,4,15,12,931,1785,NI,0.384939,0.373228,124.782,578.204,0,0.0,0,4,w4_f15_c12
21427,3,6,1,5,15,12,929,1772,NI,0.391277,0.366745,124.671,600.283,0,0.0,0,4,w4_f15_c12
21834,3,6,1,6,15,12,945,1778,NI,0.407699,0.282055,124.331,555.771,0,0.0,0,4,w4_f15_c12
22242,3,6,1,7,15,12,901,1800,NI,0.417611,0.298981,124.578,575.864,0,0.0,0,4,w4_f15_c12
22645,3,6,1,8,15,12,907,1767,NI,0.448067,0.22285,128.211,545.765,0,0.0,0,4,w4_f15_c12
23044,3,6,1,9,15,12,870,1793,NI,0.437908,0.235743,128.711,536.569,0,0.0,0,4,w4_f15_c12
17124,3,6,1,10,15,12,738,1762,NI,0.414239,0.287474,132.844,291.386,0,0.0,0,4,w4_f15_c12
17523,3,6,1,11,15,12,736,1745,NI,0.431303,0.260249,137.491,296.948,0,0.0,0,4,w4_f15_c12
17912,3,6,1,12,15,12,781,1830,NI,0.414215,0.271252,135.447,246.483,0,0.0,0,4,w4_f15_c12
18304,3,6,1,13,15,12,764,1807,NI,0.427702,0.2381,135.58,265.092,0,0.0,0,4,w4_f15_c12
18692,3,6,1,14,15,12,756,1812,NI,0.437791,0.217714,132.922,279.512,0,0.0,0,4,w4_f15_c12
19084,3,6,1,15,15,12,758,1837,NI,0.439295,0.225465,133.73,281.565,0,0.0,0,4,w4_f15_c12
19472,3,6,1,16,15,12,754,1782,NI,0.421147,0.248584,131.789,296.619,0,0.0,0,4,w4_f15_c12
19857,3,6,1,17,15,12,756,1799,NI,0.425132,0.244768,136.812,275.78,0,0.0,0,4,w4_f15_c12
16481,3,6,1,0,15,13,721,1920,NI,0.379124,0.322095,119.208,,0,0.0,0,4,w4_f15_c13
16763,3,6,1,1,15,13,697,1844,NI,0.408937,0.269716,123.112,289.1,0,0.0,0,4,w4_f15_c13
20232,3,6,1,2,15,13,687,1829,NI,0.422316,0.256378,124.968,304.033,0,0.0,0,4,w4_f15_c13
20616,3,6,1,3,15,13,700,1830,NI,0.422973,0.269464,129.424,315.695,0,0.0,0,4,w4_f15_c13
21018,3,6,1,4,15,13,692,1855,NI,0.41933,0.26561,129.595,228.189,0,0.0,0,4,w4_f15_c13
21428,3,6,1,5,15,13,642,1845,NI,0.414975,0.272147,125.657,240.69,0,0.0,0,4,w4_f15_c13
21835,3,6,1,6,15,13,671,1841,NI,0.453653,0.202627,130.729,289.78,0,0.0,0,4,w4_f15_c13
22243,3,6,1,7,15,13,671,1862,NI,0.436699,0.223799,134.074,286.78,0,0.0,0,4,w4_f15_c13
22646,3,6,1,8,15,13,682,1879,NI,0.444111,0.212766,127.036,288.914,0,0.0,0,4,w4_f15_c13
23045,3,6,1,9,15,13,668,1880,NI,0.448891,0.199994,125.55,271.992,0,0.0,0,4,w4_f15_c13
16764,3,6,1,1,15,14,1095,2045,NI,0.337964,0.579883,122.641,216.04,0,0.0,0,4,w4_f15_c14
20233,3,6,1,2,15,14,1055,2035,NI,0.325943,0.526744,122.884,236.127,0,0.0,0,4,w4_f15_c14
20617,3,6,1,3,15,14,1064,2029,NI,0.341994,0.493901,122.889,225.484,0,0.0,0,4,w4_f15_c14
21019,3,6,1,4,15,14,1077,2020,NI,0.339639,0.480342,123.207,238.627,0,0.0,0,4,w4_f15_c14
21429,3,6,1,5,15,14,1059,2011,NI,0.348167,0.471781,122.853,238.04,0,0.0,0,4,w4_f15_c14
21836,3,6,1,6,15,14,1079,2033,NI,0.344743,0.441827,122.635,248.108,0,0.0,0,4,w4_f15_c14
22244,3,6,1,7,15,14,1053,2032,NI,0.348948,0.454029,122.878,248.869,0,0.0,0,4,w4_f15_c14
22647,3,6,1,8,15,14,1070,2030,NI,0.351603,0.434369,122.885,242.292,0,0.0,0,4,w4_f15_c14
23046,3,6,1,9,15,14,1071,2028,NI,0.335737,0.451364,124.412,246.805,0,0.0,0,4,w4_f15_c14
17125,3,6,1,10,15,14,1135,1955,NI,0.338414,0.471879,125.156,287.886,0,0.0,0,4,w4_f15_c14
17524,3,6,1,11,15,14,1124,1950,NI,0.345499,0.445471,126.639,252.665,0,0.0,0,4,w4_f15_c14
17913,3,6,1,12,15,14,1110,1978,NI,0.354184,0.410862,126.721,252.391,0,0.0,0,4,w4_f15_c14
18305,3,6,1,13,15,14,1107,1962,NI,0.33499,0.470001,127.108,252.431,0,0.0,0,4,w4_f15_c14
18693,3,6,1,14,15,14,1140,1966,NI,0.337735,0.486164,126.984,271.979,0,0.0,0,4,w4_f15_c14
19085,3,6,1,15,15,14,1134,1963,NI,0.344924,0.45436,127.318,265.032,0,0.0,0,4,w4_f15_c14
19473,3,6,1,16,15,14,1161,1952,NI,0.335757,0.466084,126.981,251.865,0,0.0,0,4,w4_f15_c14
19858,3,6,1,17,15,14,1123,1943,NI,0.397569,0.322848,128.045,221.457,0,0.0,0,4,w4_f15_c14
16765,3,6,1,1,15,15,207,352,NI,0.376979,0.380907,112.829,250.849,0,0.0,0,4,w4_f15_c15
20234,3,6,1,2,15,15,223,349,NI,0.376121,0.384494,112.706,315.324,0,0.0,0,4,w4_f15_c15
20618,3,6,1,3,15,15,226,343,NI,0.357259,0.394312,112.789,424.775,0,0.0,0,4,w4_f15_c15
21020,3,6,1,4,15,15,224,336,NI,0.368463,0.38575,112.86,503.058,0,0.0,0,4,w4_f15_c15
21430,3,6,1,5,15,15,209,328,NI,0.37057,0.398077,113.187,543.379,0,0.0,0,4,w4_f15_c15
21837,3,6,1,6,15,15,212,330,NI,0.428907,0.299811,112.592,593.16,0,0.0,0,4,w4_f15_c15
22245,3,6,1,7,15,15,221,327,NI,0.412148,0.309603,112.888,655.831,0,0.0,0,4,w4_f15_c15
22648,3,6,1,8,15,15,197,312,NI,0.448285,0.241852,112.572,683.464,0,0.0,0,4,w4_f15_c15
23047,3,6,1,9,15,15,211,326,NI,0.438167,0.278996,112.51,753.097,0,0.0,0,4,w4_f15_c15
17126,3,6,1,10,15,15,253,218,NI,0.413849,0.325176,111.964,732.786,0,0.0,0,4,w4_f15_c15
17525,3,6,1,11,15,15,250,213,NI,0.408565,0.338552,112.739,799.734,0,0.0,0,4,w4_f15_c15
17914,3,6,1,12,15,15,261,222,NI,0.395323,0.36411,112.631,809.698,0,0.0,0,4,w4_f15_c15
18306,3,6,1,13,15,15,256,218,NI,0.397536,0.371673,112.499,862.323,0,0.0,0,4,w4_f15_c15
18694,3,6,1,14,15,15,254,218,NI,0.460208,0.267709,111.962,733.879,0,0.0,0,4,w4_f15_c15
19086,3,6,1,15,15,15,254,213,NI,0.434039,0.294515,112.327,805.154,0,0.0,0,4,w4_f15_c15
19474,3,6,1,16,15,15,252,216,NI,0.436081,0.29659,112.616,847.67,0,0.0,0,4,w4_f15_c15
19859,3,6,1,17,15,15,258,221,NI,0.375883,0.389909,113.58,983.408,0,0.0,0,4,w4_f15_c15
16768,3,6,1,1,15,18,1909,1575,NI,0.381238,0.38927,119.083,247.925,0,0.0,0,4,w4_f15_c18
20236,3,6,1,2,15,18,1925,1551,NI,0.385505,0.343856,118.959,278.438,0,0.0,0,4,w4_f15_c18
20620,3,6,1,3,15,18,1931,1528,NI,0.409162,0.297899,118.935,255.266,0,0.0,0,4,w4_f15_c18
21021,3,6,1,4,15,18,1944,1479,NI,0.409464,0.29774,119.073,257.126,0,0.0,0,4,w4_f15_c18
21431,3,6,1,5,15,18,1961,1452,NI,0.41272,0.289222,119.132,251.209,0,0.0,0,4,w4_f15_c18
21838,3,6,1,6,15,18,1994,1424,NI,0.409326,0.27223,118.669,248.156,0,0.0,0,4,w4_f15_c18
22246,3,6,1,7,15,18,1981,1466,NI,0.411587,0.282026,118.267,245.991,0,0.0,0,4,w4_f15_c18
22649,3,6,1,8,15,18,2003,1394,NI,0.413828,0.264256,118.403,268.668,0,0.0,0,4,w4_f15_c18
23048,3,6,1,9,15,18,1946,1473,NI,0.398838,0.299379,123.664,240.808,0,0.0,0,4,w4_f15_c18
17127,3,6,1,10,15,18,2019,1341,NI,0.400605,0.303005,126.988,254.456,0,0.0,0,4,w4_f15_c18
17526,3,6,1,11,15,18,2049,1288,NI,0.393865,0.307509,127.063,230.03,0,0.0,0,4,w4_f15_c18
17915,3,6,1,12,15,18,2052,1309,NI,0.413943,0.302382,193.663,231.685,0,0.0,0,4,w4_f15_c18
18307,3,6,1,13,15,18,2048,1290,NI,0.405763,0.293991,167.854,239.943,0,0.0,0,4,w4_f15_c18
18695,3,6,1,14,15,18,2026,1331,NI,0.396103,0.325417,129.586,255.33,0,0.0,0,4,w4_f15_c18
19087,3,6,1,15,15,18,2031,1305,NI,0.395545,0.30946,160.4,258.289,0,0.0,0,4,w4_f15_c18
19475,3,6,1,16,15,18,2060,1327,NI,0.388415,0.345788,124.104,260.311,0,0.0,0,4,w4_f15_c18
19860,3,6,1,17,15,18,2067,1293,NI,0.413408,0.275791,176.329,229.241,0,0.0,0,4,w4_f15_c18
16482,3,6,1,0,15,2,469,1600,NI,0.34278,0.47283,118.23,216.582,0,0.0,0,4,w4_f15_c2
16769,3,6,1,1,15,2,471,1652,NI,0.368912,0.378787,119.102,227.967,0,0.0,0,4,w4_f15_c2
20238,3,6,1,2,15,2,463,1643,NI,0.348211,0.433202,119.511,301.946,0,0.0,0,4,w4_f15_c2
20621,3,6,1,3,15,2,479,1604,NI,0.390296,0.33269,121.397,320.798,0,0.0,0,4,w4_f15_c2
21022,3,6,1,4,15,2,499,1603,NI,0.387028,0.348703,121.508,321.484,0,0.0,0,4,w4_f15_c2
21432,3,6,1,5,15,2,484,1554,NI,0.38945,0.318714,122.94,283.506,0,0.0,0,4,w4_f15_c2
21839,3,6,1,6,15,2,473,1648,NI,0.39101,0.305977,121.813,295.04,0,0.0,0,4,w4_f15_c2
22247,3,6,1,7,15,2,438,1646,NI,0.377157,0.332098,122.187,282.221,0,0.0,0,4,w4_f15_c2
22650,3,6,1,8,15,2,506,1591,NI,0.387937,0.294698,122.504,284.457,0,0.0,0,4,w4_f15_c2
23049,3,6,1,9,15,2,487,1576,NI,0.381616,0.306146,122.562,272.265,0,0.0,0,4,w4_f15_c2
17128,3,6,1,10,15,2,491,1490,NI,0.369951,0.347928,123.333,289.925,0,0.0,0,4,w4_f15_c2
17527,3,6,1,11,15,2,539,1481,NI,0.369566,0.361265,123.045,278.621,0,0.0,0,4,w4_f15_c2
17916,3,6,1,12,15,2,493,1558,NI,0.365255,0.361751,122.627,258.88,0,0.0,0,4,w4_f15_c2
18308,3,6,1,13,15,2,515,1496,NI,0.359102,0.371878,124.585,255.617,0,0.0,0,4,w4_f15_c2
18696,3,6,1,14,15,2,512,1539,NI,0.369246,0.369639,125.533,267.371,0,0.0,0,4,w4_f15_c2
19088,3,6,1,15,15,2,521,1487,NI,0.371933,0.356592,126.374,259.999,0,0.0,0,4,w4_f15_c2
19476,3,6,1,16,15,2,485,1516,NI,0.367703,0.356041,125.137,252.023,0,0.0,0,4,w4_f15_c2
19861,3,6,1,17,15,2,486,1530,NI,0.380778,0.333372,124.97,229.917,0,0.0,0,4,w4_f15_c2
20239,3,6,1,2,15,20,1543,2099,NI,0.321008,0.428994,137.176,274.026,0,0.0,0,4,w4_f15_c20
20622,3,6,1,3,15,20,1543,2099,NI,0.424417,0.272747,126.328,,0,0.0,0,4,w4_f15_c20
21023,3,6,1,4,15,20,1543,2110,NI,0.380422,0.343885,127.605,308.065,0,0.0,0,4,w4_f15_c20
21433,3,6,1,5,15,20,1543,2110,NI,0.403334,0.304925,127.559,,0,0.0,0,4,w4_f15_c20
21840,3,6,1,6,15,20,1546,2103,NI,0.356402,0.386311,127.645,319.827,0,0.0,0,4,w4_f15_c20
22248,3,6,1,7,15,20,1552,2104,NI,0.36871,0.358942,122.084,302.194,0,0.0,0,4,w4_f15_c20
