,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,compound,bacteria,intensity_whole_cell_egfp_mean,number_of_spots-_per_cell_,bacterial__area_[um²]-_sum_per_cell_,infected_cells,non_infected_cells,well_id,cell_lbl,growth
121566,5,7,1,3,2,4,45,92,_1_52_100_136_,-1119.0,1112.32,N_V_KCl,Lpp_WT_mCherry,131.097,0,0.0,0,1,19,w19_f2_c4,0
121845,5,7,1,4,2,4,43,90,_1_54_90_135_,-1119.33,1112.25,N_V_KCl,Lpp_WT_mCherry,130.502,0,0.0,0,1,19,w19_f2_c4,0
122120,5,7,1,5,2,4,38,91,_1_49_94_132_,-1119.46,1112.31,N_V_KCl,Lpp_WT_mCherry,124.204,0,0.0,0,1,19,w19_f2_c4,0
122397,5,7,1,6,2,4,49,92,_1_49_108_140_,-1118.62,1112.37,N_V_KCl,Lpp_WT_mCherry,124.379,0,0.0,0,1,19,w19_f2_c4,0
122678,5,7,1,7,2,4,46,92,_1_53_94_137_,-1118.59,1112.21,N_V_KCl,Lpp_WT_mCherry,123.957,1,0.506697,1,0,19,w19_f2_c4,0
122956,5,7,1,8,2,4,40,92,_1_54_98_135_,-1118.94,1112.31,N_V_KCl,Lpp_WT_mCherry,123.799,1,0.190011,1,0,19,w19_f2_c4,0
123235,5,7,1,9,2,4,1826,151,_1792_127_1858_175_,-860.21,1103.6,N_V_KCl,Lpp_WT_mCherry,223.214,0,0.0,0,1,19,w19_f2_c4,0
118829,5,7,1,10,2,4,1825,151,_1792_127_1857_175_,-860.28,1103.55,N_V_KCl,Lpp_WT_mCherry,221.035,0,0.0,0,1,19,w19_f2_c4,0
119105,5,7,1,11,2,4,37,89,_1_51_90_134_,-1119.17,1112.42,N_V_KCl,Lpp_WT_mCherry,124.852,0,0.0,0,1,19,w19_f2_c4,0
119375,5,7,1,12,2,4,1810,146,_1780_122_1846_170_,-861.88,1104.29,N_V_KCl,Lpp_WT_mCherry,219.188,0,0.0,0,1,19,w19_f2_c4,0
119651,5,7,1,13,2,4,1816,152,_1784_128_1851_177_,-861.09,1103.45,N_V_KCl,Lpp_WT_mCherry,217.519,1,0.380023,1,0,19,w19_f2_c4,0
119926,5,7,1,14,2,4,1813,151,_1783_127_1849_176_,-861.33,1103.6,N_V_KCl,Lpp_WT_mCherry,216.995,1,0.358911,1,0,19,w19_f2_c4,0
120200,5,7,1,15,2,4,1813,147,_1780_122_1842_173_,-862.22,1104.12,N_V_KCl,Lpp_WT_mCherry,218.464,1,0.44336,1,0,19,w19_f2_c4,0
120476,5,7,1,16,2,4,1807,151,_1778_127_1839_177_,-862.78,1103.5,N_V_KCl,Lpp_WT_mCherry,213.141,1,0.295573,1,0,19,w19_f2_c4,0
120748,5,7,1,17,2,4,1369,91,_1321_56_1404_121_,-927.39,1112.86,N_V_KCl,Lpp_WT_mCherry,179.912,1,0.633372,1,0,19,w19_f2_c4,0
121016,5,7,1,18,2,4,1813,153,_1784_129_1845_178_,-861.86,1103.2,N_V_KCl,Lpp_WT_mCherry,216.493,1,0.316686,1,0,19,w19_f2_c4,0
118321,5,7,1,0,2,40,1863,1346,_1802_1234_2067_1409_,-846.86,935.08,N_V_KCl,Lpp_WT_mCherry,211.939,4,6.58706,1,0,19,w19_f2_c40,0
118556,5,7,1,1,2,40,1559,1120,_1487_1015_1643_1195_,-898.65,965.6,N_V_KCl,Lpp_WT_mCherry,126.593,9,6.16482,1,0,19,w19_f2_c40,0
121289,5,7,1,2,2,40,1127,1111,_1090_1066_1163_1157_,-961.76,964.04,N_V_KCl,Lpp_WT_mCherry,195.037,1,2.74461,1,0,19,w19_f2_c40,0
121567,5,7,1,3,2,40,1132,1101,_1091_1064_1168_1158_,-961.69,964.04,N_V_KCl,Lpp_WT_mCherry,182.738,0,0.0,0,1,19,w19_f2_c40,0
121846,5,7,1,4,2,40,1520,1109,_1464_1052_1613_1170_,-901.38,963.14,N_V_KCl,Lpp_WT_mCherry,127.056,3,1.52009,1,0,19,w19_f2_c40,0
122121,5,7,1,5,2,40,1127,1102,_1087_1062_1164_1153_,-962.14,964.69,N_V_KCl,Lpp_WT_mCherry,178.174,1,1.35119,1,0,19,w19_f2_c40,0
122398,5,7,1,6,2,40,1503,1102,_1462_1045_1601_1155_,-903.28,965.76,N_V_KCl,Lpp_WT_mCherry,126.017,4,2.5546,1,0,19,w19_f2_c40,0
122679,5,7,1,7,2,40,1134,1098,_1095_1062_1172_1154_,-960.99,964.63,N_V_KCl,Lpp_WT_mCherry,169.257,0,0.0,0,1,19,w19_f2_c40,0
122957,5,7,1,8,2,40,1135,1099,_1093_1061_1171_1154_,-961.26,964.55,N_V_KCl,Lpp_WT_mCherry,169.163,0,0.0,0,1,19,w19_f2_c40,0
123236,5,7,1,9,2,40,1641,1165,_1597_1094_1706_1226_,-885.73,957.47,N_V_KCl,Lpp_WT_mCherry,141.937,1,0.992282,1,0,19,w19_f2_c40,0
118830,5,7,1,10,2,40,1646,1167,_1521_1084_1702_1280_,-891.03,953.9,N_V_KCl,Lpp_WT_mCherry,137.539,4,3.08241,1,0,19,w19_f2_c40,0
119106,5,7,1,11,2,40,1130,1097,_1091_1060_1168_1154_,-961.68,964.77,N_V_KCl,Lpp_WT_mCherry,161.139,0,0.0,0,1,19,w19_f2_c40,0
119376,5,7,1,12,2,40,1118,1090,_1080_1054_1153_1143_,-963.3,965.87,N_V_KCl,Lpp_WT_mCherry,164.603,0,0.0,0,1,19,w19_f2_c40,0
119652,5,7,1,13,2,40,1635,1167,_1590_1075_1704_1223_,-886.75,958.34,N_V_KCl,Lpp_WT_mCherry,139.41,1,1.05562,1,0,19,w19_f2_c40,0
119927,5,7,1,14,2,40,1636,1167,_1585_1082_1701_1223_,-886.98,958.37,N_V_KCl,Lpp_WT_mCherry,138.893,1,1.05562,1,0,19,w19_f2_c40,0
120201,5,7,1,15,2,40,939,1142,_892_1097_985_1187_,-989.33,959.84,N_V_KCl,Lpp_WT_mCherry,150.392,0,0.0,0,1,19,w19_f2_c40,0
120477,5,7,1,16,2,40,1868,1224,_1792_1171_1924_1263_,-856.04,948.93,N_V_KCl,Lpp_WT_mCherry,149.797,1,0.316686,1,0,19,w19_f2_c40,0
120749,5,7,1,17,2,40,794,1183,_754_1136_847_1231_,-1010.16,953.52,N_V_KCl,Lpp_WT_mCherry,152.171,0,0.0,0,1,19,w19_f2_c40,0
121017,5,7,1,18,2,40,798,1181,_756_1134_873_1221_,-1007.98,954.23,N_V_KCl,Lpp_WT_mCherry,147.718,1,1.03451,1,0,19,w19_f2_c40,0
118322,5,7,1,0,2,41,56,1340,_2_1297_99_1383_,-1117.32,930.56,N_V_KCl,Lpp_WT_mCherry,324.249,3,2.34347,1,0,19,w19_f2_c41,0
118557,5,7,1,1,2,41,1641,1191,_1610_1131_1686_1269_,-887.16,952.67,N_V_KCl,Lpp_WT_mCherry,239.536,1,1.60454,1,0,19,w19_f2_c41,0
121290,5,7,1,2,2,41,1518,1165,_1437_1075_1618_1227_,-904.07,957.79,N_V_KCl,Lpp_WT_mCherry,130.651,2,1.79455,1,0,19,w19_f2_c41,0
121568,5,7,1,3,2,41,1520,1094,_1466_1028_1607_1225_,-902.64,960.75,N_V_KCl,Lpp_WT_mCherry,127.941,5,4.20136,1,0,19,w19_f2_c41,0
121847,5,7,1,4,2,41,1639,1186,_1514_1104_1706_1250_,-890.83,953.61,N_V_KCl,Lpp_WT_mCherry,147.776,2,1.81567,1,0,19,w19_f2_c41,0
122122,5,7,1,5,2,41,1534,1098,_1487_1072_1590_1150_,-902.02,964.7,N_V_KCl,Lpp_WT_mCherry,128.038,2,1.30897,1,0,19,w19_f2_c41,0
122399,5,7,1,6,2,41,1133,1098,_1092_1061_1169_1152_,-961.52,964.7,N_V_KCl,Lpp_WT_mCherry,169.334,0,0.0,0,1,19,w19_f2_c41,0
122680,5,7,1,7,2,41,1648,1170,_1603_1085_1711_1228_,-884.8,956.99,N_V_KCl,Lpp_WT_mCherry,144.729,1,1.16118,1,0,19,w19_f2_c41,0
122958,5,7,1,8,2,41,1648,1179,_1603_1103_1691_1227_,-886.0,955.98,N_V_KCl,Lpp_WT_mCherry,148.714,1,1.03451,1,0,19,w19_f2_c41,0
123237,5,7,1,9,2,41,959,1143,_908_1102_1000_1189_,-987.21,959.33,N_V_KCl,Lpp_WT_mCherry,148.86,0,0.0,0,1,19,w19_f2_c41,0
118831,5,7,1,10,2,41,957,1143,_906_1094_999_1192_,-987.24,959.39,N_V_KCl,Lpp_WT_mCherry,148.229,0,0.0,0,1,19,w19_f2_c41,0
119107,5,7,1,11,2,41,1643,1169,_1599_1098_1701_1224_,-886.13,957.11,N_V_KCl,Lpp_WT_mCherry,140.755,1,1.18229,1,0,19,w19_f2_c41,0
119377,5,7,1,12,2,41,1633,1168,_1487_1090_1686_1265_,-893.96,955.07,N_V_KCl,Lpp_WT_mCherry,135.591,3,2.66016,1,0,19,w19_f2_c41,0
119653,5,7,1,13,2,41,946,1147,_903_1102_989_1188_,-988.15,959.15,N_V_KCl,Lpp_WT_mCherry,151.176,0,0.0,0,1,19,w19_f2_c41,0
119928,5,7,1,14,2,41,945,1144,_873_1090_988_1190_,-989.19,959.81,N_V_KCl,Lpp_WT_mCherry,146.979,1,1.24563,1,0,19,w19_f2_c41,0
120202,5,7,1,15,2,41,794,1167,_757_1131_822_1213_,-1010.7,955.39,N_V_KCl,Lpp_WT_mCherry,161.732,0,0.0,0,1,19,w19_f2_c41,0
120478,5,7,1,16,2,41,784,1317,_671_1159_829_1371_,-1016.59,940.42,N_V_KCl,Lpp_WT_mCherry,140.944,4,3.27242,1,0,19,w19_f2_c41,0
120750,5,7,1,17,2,41,1869,1227,_1795_1173_1928_1265_,-855.56,948.55,N_V_KCl,Lpp_WT_mCherry,149.541,1,0.422248,1,0,19,w19_f2_c41,0
121018,5,7,1,18,2,41,1875,1225,_1799_1172_1930_1264_,-854.94,948.77,N_V_KCl,Lpp_WT_mCherry,150.033,2,1.24563,1,0,19,w19_f2_c41,0
118323,5,7,1,0,2,42,845,1318,_795_1286_966_1351_,-1000.48,933.43,N_V_KCl,Lpp_WT_mCherry,369.39,3,4.56027,1,0,19,w19_f2_c42,0
118558,5,7,1,1,2,42,954,1155,_909_1109_1001_1208_,-986.85,957.74,N_V_KCl,Lpp_WT_mCherry,173.261,0,0.0,0,1,19,w19_f2_c42,0
121291,5,7,1,2,2,42,957,1150,_907_1102_1007_1195_,-986.87,958.38,N_V_KCl,Lpp_WT_mCherry,155.309,0,0.0,0,1,19,w19_f2_c42,0
121569,5,7,1,3,2,42,1642,1186,_1600_1104_1692_1227_,-886.32,955.73,N_V_KCl,Lpp_WT_mCherry,162.871,1,1.18229,1,0,19,w19_f2_c42,0
121848,5,7,1,4,2,42,947,1154,_906_1095_998_1195_,-987.51,958.61,N_V_KCl,Lpp_WT_mCherry,151.634,0,0.0,0,1,19,w19_f2_c42,0
122123,5,7,1,5,2,42,1640,1184,_1593_1083_1705_1226_,-886.53,956.78,N_V_KCl,Lpp_WT_mCherry,154.144,1,1.11896,1,0,19,w19_f2_c42,0
122400,5,7,1,6,2,42,1650,1173,_1519_1083_1707_1251_,-889.81,954.92,N_V_KCl,Lpp_WT_mCherry,140.621,2,1.75233,1,0,19,w19_f2_c42,0
122681,5,7,1,7,2,42,959,1152,_907_1105_1003_1195_,-986.58,958.77,N_V_KCl,Lpp_WT_mCherry,152.133,0,0.0,0,1,19,w19_f2_c42,0
122959,5,7,1,8,2,42,958,1150,_913_1104_999_1191_,-986.77,958.69,N_V_KCl,Lpp_WT_mCherry,154.284,0,0.0,0,1,19,w19_f2_c42,0
123238,5,7,1,9,2,42,807,1167,_770_1137_836_1218_,-1008.69,954.83,N_V_KCl,Lpp_WT_mCherry,161.386,0,0.0,0,1,19,w19_f2_c42,0
118832,5,7,1,10,2,42,813,1176,_766_1135_888_1224_,-1006.76,954.17,N_V_KCl,Lpp_WT_mCherry,148.307,1,1.05562,1,0,19,w19_f2_c42,0
119108,5,7,1,11,2,42,956,1148,_908_1102_998_1192_,-987.24,959.01,N_V_KCl,Lpp_WT_mCherry,146.433,0,0.0,0,1,19,w19_f2_c42,0
119378,5,7,1,12,2,42,944,1142,_897_1097_986_1186_,-988.81,959.88,N_V_KCl,Lpp_WT_mCherry,149.877,0,0.0,0,1,19,w19_f2_c42,0
119654,5,7,1,13,2,42,799,1164,_763_1129_840_1227_,-1009.39,954.19,N_V_KCl,Lpp_WT_mCherry,156.056,0,0.0,0,1,19,w19_f2_c42,0
119929,5,7,1,14,2,42,803,1183,_760_1134_840_1221_,-1009.66,954.38,N_V_KCl,Lpp_WT_mCherry,159.029,0,0.0,0,1,19,w19_f2_c42,0
120203,5,7,1,15,2,42,1871,1219,_1797_1174_1929_1257_,-855.07,949.53,N_V_KCl,Lpp_WT_mCherry,151.574,1,0.485585,1,0,19,w19_f2_c42,0
120479,5,7,1,16,2,42,880,1323,_847_1289_913_1367_,-997.87,932.71,N_V_KCl,Lpp_WT_mCherry,166.628,0,0.0,0,1,19,w19_f2_c42,0
120751,5,7,1,17,2,42,791,1312,_671_1177_834_1374_,-1016.14,939.91,N_V_KCl,Lpp_WT_mCherry,141.461,3,3.35687,1,0,19,w19_f2_c42,0
121019,5,7,1,18,2,42,789,1312,_675_1176_838_1371_,-1015.72,939.9,N_V_KCl,Lpp_WT_mCherry,139.831,4,3.39909,1,0,19,w19_f2_c42,0
118324,5,7,1,0,2,43,1009,1401,_977_1370_1039_1445_,-979.22,921.2,N_V_KCl,Lpp_WT_mCherry,259.621,2,0.232236,1,0,19,w19_f2_c43,0
118559,5,7,1,1,2,43,807,1183,_769_1145_837_1229_,-1008.76,953.53,N_V_KCl,Lpp_WT_mCherry,188.584,1,1.47787,1,0,19,w19_f2_c43,0
121292,5,7,1,2,2,43,1646,1186,_1609_1096_1698_1259_,-885.91,954.6,N_V_KCl,Lpp_WT_mCherry,168.783,2,0.907833,1,0,19,w19_f2_c43,0
121570,5,7,1,3,2,43,957,1152,_908_1106_999_1197_,-987.27,958.4,N_V_KCl,Lpp_WT_mCherry,154.207,0,0.0,0,1,19,w19_f2_c43,0
121849,5,7,1,4,2,43,1877,1230,_1806_1177_1941_1275_,-853.45,948.1,N_V_KCl,Lpp_WT_mCherry,171.957,1,0.295573,1,0,19,w19_f2_c43,0
122124,5,7,1,5,2,43,947,1150,_905_1102_996_1191_,-987.64,958.88,N_V_KCl,Lpp_WT_mCherry,160.343,0,0.0,0,1,19,w19_f2_c43,0
122401,5,7,1,6,2,43,956,1143,_908_1098_999_1193_,-986.96,959.08,N_V_KCl,Lpp_WT_mCherry,151.332,0,0.0,0,1,19,w19_f2_c43,0
122682,5,7,1,7,2,43,812,1176,_776_1139_845_1224_,-1008.05,954.15,N_V_KCl,Lpp_WT_mCherry,166.385,0,0.0,0,1,19,w19_f2_c43,0
122960,5,7,1,8,2,43,806,1166,_772_1138_863_1226_,-1007.85,953.78,N_V_KCl,Lpp_WT_mCherry,158.76,0,0.0,0,1,19,w19_f2_c43,0
123239,5,7,1,9,2,43,1869,1220,_1810_1168_1943_1269_,-853.26,949.09,N_V_KCl,Lpp_WT_mCherry,151.659,1,0.612259,1,0,19,w19_f2_c43,0
118833,5,7,1,10,2,43,1877,1224,_1806_1164_1941_1267_,-853.49,949.23,N_V_KCl,Lpp_WT_mCherry,149.743,1,0.633372,1,0,19,w19_f2_c43,0
119109,5,7,1,11,2,43,801,1162,_766_1136_839_1222_,-1008.89,954.33,N_V_KCl,Lpp_WT_mCherry,156.902,0,0.0,0,1,19,w19_f2_c43,0
119379,5,7,1,12,2,43,795,1173,_758_1128_855_1214_,-1009.73,955.25,N_V_KCl,Lpp_WT_mCherry,158.408,2,0.52781,1,0,19,w19_f2_c43,0
119655,5,7,1,13,2,43,1870,1225,_1793_1168_1940_1267_,-854.37,949.02,N_V_KCl,Lpp_WT_mCherry,148.948,1,0.675596,1,0,19,w19_f2_c43,0
119930,5,7,1,14,2,43,1870,1221,_1803_1176_1935_1258_,-854.27,949.16,N_V_KCl,Lpp_WT_mCherry,150.978,1,0.612259,1,0,19,w19_f2_c43,0
120204,5,7,1,15,2,43,735,1214,_672_1172_770_1272_,-1020.85,947.85,N_V_KCl,Lpp_WT_mCherry,140.26,1,1.18229,1,0,19,w19_f2_c43,0
120480,5,7,1,16,2,43,1353,1346,_1311_1299_1435_1394_,-927.09,930.07,N_V_KCl,Lpp_WT_mCherry,149.358,2,1.81567,1,0,19,w19_f2_c43,0
120752,5,7,1,17,2,43,884,1326,_850_1293_916_1369_,-997.43,932.25,N_V_KCl,Lpp_WT_mCherry,166.603,0,0.0,0,1,19,w19_f2_c43,0
121020,5,7,1,18,2,43,887,1324,_854_1290_918_1369_,-996.93,932.4,N_V_KCl,Lpp_WT_mCherry,168.068,0,0.0,0,1,19,w19_f2_c43,0
118325,5,7,1,0,2,44,613,1404,_587_1378_639_1439_,-1036.58,921.05,N_V_KCl,Lpp_WT_mCherry,492.195,0,0.0,0,1,19,w19_f2_c44,0
118560,5,7,1,1,2,44,1867,1207,_1803_1165_1937_1249_,-854.02,950.4,N_V_KCl,Lpp_WT_mCherry,288.149,1,1.07673,1,0,19,w19_f2_c44,0
121293,5,7,1,2,2,44,800,1165,_765_1142_839_1228_,-1008.76,953.97,N_V_KCl,Lpp_WT_mCherry,169.327,0,0.0,0,1,19,w19_f2_c44,0
121571,5,7,1,3,2,44,807,1186,_771_1144_834_1226_,-1008.94,953.67,N_V_KCl,Lpp_WT_mCherry,170.911,0,0.0,0,1,19,w19_f2_c44,0
121850,5,7,1,4,2,44,750,1221,_686_1144_829_1264_,-1014.76,949.93,N_V_KCl,Lpp_WT_mCherry,163.396,2,2.7235,1,0,19,w19_f2_c44,0
122125,5,7,1,5,2,44,801,1172,_764_1137_863_1232_,-1008.65,953.75,N_V_KCl,Lpp_WT_mCherry,156.882,1,0.654484,1,0,19,w19_f2_c44,0
122402,5,7,1,6,2,44,811,1188,_764_1139_866_1228_,-1007.85,953.98,N_V_KCl,Lpp_WT_mCherry,156.386,1,0.485585,1,0,19,w19_f2_c44,0
122683,5,7,1,7,2,44,1879,1226,_1814_1174_1948_1267_,-852.77,948.62,N_V_KCl,Lpp_WT_mCherry,158.192,1,0.358911,1,0,19,w19_f2_c44,0
122961,5,7,1,8,2,44,1890,1226,_1810_1175_1944_1268_,-852.96,948.54,N_V_KCl,Lpp_WT_mCherry,155.381,1,0.717821,1,0,19,w19_f2_c44,0
123240,5,7,1,9,2,44,743,1219,_688_1176_825_1367_,-1015.28,942.36,N_V_KCl,Lpp_WT_mCherry,141.707,3,2.15346,1,0,19,w19_f2_c44,0
118834,5,7,1,10,2,44,737,1222,_689_1174_779_1274_,-1018.62,947.45,N_V_KCl,Lpp_WT_mCherry,140.662,1,1.09784,1,0,19,w19_f2_c44,0
119110,5,7,1,11,2,44,1880,1226,_1801_1150_1945_1271_,-853.55,949.06,N_V_KCl,Lpp_WT_mCherry,147.463,1,0.358911,1,0,19,w19_f2_c44,0
119380,5,7,1,12,2,44,1862,1219,_1792_1159_1934_1264_,-855.05,949.94,N_V_KCl,Lpp_WT_mCherry,147.874,1,0.52781,1,0,19,w19_f2_c44,0
119656,5,7,1,13,2,44,729,1226,_683_1176_773_1275_,-1019.5,946.86,N_V_KCl,Lpp_WT_mCherry,139.69,3,1.18229,1,0,19,w19_f2_c44,0
119931,5,7,1,14,2,44,789,1311,_680_1167_843_1370_,-1014.83,940.32,N_V_KCl,Lpp_WT_mCherry,142.505,2,2.23791,1,0,19,w19_f2_c44,0
120205,5,7,1,15,2,44,884,1317,_852_1285_917_1362_,-997.15,933.38,N_V_KCl,Lpp_WT_mCherry,168.888,0,0.0,0,1,19,w19_f2_c44,0
120481,5,7,1,16,2,44,485,1325,_457_1297_512_1360_,-1055.2,932.59,N_V_KCl,Lpp_WT_mCherry,192.998,0,0.0,0,1,19,w19_f2_c44,0
120753,5,7,1,17,2,44,1356,1348,_1314_1302_1438_1413_,-926.92,929.35,N_V_KCl,Lpp_WT_mCherry,146.368,2,2.2168,1,0,19,w19_f2_c44,0
121021,5,7,1,18,2,44,1357,1346,_1301_1293_1441_1395_,-926.7,929.93,N_V_KCl,Lpp_WT_mCherry,147.854,2,2.09013,1,0,19,w19_f2_c44,0
118326,5,7,1,0,2,45,2068,1428,_2025_1400_2106_1463_,-825.09,917.85,N_V_KCl,Lpp_WT_mCherry,397.121,0,0.0,0,1,19,w19_f2_c45,0
118561,5,7,1,1,2,45,745,1250,_688_1212_795_1289_,-1017.67,943.79,N_V_KCl,Lpp_WT_mCherry,254.46,2,1.77344,1,0,19,w19_f2_c45,0
121294,5,7,1,2,2,45,1892,1211,_1802_1170_1941_1258_,-853.83,949.41,N_V_KCl,Lpp_WT_mCherry,185.675,2,1.83678,1,0,19,w19_f2_c45,0
121572,5,7,1,3,2,45,1887,1218,_1802_1176_1939_1262_,-853.58,948.79,N_V_KCl,Lpp_WT_mCherry,178.043,1,0.907833,1,0,19,w19_f2_c45,0
121851,5,7,1,4,2,45,897,1329,_865_1296_930_1372_,-995.28,931.85,N_V_KCl,Lpp_WT_mCherry,174.341,0,0.0,0,1,19,w19_f2_c45,0
122126,5,7,1,5,2,45,1876,1224,_1804_1176_1941_1263_,-853.73,948.66,N_V_KCl,Lpp_WT_mCherry,168.126,3,2.34347,1,0,19,w19_f2_c45,0
122403,5,7,1,6,2,45,1878,1225,_1812_1169_1945_1267_,-853.12,948.79,N_V_KCl,Lpp_WT_mCherry,159.673,1,0.612259,1,0,19,w19_f2_c45,0
122684,5,7,1,7,2,45,744,1228,_689_1179_800_1332_,-1017.11,944.06,N_V_KCl,Lpp_WT_mCherry,141.01,5,3.84245,1,0,19,w19_f2_c45,0
122962,5,7,1,8,2,45,802,1314,_688_1179_855_1376_,-1013.03,939.72,N_V_KCl,Lpp_WT_mCherry,145.626,3,6.05925,1,0,19,w19_f2_c45,0
123241,5,7,1,9,2,45,901,1321,_868_1290_932_1365_,-994.98,932.79,N_V_KCl,Lpp_WT_mCherry,169.77,0,0.0,0,1,19,w19_f2_c45,0
118835,5,7,1,10,2,45,900,1321,_864_1286_931_1367_,-995.14,932.76,N_V_KCl,Lpp_WT_mCherry,170.296,0,0.0,0,1,19,w19_f2_c45,0
