,t,bact,mito_frag,mito_pot,annexin,hoechst,leg_n,leg_area,infected,cell_lbl,well_id,growth
31168,3,Lpp dotA,0.369301,0.5309649999999999,1.0116942074710427,557.776,1.0,0.986784,1.0,w7_f5_c4,,0
31169,4,Lpp dotA,0.346306,0.494479,1.0202714077034607,697.0169999999999,0.0,0.0,0.0,w7_f5_c4,,0
31170,5,Lpp dotA,0.36544,0.427371,1.0186178733756537,815.7180000000001,1.0,1.5806,1.0,w7_f5_c4,,0
31171,6,Lpp dotA,0.349045,0.4761289999999999,0.9887809460714304,1001.19,0.0,0.0,0.0,w7_f5_c4,,0
31172,7,Lpp dotA,0.33537,0.5093979999999999,0.9868830470646371,1187.47,1.0,2.10456,1.0,w7_f5_c4,,0
31173,8,Lpp dotA,0.330348,0.5292520000000001,0.9893837122795965,1387.97,1.0,0.0698608,1.0,w7_f5_c4,,0
31174,9,Lpp dotA,0.390868,0.400555,0.9882596347562597,1481.07,0.0,0.0,0.0,w7_f5_c4,,0
31175,10,Lpp dotA,0.419749,0.334326,0.9858730063914939,1546.84,2.0,1.77272,1.0,w7_f5_c4,,0
31176,11,Lpp dotA,0.4471,0.301579,1.0032880625139151,1556.86,1.0,0.63748,1.0,w7_f5_c4,,0
31177,12,Lpp dotA,0.3826969999999999,0.416826,0.9853679860549223,1730.91,2.0,1.88624,1.0,w7_f5_c4,,0
31178,13,Lpp dotA,0.384966,0.404901,0.9949470814711839,1689.68,0.0,0.0,0.0,w7_f5_c4,,0
31179,14,Lpp dotA,0.411842,0.401679,0.9956475935509446,1858.3,0.0,0.0,0.0,w7_f5_c4,,0
31180,15,Lpp dotA,0.449001,0.2896019999999999,0.9900597878914585,1691.4,0.0,0.0,0.0,w7_f5_c4,,0
31181,16,Lpp dotA,0.438206,0.284003,0.9962666507377097,1639.85,0.0,0.0,0.0,w7_f5_c4,,0
31182,17,Lpp dotA,0.455092,0.242167,0.9892941118973017,1553.22,0.0,0.0,0.0,w7_f5_c4,,0
31183,0,Lpp dotA,0.414867,0.294439,1.0105411780716278,244.785,6.0,3.83361,1.0,w7_f5_c5,,0
31184,1,Lpp dotA,0.393061,0.34367,0.9914803012089184,289.62,3.0,6.23508,1.0,w7_f5_c5,,0
31185,2,Lpp dotA,0.415818,0.286896,0.9979785207194538,315.93,2.0,3.45811,1.0,w7_f5_c5,,0
31186,3,Lpp dotA,0.418939,0.268993,1.0067221982807504,378.585,7.0,9.68445,1.0,w7_f5_c5,,0
31187,4,Lpp dotA,0.416385,0.304843,1.0077768831227745,379.975,6.0,9.28275,1.0,w7_f5_c5,,0
31188,5,Lpp dotA,0.406019,0.385975,1.0138243099185738,372.677,5.0,8.31343,1.0,w7_f5_c5,,0
31189,6,Lpp dotA,0.423378,0.337423,1.0081085985166367,354.476,3.0,4.20038,1.0,w7_f5_c5,,0
31190,7,Lpp dotA,0.424618,0.307583,1.020365057043707,360.356,4.0,5.41421,1.0,w7_f5_c5,,0
31191,8,Lpp dotA,0.4098739999999999,0.360182,1.0187575132119122,336.718,6.0,7.22186,1.0,w7_f5_c5,,0
31192,9,Lpp dotA,0.4259949999999999,0.294066,1.014819456100161,373.799,5.0,4.22658,1.0,w7_f5_c5,,0
31193,10,Lpp dotA,0.410674,0.301421,1.0195825489351085,344.916,4.0,5.990559999999999,1.0,w7_f5_c5,,0
31194,11,Lpp dotA,0.419238,0.271831,1.0163334391798409,304.948,5.0,8.23484,1.0,w7_f5_c5,,0
31195,12,Lpp dotA,0.419837,0.311216,1.0291257456508427,336.951,6.0,10.3831,1.0,w7_f5_c5,,0
31196,13,Lpp dotA,0.406256,0.374739,1.0227380979382612,362.247,4.0,4.87279,1.0,w7_f5_c5,,0
31197,14,Lpp dotA,0.406202,0.357306,1.0360067136927578,316.663,6.0,6.27874,1.0,w7_f5_c5,,0
31198,15,Lpp dotA,0.416864,0.363148,1.0176773118011295,355.946,2.0,3.08261,1.0,w7_f5_c5,,0
31199,16,Lpp dotA,0.425514,0.368684,1.0158826464651047,367.258,1.0,1.10031,1.0,w7_f5_c5,,0
31200,17,Lpp dotA,0.440978,0.3381969999999999,1.0287685136882216,423.474,2.0,2.82063,1.0,w7_f5_c5,,0
31201,0,Lpp dotA,0.421504,0.255312,1.0246197630065472,226.353,6.0,31.0269,1.0,w7_f5_c6,,0
31202,1,Lpp dotA,0.430633,0.229869,0.9793894185839683,316.97900000000004,16.0,36.8603,1.0,w7_f5_c6,,0
31203,2,Lpp dotA,0.412977,0.266175,0.9959908184094842,352.17400000000004,12.0,47.5315,1.0,w7_f5_c6,,0
31204,3,Lpp dotA,0.431776,0.228819,0.9849966260760558,388.078,23.0,43.9512,1.0,w7_f5_c6,,0
31205,4,Lpp dotA,0.430826,0.231658,0.9951861587240638,433.592,20.0,37.6637,1.0,w7_f5_c6,,0
31206,5,Lpp dotA,0.4296979999999999,0.2298579999999999,0.9962195111621827,417.214,17.0,35.8823,1.0,w7_f5_c6,,0
31207,6,Lpp dotA,0.4106,0.282935,0.9940935155722823,437.516,17.0,37.8209,1.0,w7_f5_c6,,0
31208,7,Lpp dotA,0.423971,0.253571,0.9976340181881322,402.755,16.0,35.3321,1.0,w7_f5_c6,,0
31209,8,Lpp dotA,0.4171689999999999,0.262276,1.0046472626042176,414.019,17.0,38.3274,1.0,w7_f5_c6,,0
31210,9,Lpp dotA,0.4321319999999999,0.20312,0.9922470333467913,429.86300000000006,21.0,45.523,1.0,w7_f5_c6,,0
31211,10,Lpp dotA,0.457608,0.160348,1.0025382072182207,463.5580000000001,24.0,55.1638,1.0,w7_f5_c6,,0
31212,11,Lpp dotA,0.46613,0.143525,1.005443452187686,447.855,24.0,50.6141,1.0,w7_f5_c6,,0
31213,12,Lpp dotA,0.4589279999999999,0.170188,0.9819897398831691,416.17800000000005,23.0,47.8634,1.0,w7_f5_c6,,0
31214,13,Lpp dotA,0.463384,0.1497089999999999,0.9951014577045458,434.323,31.0,41.5672,1.0,w7_f5_c6,,0
31215,14,Lpp dotA,0.4607279999999999,0.161069,1.002860071092389,418.11300000000006,39.0,36.5634,1.0,w7_f5_c6,,0
31216,15,Lpp dotA,0.464264,0.148532,1.0067732581941178,424.49,18.0,40.9908,1.0,w7_f5_c6,,0
31217,16,Lpp dotA,0.473207,0.1355039999999999,1.0097123835713901,440.426,31.0,50.7364,1.0,w7_f5_c6,,0
31218,17,Lpp dotA,0.478905,0.126164,1.0151925395342007,436.885,31.0,50.3784,1.0,w7_f5_c6,,0
31236,0,Lpp dotA,0.41051,0.256673,1.024665219062884,225.304,16.0,25.9096,1.0,w7_f6_c2,,0
31237,1,Lpp dotA,0.4308619999999999,0.198975,0.9854337125622045,323.471,11.0,18.8362,1.0,w7_f6_c2,,0
31238,2,Lpp dotA,0.461656,0.156949,0.9899010683749113,395.684,13.0,20.1024,1.0,w7_f6_c2,,0
31239,3,Lpp dotA,0.474138,0.137933,0.9925896043276494,446.834,4.0,4.52349,1.0,w7_f6_c2,,0
31240,4,Lpp dotA,0.479497,0.1244089999999999,0.9757192442858458,455.503,2.0,3.30966,1.0,w7_f6_c2,,0
31241,5,Lpp dotA,0.461603,0.146866,1.0016299079995452,473.648,10.0,10.7324,1.0,w7_f6_c2,,0
31242,6,Lpp dotA,0.48786,0.0830684,0.9990875764188593,511.99300000000005,4.0,9.03824,1.0,w7_f6_c2,,0
31243,7,Lpp dotA,0.477189,0.12042,0.9787976585640564,491.141,3.0,2.42766,1.0,w7_f6_c2,,0
31244,8,Lpp dotA,0.479616,0.125131,0.9837767296789459,516.107,2.0,3.28346,1.0,w7_f6_c2,,0
31245,9,Lpp dotA,0.468847,0.135178,0.96273142256854,493.958,1.0,0.270711,1.0,w7_f6_c2,,0
31246,10,Lpp dotA,0.498623,0.0762723,0.9746876912163661,568.9069999999999,1.0,0.314374,1.0,w7_f6_c2,,0
31247,11,Lpp dotA,0.494428,0.1031059999999999,0.9711300514964288,511.457,0.0,0.0,0.0,w7_f6_c2,,0
31248,12,Lpp dotA,0.485683,0.0974628999999999,0.9646808141959029,490.775,2.0,1.44088,1.0,w7_f6_c2,,0
31249,13,Lpp dotA,0.4610979999999999,0.136271,0.993734871908725,456.909,5.0,7.38778,1.0,w7_f6_c2,,0
31250,14,Lpp dotA,0.485659,0.114769,0.9900553952120775,472.128,10.0,3.07388,1.0,w7_f6_c2,,0
31251,15,Lpp dotA,0.482691,0.1122789999999999,0.9904777633980062,442.01,8.0,4.94265,1.0,w7_f6_c2,,0
31252,16,Lpp dotA,0.470251,0.125192,0.992272828188203,434.706,4.0,3.87727,1.0,w7_f6_c2,,0
31253,17,Lpp dotA,0.475843,0.10665,0.9760928776810903,485.406,5.0,0.5239560000000001,1.0,w7_f6_c2,,0
31255,0,Lpp dotA,0.441433,0.270758,1.0284808069043696,228.677,0.0,0.0,0.0,w7_f6_c4,,0
31256,1,Lpp dotA,0.4310239999999999,0.249027,0.9827786525398097,347.464,1.0,0.654945,1.0,w7_f6_c4,,0
31257,2,Lpp dotA,0.432826,0.237575,0.9887405405558211,381.573,0.0,0.0,0.0,w7_f6_c4,,0
31258,3,Lpp dotA,0.436637,0.279605,0.9817948986139814,456.25,5.0,0.174652,1.0,w7_f6_c4,,0
31259,4,Lpp dotA,0.431438,0.256171,0.983380777787515,463.48800000000006,0.0,0.0,0.0,w7_f6_c4,,0
31260,5,Lpp dotA,0.432587,0.29264,0.9928282077303836,485.593,0.0,0.0,0.0,w7_f6_c4,,0
31261,6,Lpp dotA,0.443024,0.208963,0.9879942444741582,505.897,2.0,1.22256,1.0,w7_f6_c4,,0
31262,7,Lpp dotA,0.437025,0.229853,0.9861709074564591,504.021,1.0,0.733538,1.0,w7_f6_c4,,0
31263,8,Lpp dotA,0.444642,0.202595,0.9855094177477124,490.672,1.0,1.07411,1.0,w7_f6_c4,,0
31264,9,Lpp dotA,0.453264,0.180819,0.9760704684421353,472.084,1.0,0.620015,1.0,w7_f6_c4,,0
31265,10,Lpp dotA,0.46379,0.154571,0.9921243148351789,478.8080000000001,0.0,0.0,0.0,w7_f6_c4,,0
31266,11,Lpp dotA,0.482637,0.116977,1.0123675960502847,499.515,2.0,1.33609,1.0,w7_f6_c4,,0
31267,12,Lpp dotA,0.489882,0.111899,1.0118926803619537,474.457,2.0,1.47581,1.0,w7_f6_c4,,0
31268,13,Lpp dotA,0.464609,0.152452,1.004904635233656,501.05,4.0,5.26576,1.0,w7_f6_c4,,0
31269,14,Lpp dotA,0.477105,0.1157329999999999,1.015785292878809,491.096,4.0,3.16993,1.0,w7_f6_c4,,0
31270,15,Lpp dotA,0.472909,0.131514,1.0136566529186115,482.636,5.0,2.87303,1.0,w7_f6_c4,,0
31271,16,Lpp dotA,0.483046,0.126367,1.0270390985647937,489.59,4.0,2.59358,1.0,w7_f6_c4,,0
31272,17,Lpp dotA,0.478491,0.121726,1.0358504807107907,494.115,3.0,4.06939,1.0,w7_f6_c4,,0
31275,0,Lpp dotA,0.421326,0.350469,1.010787542018248,241.317,1.0,1.79892,1.0,w7_f6_c6,,0
31276,1,Lpp dotA,0.401461,0.405226,0.9821293819029978,382.3730000000001,0.0,0.0,0.0,w7_f6_c6,,0
31277,2,Lpp dotA,0.398892,0.374444,1.0070830760787541,446.907,0.0,0.0,0.0,w7_f6_c6,,0
31278,3,Lpp dotA,0.409197,0.356511,1.0160012348219798,497.675,0.0,0.0,0.0,w7_f6_c6,,0
31279,4,Lpp dotA,0.42112,0.30835,1.031084928311724,539.641,0.0,0.0,0.0,w7_f6_c6,,0
31280,5,Lpp dotA,0.4139239999999999,0.33337,1.0412807847979695,572.275,0.0,0.0,0.0,w7_f6_c6,,0
31281,6,Lpp dotA,0.418134,0.293197,1.058165260341634,575.15,0.0,0.0,0.0,w7_f6_c6,,0
31282,7,Lpp dotA,0.4137439999999999,0.329144,1.0605748782328326,567.564,0.0,0.0,0.0,w7_f6_c6,,0
31283,8,Lpp dotA,0.422944,0.300088,1.0639363380668176,581.021,0.0,0.0,0.0,w7_f6_c6,,0
31284,9,Lpp dotA,0.417833,0.296589,1.0907422652123206,556.243,0.0,0.0,0.0,w7_f6_c6,,0
31285,10,Lpp dotA,0.4304449999999999,0.258421,1.0953814227893257,588.391,0.0,0.0,0.0,w7_f6_c6,,0
31286,11,Lpp dotA,0.432507,0.245562,1.1058431090073404,581.413,0.0,0.0,0.0,w7_f6_c6,,0
31287,12,Lpp dotA,0.4488859999999999,0.214713,1.122213075392742,557.9159999999999,0.0,0.0,0.0,w7_f6_c6,,0
31288,13,Lpp dotA,0.426063,0.2987889999999999,1.0989658365918915,594.126,0.0,0.0,0.0,w7_f6_c6,,0
31289,14,Lpp dotA,0.443665,0.2289429999999999,1.1325204088632777,604.888,0.0,0.0,0.0,w7_f6_c6,,0
31290,15,Lpp dotA,0.4542199999999999,0.220475,1.1076781916718117,617.9540000000001,0.0,0.0,0.0,w7_f6_c6,,0
31291,16,Lpp dotA,0.4538609999999999,0.199049,1.1523204363037662,603.672,0.0,0.0,0.0,w7_f6_c6,,0
31292,17,Lpp dotA,0.460817,0.172651,1.1676785346779173,606.746,0.0,0.0,0.0,w7_f6_c6,,0
31293,0,Lpp dotA,0.497363,0.139948,0.5468803763183624,618.7719999999999,5.0,6.04296,1.0,w7_f6_c7,,1
31294,1,Lpp dotA,0.492935,0.1525109999999999,1.126594953239137,720.8789999999999,4.0,4.85533,1.0,w7_f6_c7,,1
31295,2,Lpp dotA,0.499808,0.135205,1.3265246704425007,828.975,5.0,4.95138,1.0,w7_f6_c7,,1
31296,3,Lpp dotA,0.506143,0.120521,1.331838636236849,991.831,4.0,5.21336,1.0,w7_f6_c7,,1
31297,4,Lpp dotA,0.507137,0.104003,1.3223956579402254,1089.68,5.0,3.24853,1.0,w7_f6_c7,,1
31298,5,Lpp dotA,0.510666,0.108697,1.2388747748690545,1229.68,4.0,4.40123,1.0,w7_f6_c7,,1
31299,6,Lpp dotA,0.5059859999999999,0.108242,1.2511152202160363,1282.17,5.0,3.78995,1.0,w7_f6_c7,,1
31300,7,Lpp dotA,0.50841,0.111822,1.2243987990844505,1328.88,4.0,4.182919999999999,1.0,w7_f6_c7,,1
31301,8,Lpp dotA,0.506803,0.1141099999999999,1.1704712082818054,1375.86,6.0,2.64598,1.0,w7_f6_c7,,1
31302,9,Lpp dotA,0.510533,0.100018,1.2337318332611908,1336.03,2.0,2.15695,1.0,w7_f6_c7,,1
31303,10,Lpp dotA,0.5070979999999999,0.0936246999999999,1.1564863162326793,1702.18,5.0,2.88176,1.0,w7_f6_c7,,1
31304,11,Lpp dotA,0.5057510000000001,0.1019019999999999,1.1490125592832945,1785.46,2.0,2.86429,1.0,w7_f6_c7,,1
31305,12,Lpp dotA,0.5076229999999999,0.0950147,1.1936620879691406,1676.72,2.0,3.1612,1.0,w7_f6_c7,,1
31306,13,Lpp dotA,0.505223,0.123491,1.0985311058383178,1818.03,2.0,2.85556,1.0,w7_f6_c7,,1
31307,14,Lpp dotA,0.505976,0.111041,1.1304527702457006,1800.73,2.0,2.67218,1.0,w7_f6_c7,,1
31308,15,Lpp dotA,0.504596,0.110383,1.1158143214839362,1823.56,2.0,2.70711,1.0,w7_f6_c7,,1
31309,16,Lpp dotA,0.5045729999999999,0.1115559999999999,1.098785198915381,1837.14,2.0,2.87303,1.0,w7_f6_c7,,1
31310,17,Lpp dotA,0.5041720000000001,0.100924,1.1132758339159694,1825.6,2.0,2.80316,1.0,w7_f6_c7,,1
35146,0,Lpp dotA,0.282783,0.7170850000000001,1.0103498573542975,250.751,4.0,3.9646,1.0,w8_f11_c3,,1
35147,1,Lpp dotA,0.281986,0.841289,0.9970934597481713,431.911,1.0,2.70711,1.0,w8_f11_c3,,1
35148,2,Lpp dotA,0.294065,0.786922,0.992556682897531,552.006,2.0,3.5716300000000003,1.0,w8_f11_c3,,1
35149,3,Lpp dotA,0.292689,0.754797,0.9896367360947252,653.866,4.0,5.41421,1.0,w8_f11_c3,,1
35150,4,Lpp dotA,0.4703229999999999,0.172259,0.9994664192711127,975.538,5.0,2.96908,1.0,w8_f11_c3,,1
35151,5,Lpp dotA,0.502459,0.117722,2.5045582273322036,2027.73,4.0,5.46661,1.0,w8_f11_c3,,1
35152,6,Lpp dotA,0.507554,0.0993173,4.059811986529097,3064.59,3.0,5.44914,1.0,w8_f11_c3,,1
35153,7,Lpp dotA,0.50874,0.1159,5.227597653317317,6124.85,4.0,4.2964400000000005,1.0,w8_f11_c3,,1
35154,8,Lpp dotA,0.505826,0.0954006,5.21301400716446,6479.02,3.0,5.03871,1.0,w8_f11_c3,,1
35155,9,Lpp dotA,0.5075609999999999,0.0928664999999999,5.80979321735773,6052.15,3.0,4.47109,1.0,w8_f11_c3,,1
35156,10,Lpp dotA,0.501798,0.0872251,5.963625345889015,4599.17,5.0,4.59335,1.0,w8_f11_c3,,1
35157,11,Lpp dotA,0.497293,0.108328,6.743218966515798,4749.95,3.0,4.65448,1.0,w8_f11_c3,,1
35158,12,Lpp dotA,0.4995989999999999,0.122913,7.062563010789591,5597.91,3.0,4.8204,1.0,w8_f11_c3,,1
35159,13,Lpp dotA,0.496455,0.126153,7.112789313370086,5287.72,6.0,8.93345,1.0,w8_f11_c3,,1
35160,14,Lpp dotA,0.489071,0.146922,7.560080117548639,5611.96,4.0,5.43168,1.0,w8_f11_c3,,1
35161,15,Lpp dotA,0.4908949999999999,0.131442,7.862121667131427,5452.79,4.0,6.95988,1.0,w8_f11_c3,,1
35162,16,Lpp dotA,0.4924439999999999,0.149627,8.225240781655547,5587.36,3.0,4.15672,1.0,w8_f11_c3,,1
35163,17,Lpp dotA,0.493913,0.138428,8.410653381668418,5580.89,3.0,4.768,1.0,w8_f11_c3,,1
35164,0,Lpp dotA,0.369749,0.3368489999999999,1.0193816144428305,228.763,0.0,0.0,0.0,w8_f11_c4,,0
35165,1,Lpp dotA,0.3769349999999999,0.302048,0.9882050217887528,311.74,0.0,0.0,0.0,w8_f11_c4,,0
35166,2,Lpp dotA,0.393688,0.277616,0.9924133637684167,352.185,0.0,0.0,0.0,w8_f11_c4,,0
35167,3,Lpp dotA,0.426008,0.226861,0.9901639344262295,372.445,0.0,0.0,0.0,w8_f11_c4,,0
35168,4,Lpp dotA,0.433569,0.2191469999999999,0.9897821124714671,380.942,0.0,0.0,0.0,w8_f11_c4,,0
35169,5,Lpp dotA,0.4000309999999999,0.276602,0.9851338451960987,361.931,0.0,0.0,0.0,w8_f11_c4,,0
35170,6,Lpp dotA,0.3929559999999999,0.282979,0.9977588711350902,371.445,0.0,0.0,0.0,w8_f11_c4,,0
35171,7,Lpp dotA,0.4202109999999999,0.246576,0.9928117866777338,361.791,0.0,0.0,0.0,w8_f11_c4,,0
35172,8,Lpp dotA,0.402853,0.26966,0.9923718613820294,386.086,0.0,0.0,0.0,w8_f11_c4,,0
35173,9,Lpp dotA,0.429856,0.238877,0.9897323096078023,381.627,0.0,0.0,0.0,w8_f11_c4,,0
35174,10,Lpp dotA,0.4424359999999999,0.218701,0.9820294666943349,332.404,0.0,0.0,0.0,w8_f11_c4,,0
35175,11,Lpp dotA,0.4263729999999999,0.2459039999999999,1.0098360655737704,317.77,0.0,0.0,0.0,w8_f11_c4,,0
35176,12,Lpp dotA,0.369683,0.344026,1.0886241958912637,335.456,0.0,0.0,0.0,w8_f11_c4,,0
35177,13,Lpp dotA,0.380197,0.3256739999999999,1.1300684789375388,336.319,0.0,0.0,0.0,w8_f11_c4,,0
35178,14,Lpp dotA,0.363761,0.357549,1.0636148578543265,340.23800000000006,0.0,0.0,0.0,w8_f11_c4,,0
35179,15,Lpp dotA,0.391877,0.306789,1.0600373521477484,331.335,0.0,0.0,0.0,w8_f11_c4,,0
35180,16,Lpp dotA,0.385758,0.329545,1.0418344054783149,324.798,0.0,0.0,0.0,w8_f11_c4,,0
35181,17,Lpp dotA,0.391848,0.317264,1.0685121394480182,324.035,0.0,0.0,0.0,w8_f11_c4,,0
35182,0,Lpp dotA,0.3796239999999999,0.369092,0.9947177701443966,365.153,5.0,3.09134,1.0,w8_f11_c5,,0
35183,1,Lpp dotA,0.397773,0.295522,0.987949913141905,781.18,1.0,2.4102,1.0,w8_f11_c5,,0
35184,2,Lpp dotA,0.385509,0.324261,1.0173323167136985,1042.2,3.0,5.37055,1.0,w8_f11_c5,,0
35185,3,Lpp dotA,0.388952,0.341033,1.0195096644369157,1231.45,4.0,7.405239999999999,1.0,w8_f11_c5,,0
35186,4,Lpp dotA,0.372473,0.379669,1.0208538032841006,1205.72,6.0,16.6269,1.0,w8_f11_c5,,0
35187,5,Lpp dotA,0.404296,0.301223,1.0329038901421956,1320.73,3.0,14.8978,1.0,w8_f11_c5,,0
35188,6,Lpp dotA,0.317284,0.7679,1.0209402683561415,1274.99,4.0,17.2294,1.0,w8_f11_c5,,0
35189,7,Lpp dotA,0.314582,0.731831,1.0241316155605686,1349.61,8.0,16.3998,1.0,w8_f11_c5,,0
35190,8,Lpp dotA,0.330584,0.726923,1.029814728931999,1315.07,7.0,19.8492,1.0,w8_f11_c5,,0
35191,9,Lpp dotA,0.355475,0.567304,1.033296913196928,1388.98,4.0,10.7062,1.0,w8_f11_c5,,0
35192,10,Lpp dotA,0.360548,0.466786,1.0166641775206533,1369.02,7.0,15.3868,1.0,w8_f11_c5,,0
35193,11,Lpp dotA,0.362039,0.469738,1.0336427734850926,1358.23,5.0,17.6224,1.0,w8_f11_c5,,0
35194,12,Lpp dotA,0.340854,0.579627,1.0661379196503664,1365.86,6.0,18.19,1.0,w8_f11_c5,,0
35195,13,Lpp dotA,0.365187,0.527818,1.0582695980946242,1347.44,6.0,11.0729,1.0,w8_f11_c5,,0
35196,14,Lpp dotA,0.3441619999999999,0.569022,1.0926984176891816,1334.5,6.0,6.54945,1.0,w8_f11_c5,,0
35197,15,Lpp dotA,0.3664179999999999,0.523467,1.0981928799943406,1347.88,4.0,11.9549,1.0,w8_f11_c5,,0
35198,16,Lpp dotA,0.38718,0.463425,1.1256180287535664,1352.68,3.0,6.39226,1.0,w8_f11_c5,,0
35199,17,Lpp dotA,0.394898,0.434514,1.1197934270824326,1344.19,5.0,12.5924,1.0,w8_f11_c5,,0
35200,0,Lpp dotA,0.30117,0.6025729999999999,1.0109319276509285,223.779,7.0,7.37905,1.0,w8_f11_c6,,0
35201,1,Lpp dotA,0.422362,0.2570199999999999,0.990241684545545,364.848,6.0,7.073410000000001,1.0,w8_f11_c6,,0
35202,2,Lpp dotA,0.422792,0.238163,0.9988263878035266,369.97,5.0,9.72812,1.0,w8_f11_c6,,0
35203,3,Lpp dotA,0.43923,0.233802,0.9795939244966682,403.4980000000001,2.0,5.711119999999999,1.0,w8_f11_c6,,0
35204,4,Lpp dotA,0.466775,0.159213,0.9818786320171637,376.817,8.0,12.898,1.0,w8_f11_c6,,0
35205,5,Lpp dotA,0.4624399999999999,0.158464,0.9777354683792501,363.901,5.0,7.29172,1.0,w8_f11_c6,,0
35206,6,Lpp dotA,0.449154,0.193439,0.9820917577187025,363.8730000000001,8.0,8.32217,1.0,w8_f11_c6,,0
35207,7,Lpp dotA,0.46661,0.179277,0.980582827751808,351.896,2.0,10.0425,1.0,w8_f11_c6,,0
35208,8,Lpp dotA,0.45753,0.182061,0.9886560293260966,377.236,3.0,9.99009,1.0,w8_f11_c6,,0
35209,9,Lpp dotA,0.468606,0.152876,0.9833193617595658,381.806,8.0,11.789,1.0,w8_f11_c6,,0
35210,10,Lpp dotA,0.471675,0.152934,0.9793211235986986,354.55800000000005,9.0,1.633,1.0,w8_f11_c6,,0
35211,11,Lpp dotA,0.4734109999999999,0.146101,0.976465239198079,364.1230000000001,6.0,3.37952,1.0,w8_f11_c6,,0
35212,12,Lpp dotA,0.461208,0.16622,0.9813756553615323,392.402,7.0,5.33562,1.0,w8_f11_c6,,0
35213,13,Lpp dotA,0.469159,0.141275,0.9778803938562964,383.464,8.0,7.21313,1.0,w8_f11_c6,,0
35214,14,Lpp dotA,0.460209,0.16585,0.9840780892570438,382.268,6.0,2.15695,1.0,w8_f11_c6,,0
35215,15,Lpp dotA,0.4718569999999999,0.122627,0.9846407411091062,388.218,2.0,3.28346,1.0,w8_f11_c6,,0
35216,16,Lpp dotA,0.459111,0.149941,0.9858171949816003,375.446,4.0,4.23531,1.0,w8_f11_c6,,0
35217,17,Lpp dotA,0.4703279999999999,0.139325,0.9883832284281269,376.504,5.0,6.39226,1.0,w8_f11_c6,,0
35219,0,Lpp dotA,0.4395989999999999,0.202552,0.9885624597553122,227.523,7.0,13.2648,1.0,w8_f11_c8,,0
35220,1,Lpp dotA,0.44333,0.190767,1.0222150676110753,413.983,7.0,12.8719,1.0,w8_f11_c8,,0
35221,2,Lpp dotA,0.4464939999999999,0.180495,0.9892224726336123,527.078,5.0,14.3651,1.0,w8_f11_c8,,0
35222,3,Lpp dotA,0.451529,0.178611,1.0108419188667095,604.0369999999999,7.0,17.1072,1.0,w8_f11_c8,,0
35223,4,Lpp dotA,0.4615609999999999,0.157725,1.0192450096587249,657.039,4.0,12.1208,1.0,w8_f11_c8,,0
35224,5,Lpp dotA,0.462775,0.150205,1.0380151320025754,674.732,4.0,12.7234,1.0,w8_f11_c8,,0
35225,6,Lpp dotA,0.452163,0.1758819999999999,1.046587250482936,643.512,10.0,17.1334,1.0,w8_f11_c8,,0
35226,7,Lpp dotA,0.440188,0.220084,1.0308676754668382,591.045,9.0,12.9679,1.0,w8_f11_c8,,0
35227,8,Lpp dotA,0.418342,0.260428,1.048945589182228,581.404,10.0,18.2773,1.0,w8_f11_c8,,0
35228,9,Lpp dotA,0.418035,0.243377,1.03355602060528,717.873,6.0,9.57093,1.0,w8_f11_c8,,0
35229,10,Lpp dotA,0.4638739999999999,0.166604,1.3924822923374114,714.137,4.0,16.6618,1.0,w8_f11_c8,,0
35230,11,Lpp dotA,0.4537609999999999,0.156321,1.072665808113329,691.6460000000001,8.0,15.5964,1.0,w8_f11_c8,,0
35231,12,Lpp dotA,0.46385,0.158896,1.0880473277527365,723.825,13.0,19.5174,1.0,w8_f11_c8,,0
35232,13,Lpp dotA,0.4596449999999999,0.156116,1.0784771410173857,716.819,9.0,22.5912,1.0,w8_f11_c8,,0
35233,14,Lpp dotA,0.461288,0.147508,1.1118560849967805,797.326,9.0,17.4739,1.0,w8_f11_c8,,0
35234,15,Lpp dotA,0.473649,0.146242,1.1573889246619444,862.703,8.0,18.3035,1.0,w8_f11_c8,,0
35235,16,Lpp dotA,0.465845,0.151206,1.1608660656793302,892.43,8.0,15.1161,1.0,w8_f11_c8,,0
35236,17,Lpp dotA,0.474242,0.142755,1.1204040566645201,822.7710000000001,11.0,19.3602,1.0,w8_f11_c8,,0
35281,0,Lpp dotA,0.449142,0.2459239999999999,0.7208437331258056,823.133,1.0,3.78122,1.0,w8_f12_c3,,1
35282,1,Lpp dotA,0.46705,0.202663,0.9806337570240865,1188.16,1.0,3.65023,1.0,w8_f12_c3,,1
35283,2,Lpp dotA,0.465262,0.212247,1.2985225098501076,1295.63,2.0,4.61955,1.0,w8_f12_c3,,1
35284,3,Lpp dotA,0.475102,0.196885,1.3694089519194055,1357.04,1.0,2.58485,1.0,w8_f12_c3,,1
35285,4,Lpp dotA,0.456114,0.224288,1.1293982148597992,1400.58,1.0,2.80316,1.0,w8_f12_c3,,1
35286,5,Lpp dotA,0.467951,0.19702,1.6833618233025407,1428.77,1.0,2.2879400000000003,1.0,w8_f12_c3,,1
35287,6,Lpp dotA,0.478413,0.207902,1.6010391642572441,1458.04,2.0,2.48006,1.0,w8_f12_c3,,1
35288,7,Lpp dotA,0.482017,0.173618,1.6025061462383354,1483.2,1.0,1.82511,1.0,w8_f12_c3,,1
