,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,compound,bacteria,intensity_whole_cell_egfp_mean,number_of_spots-_per_cell_,bacterial__area_[um²]-_sum_per_cell_,infected_cells,non_infected_cells,well_id,cell_lbl,growth
46436,3,9,1,13,2,59,100,1469,_53_1422_153_1516_,-1110.73,912.1,N_V_KCl,NI,177.976,0,0.0,0,1,7,w7_f2_c59,0
46714,3,9,1,14,2,59,996,1400,_864_1338_1098_1545_,-983.0,918.13,N_V_KCl,NI,132.224,0,0.0,0,1,7,w7_f2_c59,0
46991,3,9,1,15,2,59,90,1465,_44_1418_142_1512_,-1112.21,912.6,N_V_KCl,NI,176.257,0,0.0,0,1,7,w7_f2_c59,0
47273,3,9,1,16,2,59,712,1580,_682_1477_855_1641_,-1015.36,900.06,N_V_KCl,NI,123.887,0,0.0,0,1,7,w7_f2_c59,0
47550,3,9,1,17,2,59,93,1473,_49_1423_139_1520_,-1111.76,911.78,N_V_KCl,NI,176.527,0,0.0,0,1,7,w7_f2_c59,0
47827,3,9,1,18,2,59,742,1558,_722_1540_794_1636_,-1016.42,894.91,N_V_KCl,NI,122.732,0,0.0,0,1,7,w7_f2_c59,0
45065,3,9,1,0,2,6,890,178,_810_47_1013_304_,-996.45,1099.67,N_V_KCl,NI,163.958,0,0.0,0,1,7,w7_f2_c6,0
45337,3,9,1,1,2,6,213,265,_176_209_257_316_,-1093.89,1087.43,N_V_KCl,NI,150.945,0,0.0,0,1,7,w7_f2_c6,0
48103,3,9,1,2,2,6,215,262,_150_208_260_313_,-1094.61,1087.91,N_V_KCl,NI,145.699,0,0.0,0,1,7,w7_f2_c6,0
48381,3,9,1,3,2,6,214,261,_149_209_261_311_,-1094.63,1088.11,N_V_KCl,NI,139.959,0,0.0,0,1,7,w7_f2_c6,0
48656,3,9,1,4,2,6,30,206,_1_137_82_278_,-1120.66,1095.74,N_V_KCl,NI,128.016,0,0.0,0,1,7,w7_f2_c6,0
48927,3,9,1,5,2,6,1530,255,_1494_221_1563_290_,-903.09,1088.11,N_V_KCl,NI,224.516,0,0.0,0,1,7,w7_f2_c6,0
49201,3,9,1,6,2,6,37,219,_1_131_97_284_,-1119.82,1095.16,N_V_KCl,NI,119.539,0,0.0,0,1,7,w7_f2_c6,0
49478,3,9,1,7,2,6,38,205,_1_141_89_287_,-1119.85,1094.96,N_V_KCl,NI,120.876,0,0.0,0,1,7,w7_f2_c6,0
49754,3,9,1,8,2,6,29,230,_1_176_71_282_,-1121.82,1092.39,N_V_KCl,NI,118.632,0,0.0,0,1,7,w7_f2_c6,0
50033,3,9,1,9,2,6,1535,248,_1499_214_1569_282_,-902.36,1089.18,N_V_KCl,NI,219.761,0,0.0,0,1,7,w7_f2_c6,0
45611,3,9,1,10,2,6,215,257,_143_199_262_313_,-1094.62,1089.07,N_V_KCl,NI,136.132,0,0.0,0,1,7,w7_f2_c6,0
45886,3,9,1,11,2,6,35,200,_1_135_84_268_,-1120.45,1096.33,N_V_KCl,NI,121.43,0,0.0,0,1,7,w7_f2_c6,0
46163,3,9,1,12,2,6,1523,242,_1486_208_1587_277_,-903.08,1089.83,N_V_KCl,NI,210.087,0,0.0,0,1,7,w7_f2_c6,0
46437,3,9,1,13,2,6,1524,248,_1488_215_1558_282_,-904.09,1089.09,N_V_KCl,NI,216.901,0,0.0,0,1,7,w7_f2_c6,0
46715,3,9,1,14,2,6,187,243,_129_195_240_296_,-1097.37,1089.94,N_V_KCl,NI,143.479,0,0.0,0,1,7,w7_f2_c6,0
46992,3,9,1,15,2,6,1514,246,_1477_212_1547_279_,-905.57,1089.52,N_V_KCl,NI,217.961,0,0.0,0,1,7,w7_f2_c6,0
47274,3,9,1,16,2,6,194,252,_157_205_239_305_,-1096.88,1088.89,N_V_KCl,NI,141.593,0,0.0,0,1,7,w7_f2_c6,0
47551,3,9,1,17,2,6,197,254,_154_205_239_300_,-1096.7,1088.79,N_V_KCl,NI,138.498,0,0.0,0,1,7,w7_f2_c6,0
47828,3,9,1,18,2,6,1515,250,_1479_218_1549_285_,-905.47,1088.7,N_V_KCl,NI,214.231,0,0.0,0,1,7,w7_f2_c6,0
45066,3,9,1,0,2,60,1852,1347,_1806_1316_1879_1387_,-857.28,929.48,N_V_KCl,NI,349.966,0,0.0,0,1,7,w7_f2_c60,0
45338,3,9,1,1,2,60,477,1511,_438_1445_561_1555_,-1054.94,906.1,N_V_KCl,NI,170.713,0,0.0,0,1,7,w7_f2_c60,0
48104,3,9,1,2,2,60,112,1479,_65_1432_167_1524_,-1108.9,910.83,N_V_KCl,NI,187.859,0,0.0,0,1,7,w7_f2_c60,0
48382,3,9,1,3,2,60,110,1479,_63_1428_164_1524_,-1109.22,910.94,N_V_KCl,NI,188.289,0,0.0,0,1,7,w7_f2_c60,0
48657,3,9,1,4,2,60,2093,1566,_2031_1520_2143_1615_,-821.91,897.82,N_V_KCl,NI,155.906,0,0.0,0,1,7,w7_f2_c60,0
48928,3,9,1,5,2,60,2092,1565,_2030_1521_2142_1614_,-821.87,897.91,N_V_KCl,NI,152.252,0,0.0,0,1,7,w7_f2_c60,0
49202,3,9,1,6,2,60,1865,1587,_1823_1502_1945_1620_,-851.43,897.41,N_V_KCl,NI,145.049,0,0.0,0,1,7,w7_f2_c60,0
49479,3,9,1,7,2,60,2094,1566,_2037_1519_2146_1614_,-821.2,898.11,N_V_KCl,NI,152.254,0,0.0,0,1,7,w7_f2_c60,0
49755,3,9,1,8,2,60,2094,1563,_2040_1515_2147_1609_,-821.12,898.51,N_V_KCl,NI,153.945,0,0.0,0,1,7,w7_f2_c60,0
50034,3,9,1,9,2,60,692,1503,_672_1487_711_1522_,-1025.21,906.93,N_V_KCl,NI,121.405,0,0.0,0,1,7,w7_f2_c60,0
45612,3,9,1,10,2,60,818,1547,_701_1482_906_1683_,-1009.46,897.0,N_V_KCl,NI,124.768,0,0.0,0,1,7,w7_f2_c60,0
45887,3,9,1,11,2,60,112,1465,_61_1420_160_1512_,-1109.36,912.55,N_V_KCl,NI,179.93,0,0.0,0,1,7,w7_f2_c60,0
46164,3,9,1,12,2,60,101,1462,_54_1416_153_1510_,-1110.62,913.02,N_V_KCl,NI,182.273,0,0.0,0,1,7,w7_f2_c60,0
46438,3,9,1,13,2,60,679,1501,_659_1482_695_1521_,-1027.13,907.26,N_V_KCl,NI,121.197,0,0.0,0,1,7,w7_f2_c60,0
46716,3,9,1,14,2,60,93,1464,_49_1418_146_1511_,-1111.76,912.85,N_V_KCl,NI,173.766,0,0.0,0,1,7,w7_f2_c60,0
46993,3,9,1,15,2,60,669,1499,_646_1481_688_1518_,-1028.6,907.61,N_V_KCl,NI,120.75,0,0.0,0,1,7,w7_f2_c60,0
47275,3,9,1,16,2,60,1855,1582,_1809_1496_1913_1614_,-854.58,898.08,N_V_KCl,NI,146.326,0,0.0,0,1,7,w7_f2_c60,0
47552,3,9,1,17,2,60,676,1502,_657_1488_690_1527_,-1027.84,906.82,N_V_KCl,NI,121.71,0,0.0,0,1,7,w7_f2_c60,0
47829,3,9,1,18,2,60,707,1596,_690_1576_727_1612_,-1022.52,893.94,N_V_KCl,NI,121.913,0,0.0,0,1,7,w7_f2_c60,0
45067,3,9,1,0,2,61,1947,1352,_1875_1313_1980_1385_,-843.98,929.88,N_V_KCl,NI,396.415,0,0.0,0,1,7,w7_f2_c61,0
45339,3,9,1,1,2,61,2096,1570,_2033_1536_2152_1605_,-821.13,897.2,N_V_KCl,NI,302.801,0,0.0,0,1,7,w7_f2_c61,0
48105,3,9,1,2,2,61,2104,1566,_2040_1530_2148_1603_,-821.25,897.88,N_V_KCl,NI,240.428,0,0.0,0,1,7,w7_f2_c61,0
48383,3,9,1,3,2,61,476,1509,_438_1440_559_1549_,-1055.18,906.87,N_V_KCl,NI,161.475,0,0.0,0,1,7,w7_f2_c61,0
48658,3,9,1,4,2,61,788,1591,_712_1553_831_1637_,-1013.44,893.53,N_V_KCl,NI,123.564,0,0.0,0,1,7,w7_f2_c61,0
48929,3,9,1,5,2,61,779,1577,_699_1477_927_1683_,-1010.64,897.19,N_V_KCl,NI,124.118,0,0.0,0,1,7,w7_f2_c61,0
49203,3,9,1,6,2,61,635,1616,_580_1547_686_1679_,-1033.86,891.23,N_V_KCl,NI,144.525,0,0.0,0,1,7,w7_f2_c61,0
49480,3,9,1,7,2,61,758,1585,_703_1541_832_1627_,-1014.44,894.58,N_V_KCl,NI,122.902,0,0.0,0,1,7,w7_f2_c61,0
49756,3,9,1,8,2,61,755,1598,_705_1525_831_1643_,-1014.94,894.75,N_V_KCl,NI,123.957,0,0.0,0,1,7,w7_f2_c61,0
50035,3,9,1,9,2,61,2092,1558,_2043_1512_2146_1607_,-821.05,899.19,N_V_KCl,NI,152.045,0,0.0,0,1,7,w7_f2_c61,0
45613,3,9,1,10,2,61,1866,1578,_1827_1494_1932_1610_,-852.01,898.45,N_V_KCl,NI,144.923,0,0.0,0,1,7,w7_f2_c61,0
45888,3,9,1,11,2,61,688,1502,_667_1487_707_1516_,-1025.6,907.38,N_V_KCl,NI,121.479,0,0.0,0,1,7,w7_f2_c61,0
46165,3,9,1,12,2,61,681,1495,_661_1478_699_1514_,-1026.83,908.2,N_V_KCl,NI,122.032,0,0.0,0,1,7,w7_f2_c61,0
46439,3,9,1,13,2,61,2085,1556,_2032_1513_2132_1605_,-822.75,899.21,N_V_KCl,NI,154.168,0,0.0,0,1,7,w7_f2_c61,0
46717,3,9,1,14,2,61,672,1499,_653_1479_691_1517_,-1027.95,907.69,N_V_KCl,NI,121.232,0,0.0,0,1,7,w7_f2_c61,0
46994,3,9,1,15,2,61,2067,1544,_2033_1515_2116_1591_,-824.15,900.01,N_V_KCl,NI,179.133,0,0.0,0,1,7,w7_f2_c61,0
47276,3,9,1,16,2,61,1180,1654,_1152_1613_1225_1685_,-953.09,885.13,N_V_KCl,NI,182.987,0,0.0,0,1,7,w7_f2_c61,0
47553,3,9,1,17,2,61,1874,1554,_1836_1503_1916_1594_,-852.64,900.46,N_V_KCl,NI,160.896,0,0.0,0,1,7,w7_f2_c61,0
47830,3,9,1,18,2,61,609,1608,_551_1546_719_1719_,-1034.82,889.51,N_V_KCl,NI,139.264,0,0.0,0,1,7,w7_f2_c61,0
45068,3,9,1,0,2,62,864,1428,_787_1353_939_1498_,-1000.34,918.65,N_V_KCl,NI,149.642,0,0.0,0,1,7,w7_f2_c62,0
45340,3,9,1,1,2,62,1862,1593,_1817_1520_1947_1649_,-853.65,895.64,N_V_KCl,NI,219.388,0,0.0,0,1,7,w7_f2_c62,0
48106,3,9,1,2,2,62,1855,1607,_1808_1520_1929_1653_,-853.6,894.05,N_V_KCl,NI,153.112,0,0.0,0,1,7,w7_f2_c62,0
48384,3,9,1,3,2,62,2108,1550,_2039_1511_2144_1621_,-821.26,897.96,N_V_KCl,NI,165.028,0,0.0,0,1,7,w7_f2_c62,0
48659,3,9,1,4,2,62,1858,1587,_1820_1506_1937_1620_,-852.49,896.73,N_V_KCl,NI,146.919,0,0.0,0,1,7,w7_f2_c62,0
48930,3,9,1,5,2,62,1865,1590,_1819_1503_1937_1622_,-852.2,897.22,N_V_KCl,NI,145.214,0,0.0,0,1,7,w7_f2_c62,0
49204,3,9,1,6,2,62,1159,1639,_1042_1581_1237_1701_,-960.01,887.0,N_V_KCl,NI,144.946,0,0.0,0,1,7,w7_f2_c62,0
49481,3,9,1,7,2,62,1870,1589,_1826_1506_1941_1621_,-851.67,897.04,N_V_KCl,NI,146.968,0,0.0,0,1,7,w7_f2_c62,0
49757,3,9,1,8,2,62,1875,1588,_1824_1500_1939_1617_,-851.6,897.62,N_V_KCl,NI,149.77,0,0.0,0,1,7,w7_f2_c62,0
50036,3,9,1,9,2,62,807,1573,_704_1470_921_1716_,-1008.59,894.98,N_V_KCl,NI,124.274,0,0.0,0,1,7,w7_f2_c62,0
45614,3,9,1,10,2,62,1172,1611,_1103_1542_1250_1731_,-954.45,888.98,N_V_KCl,NI,133.284,0,0.0,0,1,7,w7_f2_c62,0
45889,3,9,1,11,2,62,2091,1556,_2038_1508_2142_1602_,-821.44,899.63,N_V_KCl,NI,151.094,0,0.0,0,1,7,w7_f2_c62,0
46166,3,9,1,12,2,62,2080,1553,_2032_1506_2132_1598_,-822.79,900.06,N_V_KCl,NI,153.028,0,0.0,0,1,7,w7_f2_c62,0
46440,3,9,1,13,2,62,741,1578,_699_1539_774_1613_,-1018.08,896.13,N_V_KCl,NI,122.736,0,0.0,0,1,7,w7_f2_c62,0
46718,3,9,1,14,2,62,2072,1553,_2025_1507_2125_1600_,-823.79,899.94,N_V_KCl,NI,153.889,0,0.0,0,1,7,w7_f2_c62,0
46995,3,9,1,15,2,62,735,1541,_694_1500_772_1571_,-1018.63,902.54,N_V_KCl,NI,122.166,0,0.0,0,1,7,w7_f2_c62,0
47277,3,9,1,16,2,62,1289,1654,_1229_1615_1338_1692_,-938.18,885.23,N_V_KCl,NI,162.071,0,0.0,0,1,7,w7_f2_c62,0
47554,3,9,1,17,2,62,2071,1548,_2037_1521_2120_1595_,-823.7,899.3,N_V_KCl,NI,187.208,0,0.0,0,1,7,w7_f2_c62,0
47831,3,9,1,18,2,62,1179,1656,_1151_1629_1224_1689_,-953.24,884.59,N_V_KCl,NI,185.046,0,0.0,0,1,7,w7_f2_c62,0
45069,3,9,1,0,2,63,1227,1426,_1187_1388_1273_1469_,-947.07,918.28,N_V_KCl,NI,283.901,0,0.0,0,1,7,w7_f2_c63,0
45341,3,9,1,1,2,63,632,1616,_578_1555_688_1688_,-1033.71,890.01,N_V_KCl,NI,153.943,0,0.0,0,1,7,w7_f2_c63,0
48107,3,9,1,2,2,63,635,1625,_580_1556_689_1680_,-1033.71,890.74,N_V_KCl,NI,146.079,0,0.0,0,1,7,w7_f2_c63,0
48385,3,9,1,3,2,63,781,1599,_730_1542_834_1637_,-1011.8,894.07,N_V_KCl,NI,123.654,0,0.0,0,1,7,w7_f2_c63,0
48660,3,9,1,4,2,63,1161,1636,_1037_1532_1233_1687_,-958.76,889.27,N_V_KCl,NI,143.431,0,0.0,0,1,7,w7_f2_c63,0
48931,3,9,1,5,2,63,631,1616,_578_1549_685_1716_,-1033.96,889.0,N_V_KCl,NI,143.076,0,0.0,0,1,7,w7_f2_c63,0
49205,3,9,1,6,2,63,1320,1644,_1233_1577_1375_1703_,-935.65,886.73,N_V_KCl,NI,142.98,0,0.0,0,1,7,w7_f2_c63,0
49482,3,9,1,7,2,63,634,1610,_568_1547_688_1681_,-1033.97,890.84,N_V_KCl,NI,142.615,0,0.0,0,1,7,w7_f2_c63,0
49758,3,9,1,8,2,63,637,1615,_578_1545_690_1680_,-1033.57,891.32,N_V_KCl,NI,149.493,0,0.0,0,1,7,w7_f2_c63,0
50037,3,9,1,9,2,63,1868,1581,_1826_1488_1937_1613_,-851.65,898.35,N_V_KCl,NI,144.863,0,0.0,0,1,7,w7_f2_c63,0
45615,3,9,1,10,2,63,1302,1636,_1237_1582_1416_1684_,-933.81,887.93,N_V_KCl,NI,142.544,0,0.0,0,1,7,w7_f2_c63,0
45890,3,9,1,11,2,63,777,1579,_708_1478_840_1674_,-1012.16,897.02,N_V_KCl,NI,122.748,0,0.0,0,1,7,w7_f2_c63,0
46167,3,9,1,12,2,63,750,1549,_696_1514_904_1679_,-1011.01,893.73,N_V_KCl,NI,124.484,0,0.0,0,1,7,w7_f2_c63,0
46441,3,9,1,13,2,63,1856,1581,_1817_1500_1931_1615_,-853.21,897.88,N_V_KCl,NI,146.578,0,0.0,0,1,7,w7_f2_c63,0
46719,3,9,1,14,2,63,737,1584,_680_1531_801_1642_,-1017.6,895.37,N_V_KCl,NI,123.027,0,0.0,0,1,7,w7_f2_c63,0
46996,3,9,1,15,2,63,1849,1579,_1807_1495_1912_1612_,-854.8,898.45,N_V_KCl,NI,145.209,0,0.0,0,1,7,w7_f2_c63,0
47278,3,9,1,16,2,63,528,1724,_472_1544_675_1809_,-1042.74,881.91,N_V_KCl,NI,142.32,0,0.0,0,1,7,w7_f2_c63,0
47555,3,9,1,17,2,63,824,1546,_701_1477_867_1620_,-1010.32,900.96,N_V_KCl,NI,124.871,0,0.0,0,1,7,w7_f2_c63,0
47832,3,9,1,18,2,63,1287,1656,_1230_1618_1339_1696_,-938.19,884.76,N_V_KCl,NI,162.044,0,0.0,0,1,7,w7_f2_c63,0
45070,3,9,1,0,2,64,188,1560,_141_1515_235_1607_,-1098.15,898.7,N_V_KCl,NI,232.09,0,0.0,0,1,7,w7_f2_c64,0
45342,3,9,1,1,2,64,1316,1650,_1256_1594_1373_1705_,-935.1,885.58,N_V_KCl,NI,178.662,0,0.0,0,1,7,w7_f2_c64,0
48108,3,9,1,2,2,64,824,1657,_792_1571_860_1687_,-1005.75,888.59,N_V_KCl,NI,123.533,0,0.0,0,1,7,w7_f2_c64,0
48386,3,9,1,3,2,64,1864,1590,_1824_1503_1945_1622_,-851.67,897.08,N_V_KCl,NI,146.972,0,0.0,0,1,7,w7_f2_c64,0
48661,3,9,1,4,2,64,1308,1650,_1246_1605_1358_1697_,-936.0,885.43,N_V_KCl,NI,148.17,0,0.0,0,1,7,w7_f2_c64,0
48932,3,9,1,5,2,64,1179,1644,_1123_1581_1236_1683_,-953.63,886.84,N_V_KCl,NI,144.564,0,0.0,0,1,7,w7_f2_c64,0
49206,3,9,1,6,2,64,2084,1653,_2049_1619_2115_1689_,-823.0,884.97,N_V_KCl,NI,143.464,0,0.0,0,1,7,w7_f2_c64,0
49483,3,9,1,7,2,64,1148,1642,_1043_1556_1244_1717_,-959.03,888.24,N_V_KCl,NI,140.235,0,0.0,0,1,7,w7_f2_c64,0
49759,3,9,1,8,2,64,1091,1637,_1032_1582_1245_1693_,-959.64,887.62,N_V_KCl,NI,147.085,0,0.0,0,1,7,w7_f2_c64,0
50038,3,9,1,9,2,64,1187,1635,_1042_1521_1230_1678_,-960.05,890.05,N_V_KCl,NI,145.559,0,0.0,0,1,7,w7_f2_c64,0
45616,3,9,1,10,2,64,545,1717,_490_1552_682_1800_,-1040.45,882.61,N_V_KCl,NI,140.197,0,0.0,0,1,7,w7_f2_c64,0
45891,3,9,1,11,2,64,1867,1579,_1816_1494_1936_1613_,-852.04,898.66,N_V_KCl,NI,143.522,0,0.0,0,1,7,w7_f2_c64,0
46168,3,9,1,12,2,64,1859,1576,_1817_1491_1922_1608_,-853.26,898.93,N_V_KCl,NI,147.534,0,0.0,0,1,7,w7_f2_c64,0
46442,3,9,1,13,2,64,1169,1615,_1031_1528_1238_1679_,-959.66,891.19,N_V_KCl,NI,138.582,0,0.0,0,1,7,w7_f2_c64,0
46720,3,9,1,14,2,64,1851,1577,_1809_1494_1922_1609_,-854.19,898.66,N_V_KCl,NI,145.854,0,0.0,0,1,7,w7_f2_c64,0
46997,3,9,1,15,2,64,710,1585,_687_1555_802_1651_,-1017.18,892.61,N_V_KCl,NI,122.542,0,0.0,0,1,7,w7_f2_c64,0
47279,3,9,1,16,2,64,290,1742,_205_1685_342_1789_,-1084.71,872.58,N_V_KCl,NI,149.609,0,0.0,0,1,7,w7_f2_c64,0
47556,3,9,1,17,2,64,713,1591,_690_1569_734_1615_,-1022.08,894.28,N_V_KCl,NI,122.249,0,0.0,0,1,7,w7_f2_c64,0
47833,3,9,1,18,2,64,529,1724,_473_1636_612_1812_,-1046.99,875.33,N_V_KCl,NI,141.301,0,0.0,0,1,7,w7_f2_c64,0
45071,3,9,1,0,2,65,829,1719,_802_1689_856_1743_,-1004.96,876.16,N_V_KCl,NI,120.554,0,0.0,0,1,7,w7_f2_c65,0
45343,3,9,1,1,2,65,1186,1649,_1135_1621_1234_1687_,-953.07,884.88,N_V_KCl,NI,156.269,0,0.0,0,1,7,w7_f2_c65,0
48109,3,9,1,2,2,65,772,1645,_709_1621_798_1718_,-1015.92,883.66,N_V_KCl,NI,144.936,0,0.0,0,1,7,w7_f2_c65,0
48387,3,9,1,3,2,65,1167,1645,_1038_1527_1235_1759_,-958.1,887.22,N_V_KCl,NI,140.714,0,0.0,0,1,7,w7_f2_c65,0
48662,3,9,1,4,2,65,541,1725,_486_1674_593_1774_,-1047.07,875.09,N_V_KCl,NI,153.935,0,0.0,0,1,7,w7_f2_c65,0
48933,3,9,1,5,2,65,1301,1645,_1237_1593_1364_1693_,-935.94,886.46,N_V_KCl,NI,145.531,0,0.0,0,1,7,w7_f2_c65,0
49207,3,9,1,6,2,65,544,1724,_491_1671_598_1785_,-1046.47,874.91,N_V_KCl,NI,150.074,0,0.0,0,1,7,w7_f2_c65,0
49484,3,9,1,7,2,65,1304,1644,_1231_1564_1418_1702_,-934.33,887.17,N_V_KCl,NI,140.041,0,0.0,0,1,7,w7_f2_c65,0
49760,3,9,1,8,2,65,1309,1643,_1239_1592_1418_1699_,-933.1,887.0,N_V_KCl,NI,145.406,0,0.0,0,1,7,w7_f2_c65,0
50039,3,9,1,9,2,65,1302,1638,_1239_1589_1384_1686_,-934.46,887.43,N_V_KCl,NI,144.409,0,0.0,0,1,7,w7_f2_c65,0
45617,3,9,1,10,2,65,309,1740,_225_1681_362_1787_,-1081.97,872.93,N_V_KCl,NI,147.441,0,0.0,0,1,7,w7_f2_c65,0
45892,3,9,1,11,2,65,1086,1640,_1037_1578_1239_1687_,-960.64,888.32,N_V_KCl,NI,148.376,0,0.0,0,1,7,w7_f2_c65,0
46169,3,9,1,12,2,65,1070,1630,_1019_1577_1238_1684_,-961.06,888.33,N_V_KCl,NI,144.564,0,0.0,0,1,7,w7_f2_c65,0
46443,3,9,1,13,2,65,1296,1642,_1218_1588_1362_1802_,-938.44,882.43,N_V_KCl,NI,142.618,0,0.0,0,1,7,w7_f2_c65,0
46721,3,9,1,14,2,65,1116,1621,_1021_1519_1241_1677_,-959.95,891.42,N_V_KCl,NI,137.872,0,0.0,0,1,7,w7_f2_c65,0
46998,3,9,1,15,2,65,1172,1646,_1146_1620_1221_1680_,-953.86,885.6,N_V_KCl,NI,181.266,0,0.0,0,1,7,w7_f2_c65,0
47280,3,9,1,16,2,65,1282,1855,_1219_1824_1367_1887_,-938.1,855.94,N_V_KCl,NI,181.609,0,0.0,0,1,7,w7_f2_c65,0
47557,3,9,1,17,2,65,1180,1654,_1156_1629_1224_1687_,-953.0,884.64,N_V_KCl,NI,189.93,0,0.0,0,1,7,w7_f2_c65,0
47834,3,9,1,18,2,65,287,1736,_205_1667_343_1795_,-1084.71,872.45,N_V_KCl,NI,145.428,0,0.0,0,1,7,w7_f2_c65,0
45072,3,9,1,0,2,66,1281,1735,_1249_1707_1317_1781_,-939.16,872.41,N_V_KCl,NI,189.254,0,0.0,0,1,7,w7_f2_c66,0
45344,3,9,1,1,2,66,428,1657,_355_1617_468_1696_,-1066.22,885.28,N_V_KCl,NI,124.798,0,0.0,0,1,7,w7_f2_c66,0
48110,3,9,1,2,2,66,1310,1649,_1258_1603_1377_1698_,-935.38,885.78,N_V_KCl,NI,165.791,0,0.0,0,1,7,w7_f2_c66,0
48388,3,9,1,3,2,66,1311,1651,_1252_1607_1358_1695_,-935.48,885.32,N_V_KCl,NI,163.935,0,0.0,0,1,7,w7_f2_c66,0
48663,3,9,1,4,2,66,303,1752,_254_1690_359_1807_,-1080.6,871.51,N_V_KCl,NI,146.013,0,0.0,0,1,7,w7_f2_c66,0
48934,3,9,1,5,2,66,542,1725,_474_1673_596_1781_,-1047.25,875.18,N_V_KCl,NI,152.383,0,0.0,0,1,7,w7_f2_c66,0
49208,3,9,1,6,2,66,307,1743,_230_1689_367_1805_,-1081.51,871.73,N_V_KCl,NI,144.288,0,0.0,0,1,7,w7_f2_c66,0
49485,3,9,1,7,2,66,2084,1659,_2035_1614_2116_1691_,-823.33,885.28,N_V_KCl,NI,138.537,0,0.0,0,1,7,w7_f2_c66,0
49761,3,9,1,8,2,66,2085,1649,_2054_1619_2118_1687_,-822.64,885.25,N_V_KCl,NI,147.547,0,0.0,0,1,7,w7_f2_c66,0
50040,3,9,1,9,2,66,547,1720,_495_1663_601_1791_,-1045.96,874.99,N_V_KCl,NI,140.401,0,0.0,0,1,7,w7_f2_c66,0
45618,3,9,1,10,2,66,1305,1853,_1230_1817_1380_1889_,-936.24,856.71,N_V_KCl,NI,211.579,0,0.0,0,1,7,w7_f2_c66,0
45893,3,9,1,11,2,66,1298,1638,_1236_1586_1414_1688_,-934.44,887.7,N_V_KCl,NI,143.541,0,0.0,0,1,7,w7_f2_c66,0
46170,3,9,1,12,2,66,1299,1634,_1224_1586_1365_1683_,-936.55,887.92,N_V_KCl,NI,145.714,0,0.0,0,1,7,w7_f2_c66,0
46444,3,9,1,13,2,66,540,1720,_481_1553_682_1807_,-1041.2,881.91,N_V_KCl,NI,143.928,0,0.0,0,1,7,w7_f2_c66,0
46722,3,9,1,14,2,66,1286,1647,_1230_1609_1340_1687_,-937.86,886.0,N_V_KCl,NI,162.3,0,0.0,0,1,7,w7_f2_c66,0
46999,3,9,1,15,2,66,1286,1650,_1228_1612_1338_1689_,-938.4,885.67,N_V_KCl,NI,162.345,0,0.0,0,1,7,w7_f2_c66,0
47281,3,9,1,16,2,66,279,1889,_177_1835_338_2011_,-1087.14,846.59,N_V_KCl,NI,143.097,0,0.0,0,1,7,w7_f2_c66,0
47558,3,9,1,17,2,66,1289,1656,_1231_1618_1340_1695_,-937.92,884.86,N_V_KCl,NI,162.553,0,0.0,0,1,7,w7_f2_c66,0
47835,3,9,1,18,2,66,1273,1858,_1218_1829_1367_1890_,-937.94,855.59,N_V_KCl,NI,177.664,0,0.0,0,1,7,w7_f2_c66,0
45073,3,9,1,0,2,67,1391,1739,_1345_1698_1430_1779_,-923.87,872.87,N_V_KCl,NI,263.844,0,0.0,0,1,7,w7_f2_c67,0
45345,3,9,1,1,2,67,844,1677,_823_1636_862_1702_,-1003.18,882.77,N_V_KCl,NI,122.563,0,0.0,0,1,7,w7_f2_c67,0
48111,3,9,1,2,2,67,1193,1645,_1136_1592_1245_1693_,-952.35,886.2,N_V_KCl,NI,148.217,0,0.0,0,1,7,w7_f2_c67,0
48389,3,9,1,3,2,67,545,1723,_492_1674_596_1774_,-1046.51,875.25,N_V_KCl,NI,157.479,0,0.0,0,1,7,w7_f2_c67,0
48664,3,9,1,4,2,67,215,1785,_175_1750_262_1843_,-1094.29,865.09,N_V_KCl,NI,149.572,0,0.0,0,1,7,w7_f2_c67,0
48935,3,9,1,5,2,67,301,1754,_228_1689_364_1807_,-1081.91,871.46,N_V_KCl,NI,144.325,0,0.0,0,1,7,w7_f2_c67,0
49209,3,9,1,6,2,67,151,1747,_77_1667_223_1863_,-1103.59,868.59,N_V_KCl,NI,144.572,0,0.0,0,1,7,w7_f2_c67,0
49486,3,9,1,7,2,67,547,1724,_493_1672_599_1777_,-1046.21,875.23,N_V_KCl,NI,148.834,0,0.0,0,1,7,w7_f2_c67,0
49762,3,9,1,8,2,67,550,1719,_491_1667_600_1787_,-1046.32,875.31,N_V_KCl,NI,156.833,0,0.0,0,1,7,w7_f2_c67,0
50041,3,9,1,9,2,67,310,1743,_229_1684_364_1799_,-1081.31,872.2,N_V_KCl,NI,146.829,0,0.0,0,1,7,w7_f2_c67,0
45619,3,9,1,10,2,67,296,1890,_198_1830_351_2009_,-1084.53,846.72,N_V_KCl,NI,143.587,0,0.0,0,1,7,w7_f2_c67,0
45894,3,9,1,11,2,67,545,1720,_490_1553_682_1797_,-1040.44,882.3,N_V_KCl,NI,144.953,0,0.0,0,1,7,w7_f2_c67,0
46171,3,9,1,12,2,67,536,1714,_481_1547_681_1791_,-1041.57,883.04,N_V_KCl,NI,148.782,0,0.0,0,1,7,w7_f2_c67,0
