t,bact,mito_frag,mito_pot,annexin,hoechst,leg_n,leg_area,infected,cell_lbl
9.0,Lpp WT,0.516443,0.062827,848.998,5612.91,15.0,5.85084,1.0,w1_f2_c2
10.0,Lpp WT,0.512471,0.07156560000000001,904.758,4686.12,7.0,4.28771,1.0,w1_f2_c2
11.0,Lpp WT,0.504319,0.097272,1308.82,5350.08,7.0,10.5839,1.0,w1_f2_c2
12.0,Lpp WT,0.507255,0.09161799999999999,1431.92,5538.15,7.0,11.7715,1.0,w1_f2_c2
13.0,Lpp WT,0.49367799999999995,0.150568,1456.87,5378.24,14.0,8.819930000000001,1.0,w1_f2_c2
14.0,Lpp WT,0.487486,0.194247,1568.85,5472.32,13.0,9.12557,1.0,w1_f2_c2
15.0,Lpp WT,0.505041,0.102594,1612.07,5487.34,9.0,6.97735,1.0,w1_f2_c2
16.0,Lpp WT,0.505316,0.0940197,1583.36,5305.92,6.0,6.07789,1.0,w1_f2_c2
17.0,Lpp WT,0.5101399999999999,0.0876971,1472.04,5180.26,3.0,5.96437,1.0,w1_f2_c2
0.0,Lpp WT,0.343625,0.54669,120.875,231.234,6.0,11.9025,1.0,w1_f2_c3
1.0,Lpp WT,0.39984400000000003,0.358765,123.35,286.392,5.0,7.710889999999999,1.0,w1_f2_c3
2.0,Lpp WT,0.402952,0.33000300000000005,125.05,304.19599999999997,5.0,9.79798,1.0,w1_f2_c3
3.0,Lpp WT,0.404227,0.30158,125.205,291.955,7.0,11.7541,1.0,w1_f2_c3
4.0,Lpp WT,0.482099,0.12177400000000001,125.70299999999999,407.25699999999995,6.0,8.33963,1.0,w1_f2_c3
5.0,Lpp WT,0.484462,0.13430799999999998,152.52,596.172,3.0,7.2655199999999995,1.0,w1_f2_c3
6.0,Lpp WT,0.484914,0.12450499999999999,171.217,876.137,5.0,11.1253,1.0,w1_f2_c3
7.0,Lpp WT,0.5070020000000001,0.10428299999999999,290.975,4407.12,5.0,17.2207,1.0,w1_f2_c3
8.0,Lpp WT,0.508472,0.11013099999999999,494.36400000000003,4635.89,5.0,16.2339,1.0,w1_f2_c3
9.0,Lpp WT,0.5143409999999999,0.087912,494.54699999999997,4814.33,6.0,17.3691,1.0,w1_f2_c3
10.0,Lpp WT,0.514734,0.0871724,468.755,4530.79,9.0,18.3297,1.0,w1_f2_c3
11.0,Lpp WT,0.509153,0.114196,626.4169999999999,4716.89,6.0,16.2077,1.0,w1_f2_c3
12.0,Lpp WT,0.505216,0.110051,656.091,4793.54,5.0,15.937000000000001,1.0,w1_f2_c3
13.0,Lpp WT,0.508301,0.10572100000000001,608.548,4858.57,5.0,16.7229,1.0,w1_f2_c3
14.0,Lpp WT,0.503112,0.11889200000000001,612.519,4928.87,5.0,16.557000000000002,1.0,w1_f2_c3
15.0,Lpp WT,0.503243,0.11963,614.34,4952.6,5.0,15.6052,1.0,w1_f2_c3
16.0,Lpp WT,0.51085,0.0967561,569.341,4972.15,5.0,16.0505,1.0,w1_f2_c3
17.0,Lpp WT,0.5113880000000001,0.0945167,524.297,4939.35,5.0,18.7838,1.0,w1_f2_c3
0.0,Lpp WT,0.30676,0.6157020000000001,115.58200000000001,277.954,0.0,0.0,0.0,w1_f2_c4
1.0,Lpp WT,0.36425100000000005,0.369101,117.646,478.022,4.0,3.7200900000000003,1.0,w1_f2_c4
2.0,Lpp WT,0.397609,0.350591,317.33099999999996,693.502,1.0,1.3972200000000001,1.0,w1_f2_c4
3.0,Lpp WT,0.38411300000000004,0.348928,357.1,852.368,1.0,1.57187,1.0,w1_f2_c4
4.0,Lpp WT,0.433485,0.281686,457.92900000000003,909.253,1.0,1.57187,1.0,w1_f2_c4
5.0,Lpp WT,0.43971800000000005,0.263918,478.858,965.8,1.0,1.46708,1.0,w1_f2_c4
6.0,Lpp WT,0.435987,0.27572800000000003,501.407,1001.52,1.0,1.44088,1.0,w1_f2_c4
7.0,Lpp WT,0.435349,0.258753,497.494,997.426,0.0,0.0,0.0,w1_f2_c4
8.0,Lpp WT,0.41346499999999997,0.285648,421.147,1075.13,2.0,0.113524,1.0,w1_f2_c4
9.0,Lpp WT,0.454162,0.226398,279.867,1036.86,0.0,0.0,0.0,w1_f2_c4
10.0,Lpp WT,0.454725,0.221732,243.34099999999998,932.012,2.0,0.10479100000000001,1.0,w1_f2_c4
11.0,Lpp WT,0.422493,0.27910999999999997,276.356,1118.25,0.0,0.0,0.0,w1_f2_c4
12.0,Lpp WT,0.415626,0.275541,299.264,1215.32,0.0,0.0,0.0,w1_f2_c4
13.0,Lpp WT,0.437497,0.229589,250.608,1107.7,1.0,0.0174652,1.0,w1_f2_c4
14.0,Lpp WT,0.41629399999999994,0.271231,272.589,1185.26,1.0,1.3186200000000001,1.0,w1_f2_c4
15.0,Lpp WT,0.40924499999999997,0.28841700000000003,257.957,1160.21,1.0,1.3448200000000001,1.0,w1_f2_c4
16.0,Lpp WT,0.43356000000000006,0.24655300000000002,230.92700000000002,1090.64,1.0,2.1482200000000002,1.0,w1_f2_c4
17.0,Lpp WT,0.431967,0.244627,242.22299999999998,1063.58,1.0,1.9386400000000001,1.0,w1_f2_c4
0.0,Lpp WT,0.320905,0.527193,113.75299999999999,560.431,3.0,12.3741,1.0,w1_f2_c5
1.0,Lpp WT,0.409288,0.271943,115.735,430.414,4.0,8.97711,1.0,w1_f2_c5
2.0,Lpp WT,0.46708299999999997,0.169898,157.156,1002.87,2.0,6.54945,1.0,w1_f2_c5
3.0,Lpp WT,0.48350200000000004,0.180051,643.37,3466.07,2.0,6.75903,1.0,w1_f2_c5
4.0,Lpp WT,0.506616,0.139324,580.717,2950.11,2.0,6.45339,1.0,w1_f2_c5
5.0,Lpp WT,0.505652,0.129019,656.449,3218.62,2.0,6.6979,1.0,w1_f2_c5
6.0,Lpp WT,0.478012,0.191688,644.395,3292.1,2.0,6.68917,1.0,w1_f2_c5
7.0,Lpp WT,0.47476499999999994,0.20477,643.112,3381.18,2.0,6.6193100000000005,1.0,w1_f2_c5
8.0,Lpp WT,0.499695,0.129625,786.164,3895.04,2.0,6.3486,1.0,w1_f2_c5
9.0,Lpp WT,0.518987,0.10326300000000001,595.891,3170.81,2.0,6.27874,1.0,w1_f2_c5
10.0,Lpp WT,0.5074649999999999,0.127868,499.901,2809.4,2.0,5.44041,1.0,w1_f2_c5
11.0,Lpp WT,0.506009,0.151121,710.191,3628.96,2.0,6.89875,1.0,w1_f2_c5
12.0,Lpp WT,0.49667,0.145373,673.1089999999999,3994.93,2.0,6.36607,1.0,w1_f2_c5
13.0,Lpp WT,0.522526,0.0969742,704.9739999999999,3568.06,2.0,6.610580000000001,1.0,w1_f2_c5
14.0,Lpp WT,0.519202,0.09485750000000001,701.99,3718.02,2.0,6.14775,1.0,w1_f2_c5
15.0,Lpp WT,0.5205810000000001,0.0947941,723.668,3708.11,2.0,6.42719,1.0,w1_f2_c5
16.0,Lpp WT,0.5205649999999999,0.0994622,682.145,3507.14,2.0,5.85957,1.0,w1_f2_c5
17.0,Lpp WT,0.521953,0.09798589999999999,644.816,3360.47,2.0,5.9294400000000005,1.0,w1_f2_c5
1.0,Lpp WT,0.404111,0.282105,119.65899999999999,402.824,6.0,19.4126,1.0,w1_f2_c6
2.0,Lpp WT,0.481837,0.184656,506.48800000000006,1692.3,12.0,23.7439,1.0,w1_f2_c6
3.0,Lpp WT,0.493853,0.156203,602.715,3109.0,8.0,20.9408,1.0,w1_f2_c6
4.0,Lpp WT,0.493849,0.154149,730.65,2891.83,9.0,19.1419,1.0,w1_f2_c6
5.0,Lpp WT,0.474371,0.21331,818.795,3159.08,11.0,22.4428,1.0,w1_f2_c6
6.0,Lpp WT,0.48143800000000003,0.224683,788.448,3231.3,10.0,27.4902,1.0,w1_f2_c6
7.0,Lpp WT,0.475228,0.210048,775.577,3251.64,7.0,22.3642,1.0,w1_f2_c6
8.0,Lpp WT,0.489545,0.196453,848.434,3474.89,7.0,23.7003,1.0,w1_f2_c6
9.0,Lpp WT,0.498526,0.14128800000000002,820.183,3013.97,9.0,18.5655,1.0,w1_f2_c6
10.0,Lpp WT,0.49770299999999995,0.161423,810.0160000000001,2833.85,8.0,17.9368,1.0,w1_f2_c6
11.0,Lpp WT,0.49583299999999997,0.22140500000000002,882.7389999999999,3268.38,12.0,19.8929,1.0,w1_f2_c6
12.0,Lpp WT,0.48657799999999995,0.225775,918.2389999999999,3395.94,7.0,22.6087,1.0,w1_f2_c6
13.0,Lpp WT,0.493856,0.19159400000000001,884.288,3270.65,10.0,20.8796,1.0,w1_f2_c6
14.0,Lpp WT,0.49303199999999997,0.175489,917.2230000000001,3340.02,11.0,20.6788,1.0,w1_f2_c6
15.0,Lpp WT,0.500009,0.167462,885.9010000000001,3356.64,8.0,23.1501,1.0,w1_f2_c6
16.0,Lpp WT,0.479914,0.189274,787.875,3235.08,10.0,29.0796,1.0,w1_f2_c6
17.0,Lpp WT,0.467211,0.23894200000000002,806.243,3163.43,11.0,34.0571,1.0,w1_f2_c6
1.0,Lpp WT,0.33211999999999997,0.49445200000000006,123.839,343.316,1.0,1.8425799999999999,1.0,w1_f2_c7
2.0,Lpp WT,0.328491,0.527856,124.943,410.594,2.0,3.2136,1.0,w1_f2_c7
3.0,Lpp WT,0.363228,0.397323,125.512,437.76300000000003,2.0,2.53245,1.0,w1_f2_c7
4.0,Lpp WT,0.383694,0.355898,128.06799999999998,524.596,2.0,1.9299,1.0,w1_f2_c7
5.0,Lpp WT,0.37309000000000003,0.373473,129.06799999999998,536.106,1.0,2.6896400000000003,1.0,w1_f2_c7
6.0,Lpp WT,0.368473,0.388534,128.71200000000002,525.335,1.0,2.98655,1.0,w1_f2_c7
7.0,Lpp WT,0.36475599999999997,0.40825500000000003,129.18200000000002,527.636,1.0,3.27472,1.0,w1_f2_c7
8.0,Lpp WT,0.34937199999999996,0.451838,133.908,509.14300000000003,1.0,4.40996,1.0,w1_f2_c7
9.0,Lpp WT,0.36649299999999996,0.41718,145.494,590.127,1.0,4.00826,1.0,w1_f2_c7
10.0,Lpp WT,0.36285700000000004,0.426521,147.139,614.5740000000001,1.0,3.78122,1.0,w1_f2_c7
11.0,Lpp WT,0.34468000000000004,0.5356449999999999,169.52200000000002,606.216,1.0,4.55842,1.0,w1_f2_c7
12.0,Lpp WT,0.499808,0.120334,191.757,1129.96,1.0,4.75053,1.0,w1_f2_c7
13.0,Lpp WT,0.512357,0.08866389999999999,537.442,2848.67,2.0,5.96437,1.0,w1_f2_c7
14.0,Lpp WT,0.5186430000000001,0.0713878,767.7360000000001,3984.57,2.0,3.65023,1.0,w1_f2_c7
15.0,Lpp WT,0.51369,0.0808715,855.175,3719.7,1.0,3.51924,1.0,w1_f2_c7
16.0,Lpp WT,0.509185,0.09310510000000001,995.25,3739.77,1.0,6.42719,1.0,w1_f2_c7
17.0,Lpp WT,0.5039,0.108641,1267.44,3713.61,1.0,2.46259,1.0,w1_f2_c7
0.0,Lpp WT,0.354666,0.479627,122.807,305.347,5.0,13.4133,1.0,w1_f2_c8
1.0,Lpp WT,0.427937,0.23872,124.259,576.6759999999999,6.0,12.3741,1.0,w1_f2_c8
2.0,Lpp WT,0.432817,0.247146,126.64399999999999,806.908,7.0,11.789000000000001,1.0,w1_f2_c8
3.0,Lpp WT,0.463054,0.195524,127.21799999999999,1267.1,9.0,15.0288,1.0,w1_f2_c8
4.0,Lpp WT,0.49935100000000004,0.0952402,171.047,5680.98,8.0,19.5436,1.0,w1_f2_c8
5.0,Lpp WT,0.49668900000000005,0.11015899999999999,219.405,7781.93,8.0,22.0585,1.0,w1_f2_c8
6.0,Lpp WT,0.507232,0.101337,357.166,7698.84,19.0,16.0942,1.0,w1_f2_c8
7.0,Lpp WT,0.5099229999999999,0.09323730000000001,363.065,7632.35,14.0,16.7142,1.0,w1_f2_c8
8.0,Lpp WT,0.47969399999999995,0.164461,575.265,8421.44,14.0,18.452,1.0,w1_f2_c8
9.0,Lpp WT,0.49245200000000006,0.142981,1081.92,6353.92,10.0,13.911,1.0,w1_f2_c8
10.0,Lpp WT,0.485874,0.175979,1199.85,5901.0,13.0,13.4045,1.0,w1_f2_c8
11.0,Lpp WT,0.482372,0.186448,1242.88,7440.73,13.0,21.7092,1.0,w1_f2_c8
12.0,Lpp WT,0.506367,0.150544,1183.54,8058.04,9.0,21.3163,1.0,w1_f2_c8
13.0,Lpp WT,0.508445,0.11601099999999999,1406.91,7225.68,9.0,19.5174,1.0,w1_f2_c8
14.0,Lpp WT,0.506516,0.125005,1476.61,7500.9,6.0,18.6616,1.0,w1_f2_c8
15.0,Lpp WT,0.508001,0.121315,1455.88,7479.99,9.0,19.2117,1.0,w1_f2_c8
16.0,Lpp WT,0.50436,0.12224700000000001,1570.01,6985.68,12.0,18.0677,1.0,w1_f2_c8
17.0,Lpp WT,0.5026,0.121148,1671.48,6700.05,16.0,16.8365,1.0,w1_f2_c8
0.0,Lpp WT,0.40663699999999997,0.29888200000000004,119.635,246.576,8.0,22.9929,1.0,w1_f2_c9
1.0,Lpp WT,0.415649,0.29580300000000004,119.96700000000001,405.85900000000004,4.0,16.0331,1.0,w1_f2_c9
2.0,Lpp WT,0.41790900000000003,0.27053299999999997,121.70200000000001,475.075,3.0,12.182,1.0,w1_f2_c9
3.0,Lpp WT,0.41193199999999996,0.270493,122.633,439.719,5.0,13.8499,1.0,w1_f2_c9
4.0,Lpp WT,0.438533,0.22601300000000002,124.006,489.101,5.0,17.963,1.0,w1_f2_c9
5.0,Lpp WT,0.433025,0.245002,124.103,484.76,4.0,17.4477,1.0,w1_f2_c9
6.0,Lpp WT,0.409657,0.27572800000000003,124.774,474.165,4.0,22.3118,1.0,w1_f2_c9
7.0,Lpp WT,0.421839,0.2516,125.589,487.773,7.0,35.4369,1.0,w1_f2_c9
8.0,Lpp WT,0.412196,0.273957,125.09899999999999,470.976,7.0,37.9693,1.0,w1_f2_c9
9.0,Lpp WT,0.40358099999999997,0.30493899999999996,135.222,485.99800000000005,5.0,43.8726,1.0,w1_f2_c9
10.0,Lpp WT,0.40349,0.31033,154.264,525.889,14.0,42.1697,1.0,w1_f2_c9
11.0,Lpp WT,0.403819,0.30141399999999996,153.73,516.061,9.0,49.8631,1.0,w1_f2_c9
12.0,Lpp WT,0.39021999999999996,0.35888000000000003,316.186,512.776,6.0,39.1657,1.0,w1_f2_c9
13.0,Lpp WT,0.37801999999999997,0.367581,146.064,494.79400000000004,4.0,49.6798,1.0,w1_f2_c9
14.0,Lpp WT,0.3547,0.438925,149.72899999999998,505.906,9.0,69.5115,1.0,w1_f2_c9
15.0,Lpp WT,0.363705,0.357973,177.813,1780.99,6.0,30.9396,1.0,w1_f2_c9
16.0,Lpp WT,0.402037,0.302239,232.611,2807.28,8.0,32.6861,1.0,w1_f2_c9
17.0,Lpp WT,0.522174,0.06257,333.64300000000003,7683.03,15.0,19.3427,1.0,w1_f2_c9
0.0,Lpp WT,0.357102,0.42918100000000003,117.75299999999999,235.043,5.0,8.62781,1.0,w1_f2_c10
1.0,Lpp WT,0.352263,0.400366,118.184,222.24,1.0,1.1177700000000002,1.0,w1_f2_c10
2.0,Lpp WT,0.351722,0.393921,118.46600000000001,230.255,2.0,2.39273,1.0,w1_f2_c10
3.0,Lpp WT,0.369033,0.363917,121.875,238.05900000000003,2.0,3.22233,1.0,w1_f2_c10
4.0,Lpp WT,0.3733,0.373372,123.14200000000001,244.315,2.0,3.24853,1.0,w1_f2_c10
5.0,Lpp WT,0.371371,0.371138,125.213,242.01,3.0,2.55865,1.0,w1_f2_c10
6.0,Lpp WT,0.363639,0.385825,125.26799999999999,253.396,2.0,3.6240300000000003,1.0,w1_f2_c10
7.0,Lpp WT,0.366924,0.392448,131.22899999999998,240.074,2.0,3.1612,1.0,w1_f2_c10
8.0,Lpp WT,0.377371,0.380548,128.39,238.92700000000002,2.0,3.74629,1.0,w1_f2_c10
9.0,Lpp WT,0.363448,0.410762,127.352,248.888,2.0,3.71135,1.0,w1_f2_c10
10.0,Lpp WT,0.373473,0.39965100000000003,131.19299999999998,247.149,2.0,3.74629,1.0,w1_f2_c10
11.0,Lpp WT,0.38658899999999996,0.391527,139.553,234.58599999999998,2.0,3.7200900000000003,1.0,w1_f2_c10
12.0,Lpp WT,0.378736,0.368002,139.673,233.912,2.0,3.6327599999999998,1.0,w1_f2_c10
13.0,Lpp WT,0.380832,0.375481,132.01,243.908,2.0,3.5891,1.0,w1_f2_c10
14.0,Lpp WT,0.389611,0.35425,135.528,241.75400000000002,2.0,3.29219,1.0,w1_f2_c10
15.0,Lpp WT,0.39534,0.342283,135.561,245.197,2.0,3.31839,1.0,w1_f2_c10
16.0,Lpp WT,0.392783,0.34665,136.732,244.298,2.0,3.22233,1.0,w1_f2_c10
17.0,Lpp WT,0.38195100000000004,0.366992,134.7,260.902,2.0,4.0955900000000005,1.0,w1_f2_c10
0.0,Lpp WT,0.372631,0.39297600000000005,118.455,233.9,6.0,3.8685400000000003,1.0,w1_f2_c11
1.0,Lpp WT,0.418484,0.282,121.62299999999999,354.36,7.0,16.9063,1.0,w1_f2_c11
2.0,Lpp WT,0.493831,0.23580500000000001,471.25800000000004,1824.24,7.0,15.3956,1.0,w1_f2_c11
3.0,Lpp WT,0.48190299999999997,0.273465,787.612,3191.9,8.0,21.0805,1.0,w1_f2_c11
4.0,Lpp WT,0.512191,0.1213,887.829,2693.78,6.0,15.186,1.0,w1_f2_c11
5.0,Lpp WT,0.506188,0.125882,956.2239999999999,2925.21,6.0,16.7404,1.0,w1_f2_c11
6.0,Lpp WT,0.506274,0.133555,919.788,3082.99,7.0,17.1246,1.0,w1_f2_c11
7.0,Lpp WT,0.512882,0.118475,947.717,3140.89,6.0,14.3477,1.0,w1_f2_c11
8.0,Lpp WT,0.512411,0.12928199999999998,962.51,3517.0,6.0,11.1253,1.0,w1_f2_c11
9.0,Lpp WT,0.511767,0.109727,908.671,2874.08,5.0,11.7191,1.0,w1_f2_c11
10.0,Lpp WT,0.515386,0.112704,883.659,2915.05,5.0,11.4222,1.0,w1_f2_c11
11.0,Lpp WT,0.509624,0.14372000000000001,964.555,3670.71,5.0,10.0512,1.0,w1_f2_c11
12.0,Lpp WT,0.5066729999999999,0.134824,958.796,4008.01,7.0,10.2433,1.0,w1_f2_c11
13.0,Lpp WT,0.507245,0.13888499999999998,933.9760000000001,3647.69,6.0,10.1822,1.0,w1_f2_c11
14.0,Lpp WT,0.507463,0.129769,959.467,3814.06,5.0,10.8372,1.0,w1_f2_c11
15.0,Lpp WT,0.507882,0.127132,940.368,3838.55,8.0,10.6625,1.0,w1_f2_c11
16.0,Lpp WT,0.511281,0.118573,925.507,3649.37,4.0,8.7326,1.0,w1_f2_c11
17.0,Lpp WT,0.510259,0.111854,905.8860000000001,3542.59,6.0,11.2651,1.0,w1_f2_c11
0.0,Lpp WT,0.401475,0.291642,116.007,253.352,5.0,10.9943,1.0,w1_f2_c12
1.0,Lpp WT,0.416756,0.294136,119.38,290.453,8.0,20.1898,1.0,w1_f2_c12
2.0,Lpp WT,0.43289399999999995,0.232533,122.04,291.649,16.0,15.1161,1.0,w1_f2_c12
3.0,Lpp WT,0.437987,0.227698,129.36700000000002,282.688,4.0,5.98183,1.0,w1_f2_c12
1.0,Lpp WT,0.2998,0.533471,118.587,267.34,4.0,7.073410000000001,1.0,w1_f2_c13
2.0,Lpp WT,0.29427600000000004,0.545875,120.626,328.76599999999996,4.0,8.24357,1.0,w1_f2_c13
3.0,Lpp WT,0.2862,0.500676,121.935,364.676,3.0,6.38353,1.0,w1_f2_c13
4.0,Lpp WT,0.308239,0.457819,121.449,371.914,3.0,4.75927,1.0,w1_f2_c13
5.0,Lpp WT,0.298666,0.523601,121.7,354.23,1.0,1.47581,1.0,w1_f2_c13
6.0,Lpp WT,0.328359,0.43956000000000006,120.39399999999999,340.142,3.0,5.35308,1.0,w1_f2_c13
7.0,Lpp WT,0.333638,0.377566,121.604,322.089,3.0,6.45339,1.0,w1_f2_c13
8.0,Lpp WT,0.324763,0.3629,123.929,314.95799999999997,3.0,5.6237900000000005,1.0,w1_f2_c13
9.0,Lpp WT,0.386209,0.27874899999999997,120.194,343.733,4.0,10.1211,1.0,w1_f2_c13
10.0,Lpp WT,0.383871,0.269171,117.90899999999999,336.974,5.0,10.645,1.0,w1_f2_c13
11.0,Lpp WT,0.362477,0.31275,119.212,309.37,4.0,8.10385,1.0,w1_f2_c13
12.0,Lpp WT,0.36153,0.28976199999999996,121.015,296.796,2.0,7.0122800000000005,1.0,w1_f2_c13
13.0,Lpp WT,0.35280700000000004,0.348034,119.366,320.575,4.0,8.95965,1.0,w1_f2_c13
14.0,Lpp WT,0.350174,0.379189,119.819,330.472,3.0,10.2695,1.0,w1_f2_c13
15.0,Lpp WT,0.353027,0.36240700000000003,119.103,343.38,5.0,12.4702,1.0,w1_f2_c13
16.0,Lpp WT,0.362365,0.329497,119.75200000000001,369.235,4.0,12.4178,1.0,w1_f2_c13
17.0,Lpp WT,0.37108,0.30896999999999997,120.527,386.014,5.0,15.2035,1.0,w1_f2_c13
1.0,Lpp WT,0.429205,0.326717,115.04700000000001,367.67,1.0,0.9431209999999999,1.0,w1_f2_c14
2.0,Lpp WT,0.40720300000000004,0.384399,185.889,476.24,5.0,6.38353,1.0,w1_f2_c14
3.0,Lpp WT,0.511616,0.118184,586.217,2239.95,4.0,5.5452,1.0,w1_f2_c14
4.0,Lpp WT,0.514574,0.11625,710.1489999999999,1663.28,4.0,5.1871599999999995,1.0,w1_f2_c14
5.0,Lpp WT,0.51084,0.145542,795.51,1959.7,7.0,5.98183,1.0,w1_f2_c14
6.0,Lpp WT,0.508249,0.123325,820.942,2001.91,5.0,5.8945,1.0,w1_f2_c14
7.0,Lpp WT,0.513203,0.122275,901.46,1987.78,12.0,6.28747,1.0,w1_f2_c14
8.0,Lpp WT,0.520379,0.106205,900.074,2352.12,6.0,9.27402,1.0,w1_f2_c14
9.0,Lpp WT,0.5144810000000001,0.0973807,875.061,1615.97,4.0,4.64574,1.0,w1_f2_c14
10.0,Lpp WT,0.505791,0.10744000000000001,842.304,1391.61,3.0,4.4972900000000005,1.0,w1_f2_c14
11.0,Lpp WT,0.49708199999999997,0.195054,956.258,1931.65,7.0,5.96437,1.0,w1_f2_c14
12.0,Lpp WT,0.49440500000000004,0.173805,985.743,2204.0,11.0,7.0996,1.0,w1_f2_c14
13.0,Lpp WT,0.497187,0.16685,962.31,1827.37,8.0,5.21336,1.0,w1_f2_c14
14.0,Lpp WT,0.499788,0.180135,998.204,1933.33,12.0,5.7373199999999995,1.0,w1_f2_c14
15.0,Lpp WT,0.513579,0.12311099999999998,1028.67,1966.14,10.0,5.36182,1.0,w1_f2_c14
16.0,Lpp WT,0.5116649999999999,0.11634000000000001,966.7869999999999,1787.49,7.0,4.86406,1.0,w1_f2_c14
17.0,Lpp WT,0.510609,0.10968499999999999,986.2610000000001,1700.36,4.0,4.88152,1.0,w1_f2_c14
1.0,Lpp WT,0.39263899999999996,0.300196,108.948,227.65599999999998,0.0,0.0,0.0,w1_f2_c15
2.0,Lpp WT,0.417996,0.231364,109.016,264.825,0.0,0.0,0.0,w1_f2_c15
3.0,Lpp WT,0.43301999999999996,0.207696,120.309,299.212,0.0,0.0,0.0,w1_f2_c15
4.0,Lpp WT,0.459633,0.170242,114.34100000000001,327.269,0.0,0.0,0.0,w1_f2_c15
5.0,Lpp WT,0.45631000000000005,0.177195,113.38600000000001,345.024,0.0,0.0,0.0,w1_f2_c15
6.0,Lpp WT,0.44397299999999995,0.205386,116.10700000000001,354.98400000000004,0.0,0.0,0.0,w1_f2_c15
7.0,Lpp WT,0.43103500000000006,0.21669699999999997,113.811,356.57599999999996,0.0,0.0,0.0,w1_f2_c15
8.0,Lpp WT,0.40813,0.25058,111.73299999999999,356.56199999999995,0.0,0.0,0.0,w1_f2_c15
9.0,Lpp WT,0.440308,0.20791199999999999,112.046,352.75199999999995,0.0,0.0,0.0,w1_f2_c15
10.0,Lpp WT,0.447424,0.181756,110.723,343.296,0.0,0.0,0.0,w1_f2_c15
11.0,Lpp WT,0.416311,0.23091599999999998,111.031,357.721,0.0,0.0,0.0,w1_f2_c15
12.0,Lpp WT,0.427625,0.22287300000000002,112.26799999999999,362.74,0.0,0.0,0.0,w1_f2_c15
13.0,Lpp WT,0.438439,0.204104,111.617,359.05300000000005,0.0,0.0,0.0,w1_f2_c15
14.0,Lpp WT,0.446496,0.181845,111.67,366.653,0.0,0.0,0.0,w1_f2_c15
15.0,Lpp WT,0.442592,0.190944,112.351,378.63300000000004,0.0,0.0,0.0,w1_f2_c15
16.0,Lpp WT,0.43802700000000006,0.20372300000000002,112.152,383.76300000000003,0.0,0.0,0.0,w1_f2_c15
17.0,Lpp WT,0.45252700000000007,0.179807,112.47399999999999,382.842,0.0,0.0,0.0,w1_f2_c15
1.0,Lpp WT,0.383421,0.306609,121.366,234.11599999999999,9.0,5.30069,1.0,w1_f2_c16
2.0,Lpp WT,0.440458,0.203629,122.035,254.62400000000002,4.0,6.47086,1.0,w1_f2_c16
3.0,Lpp WT,0.47371800000000003,0.269034,126.853,281.493,2.0,2.7595,1.0,w1_f2_c16
4.0,Lpp WT,0.47434399999999993,0.19546,124.00399999999999,307.633,2.0,1.78145,1.0,w1_f2_c16
5.0,Lpp WT,0.473096,0.146734,123.244,326.897,1.0,1.72032,1.0,w1_f2_c16
6.0,Lpp WT,0.46006400000000003,0.15695,122.28200000000001,353.036,5.0,11.9113,1.0,w1_f2_c16
7.0,Lpp WT,0.46496499999999996,0.159288,123.36399999999999,360.029,1.0,1.7115900000000002,1.0,w1_f2_c16
8.0,Lpp WT,0.465424,0.151612,123.09700000000001,324.15,2.0,3.05641,1.0,w1_f2_c16
9.0,Lpp WT,0.47746700000000003,0.13553900000000002,122.46,332.899,0.0,0.0,0.0,w1_f2_c16
10.0,Lpp WT,0.481371,0.133719,122.837,322.885,1.0,1.1963700000000002,1.0,w1_f2_c16
11.0,Lpp WT,0.45310100000000003,0.195691,123.73100000000001,261.715,7.0,7.09087,1.0,w1_f2_c16
12.0,Lpp WT,0.43855900000000003,0.19964,126.319,276.313,3.0,6.7765,1.0,w1_f2_c16
13.0,Lpp WT,0.43486499999999995,0.218054,126.665,295.311,2.0,6.27874,1.0,w1_f2_c16
14.0,Lpp WT,0.43205,0.232167,128.118,282.509,3.0,7.806939999999999,1.0,w1_f2_c16
15.0,Lpp WT,0.426137,0.23637800000000003,131.515,294.33099999999996,3.0,8.55795,1.0,w1_f2_c16
16.0,Lpp WT,0.421667,0.26256399999999996,244.532,297.887,2.0,8.60161,1.0,w1_f2_c16
17.0,Lpp WT,0.431623,0.23901999999999998,134.15,340.791,2.0,11.5008,1.0,w1_f2_c16
1.0,Lpp WT,0.40225500000000003,0.29293,120.985,222.963,4.0,5.990559999999999,1.0,w1_f2_c17
2.0,Lpp WT,0.413055,0.252395,132.47899999999998,229.548,1.0,2.1045599999999998,1.0,w1_f2_c17
3.0,Lpp WT,0.427911,0.25372100000000003,134.559,228.081,2.0,7.42271,1.0,w1_f2_c17
4.0,Lpp WT,0.418572,0.26698,143.812,236.317,1.0,2.15695,1.0,w1_f2_c17
5.0,Lpp WT,0.406612,0.276723,164.44799999999998,237.46599999999998,3.0,6.409730000000001,1.0,w1_f2_c17
6.0,Lpp WT,0.408886,0.293238,145.78799999999998,233.273,2.0,3.22233,1.0,w1_f2_c17
7.0,Lpp WT,0.405953,0.296829,147.459,233.793,1.0,1.5282,1.0,w1_f2_c17
1.0,Lpp WT,0.435162,0.21322399999999997,135.726,341.319,1.0,2.6896400000000003,1.0,w1_f2_c18
2.0,Lpp WT,0.383754,0.344161,126.314,456.751,2.0,3.8510800000000005,1.0,w1_f2_c18
