rower,coler_name,parameter_1,t,field,N,x,y,bbox,pos_x_um,pos_y_um,Bacteria,age_s,disp_x_um,disp_y_um,track_point_x,track_point_y,speed_um_s,well_id,cell_lbl
4,5,1,6,1,5,1479,1107,"[1296,916,1665,1361]",38.25,391.66,Lpp WT,21598.8,-2.61655,4.11173,1489,1145,0.000251531,1,w1_f1_c5
4,5,1,7,1,5,1481,1114,"[1312,915,1657,1342]",38.28,392.95,Lpp WT,25202.0,-2.61655,2.80345,1489,1131,0.00027336,1,w1_f1_c5
4,5,1,8,1,5,1496,1187,"[1331,911,1663,1353]",38.72,392.49,Lpp WT,28802.0,-2.14931,3.27069,1494,1136,0.000301059,1,w1_f1_c5
4,5,1,9,1,5,1488,1112,"[1333,915,1645,1302]",38.88,393.99,Lpp WT,32401.9,-1.96242,1.77552,1496,1120,0.00179778,1,w1_f1_c5
4,5,1,0,1,6,214,1203,"[41,1025,422,1442]",-80.25,385.52,Lpp WT,0.0,0.0,0.0,221,1210,0.00146153,1,w1_f1_c6
4,5,1,1,1,6,252,1148,"[1,894,516,1426]",-79.11,390.66,Lpp WT,3599.36,1.12138,-5.13966,233,1155,0.00111986,1,w1_f1_c6
4,5,1,10,1,6,262,1013,"[1,750,593,1306]",-78.34,404.25,Lpp WT,36084.0,1.86897,-18.6897,241,1010,0.00198462,1,w1_f1_c6
4,5,1,11,1,6,209,967,"[13,773,507,1272]",-79.97,405.09,Lpp WT,39605.6,0.280345,-19.5307,224,1001,0.000540788,1,w1_f1_c6
4,5,1,12,1,6,248,1016,"[1,764,517,1310]",-78.89,403.27,Lpp WT,43201.6,1.30828,-17.7552,235,1020,0.000389719,1,w1_f1_c6
4,5,1,13,1,6,263,1029,"[1,766,538,1342]",-78.54,402.62,Lpp WT,46803.2,1.68207,-17.1011,239,1027,0.000133609,1,w1_f1_c6
4,5,1,14,1,6,261,1024,"[1,759,536,1341]",-78.64,402.88,Lpp WT,50404.4,1.58862,-17.288,238,1025,5.80508e-05,1,w1_f1_c6
4,5,1,15,1,6,253,1016,"[1,760,523,1339]",-78.81,402.95,Lpp WT,54002.3,1.40173,-17.3814,236,1024,8.41042e-05,1,w1_f1_c6
4,5,1,16,1,6,249,1012,"[1,759,516,1334]",-79.06,403.17,Lpp WT,57602.9,1.12138,-17.6617,233,1021,0.000130736,1,w1_f1_c6
4,5,1,17,1,6,244,1009,"[1,763,529,1330]",-78.84,403.71,Lpp WT,61202.7,1.40173,-18.129,236,1016,0.000151366,1,w1_f1_c6
4,5,1,2,1,6,179,1081,"[1,894,501,1398]",-80.83,392.89,Lpp WT,7200.91,-0.56069,-7.38242,215,1131,0.000517095,1,w1_f1_c6
4,5,1,3,1,6,253,1135,"[1,883,506,1402]",-79.96,392.59,Lpp WT,10800.8,0.280345,-7.00863,224,1135,0.000168912,1,w1_f1_c6
4,5,1,4,1,6,234,1121,"[1,887,502,1404]",-79.8,392.25,Lpp WT,14399.2,0.373794,-6.72828,225,1138,0.00012812,1,w1_f1_c6
4,5,1,5,1,6,245,1126,"[1,881,490,1430]",-80.38,391.97,Lpp WT,18000.1,-0.186897,-6.44794,219,1141,0.000113029,1,w1_f1_c6
4,5,1,6,1,6,238,1118,"[1,878,485,1443]",-80.61,391.95,Lpp WT,21598.8,-0.373794,-6.44794,217,1141,0.000104877,1,w1_f1_c6
4,5,1,7,1,6,234,1108,"[1,872,468,1431]",-80.69,392.53,Lpp WT,25202.0,-0.467242,-7.00863,216,1135,0.000185893,1,w1_f1_c6
4,5,1,8,1,6,220,1170,"[1,875,460,1433]",-81.45,392.34,Lpp WT,28802.0,-1.21483,-6.82173,208,1137,0.000200623,1,w1_f1_c6
4,5,1,9,1,6,221,1146,"[1,879,463,1439]",-80.91,391.99,Lpp WT,32401.9,-0.654139,-6.44794,214,1141,0.00180897,1,w1_f1_c6
4,5,1,0,1,7,779,1137,"[674,1048,865,1227]",-28.49,392.16,Lpp WT,0.0,0.0,0.0,775,1139,0.00143618,1,w1_f1_c7
4,5,1,1,1,7,743,1087,"[649,970,824,1235]",-31.8,396.14,Lpp WT,3599.36,-3.36414,-3.92483,739,1097,0.00198334,1,w1_f1_c7
4,5,1,10,1,7,792,944,"[671,708,951,1087]",-26.77,414.09,Lpp WT,36084.0,1.68207,-21.9604,793,904,0.00204219,1,w1_f1_c7
4,5,1,11,1,7,791,945,"[671,714,954,1090]",-27.05,413.24,Lpp WT,39605.6,1.40173,-21.0259,790,914,0.000595654,1,w1_f1_c7
4,5,1,12,1,7,741,828,"[577,710,955,1093]",-28.34,416.16,Lpp WT,43201.6,0.0934484,-24.0162,776,882,0.00111309,1,w1_f1_c7
4,5,1,13,1,7,758,915,"[535,709,961,1158]",-31.16,412.38,Lpp WT,46803.2,-2.71,-20.1849,746,923,0.00068813,1,w1_f1_c7
4,5,1,14,1,7,758,916,"[533,706,958,1155]",-31.28,412.57,Lpp WT,50404.4,-2.80345,-20.3717,745,921,0.000824661,1,w1_f1_c7
4,5,1,15,1,7,733,826,"[573,710,954,1094]",-28.08,417.28,Lpp WT,54002.3,0.373794,-25.1376,779,870,0.00108858,1,w1_f1_c7
4,5,1,16,1,7,738,827,"[573,708,952,1086]",-30.1,417.81,Lpp WT,57602.9,-1.68207,-25.6049,757,865,0.00103573,1,w1_f1_c7
4,5,1,17,1,7,756,909,"[531,703,954,1150]",-31.92,412.69,Lpp WT,61202.7,-3.45759,-20.5586,738,919,0.00148603,1,w1_f1_c7
4,5,1,2,1,7,721,987,"[597,886,816,1116]",-33.87,405.0,Lpp WT,7200.91,-5.42001,-12.8024,717,1002,0.00165076,1,w1_f1_c7
4,5,1,3,1,7,745,1021,"[656,910,818,1151]",-31.92,403.02,Lpp WT,10800.8,-3.45759,-10.84,738,1023,0.000556302,1,w1_f1_c7
4,5,1,4,1,7,725,1025,"[654,926,797,1099]",-33.09,402.87,Lpp WT,14399.2,-4.67242,-10.6531,725,1025,0.000448514,1,w1_f1_c7
4,5,1,5,1,7,727,1022,"[571,872,830,1211]",-34.68,401.64,Lpp WT,18000.1,-6.26104,-9.43829,708,1038,0.000413287,1,w1_f1_c7
4,5,1,6,1,7,721,1032,"[503,821,928,1273]",-35.01,400.67,Lpp WT,21598.8,-6.54139,-8.5038,705,1048,0.000188967,1,w1_f1_c7
4,5,1,7,1,7,715,1039,"[503,816,932,1268]",-35.12,401.1,Lpp WT,25202.0,-6.63483,-8.8776,704,1044,0.000936908,1,w1_f1_c7
4,5,1,8,1,7,710,944,"[545,824,925,1208]",-31.88,406.58,Lpp WT,28802.0,-3.45759,-14.3911,738,985,0.00186106,1,w1_f1_c7
4,5,1,9,1,7,768,1069,"[646,834,929,1212]",-28.4,400.45,Lpp WT,32401.9,0.0934484,-8.31691,776,1050,0.00285247,1,w1_f1_c7
4,5,1,0,1,8,1555,1597,"[1471,1385,1650,1724]",45.05,350.23,Lpp WT,0.0,0.0,0.0,1562,1588,0.00114058,1,w1_f1_c8
4,5,1,1,1,8,1518,1565,"[1365,1483,1628,1666]",41.02,351.1,Lpp WT,3599.36,-4.01828,-0.841035,1519,1579,0.000894548,1,w1_f1_c8
4,5,1,2,1,8,1491,1543,"[1397,1455,1625,1639]",39.63,352.96,Lpp WT,7200.91,-5.42001,-2.71,1504,1559,0.000440474,1,w1_f1_c8
4,5,1,3,1,8,1502,1546,"[1392,1458,1624,1669]",40.09,352.14,Lpp WT,10800.8,-5.04621,-1.96242,1508,1567,0.000134475,1,w1_f1_c8
4,5,1,4,1,8,1511,1563,"[1390,1437,1620,1680]",40.16,352.32,Lpp WT,14399.2,-4.95276,-2.05586,1509,1566,7.18752e-05,1,w1_f1_c8
4,5,1,5,1,8,1515,1559,"[1393,1440,1625,1679]",40.48,352.21,Lpp WT,18000.1,-4.57897,-1.96242,1513,1567,0.000316013,1,w1_f1_c8
4,5,1,6,1,8,1513,1586,"[1426,1491,1600,1676]",40.78,350.3,Lpp WT,21598.8,-4.29863,-0.0934484,1516,1587,0.000525157,1,w1_f1_c8
4,5,1,0,1,9,1148,1672,"[783,1483,1266,1784]",-3.74,347.47,Lpp WT,0.0,0.0,0.0,1039,1617,0.00163584,1,w1_f1_c9
4,5,1,1,1,9,1089,1585,"[952,1432,1247,1723]",1.01,350.97,Lpp WT,3599.36,4.76587,-3.45759,1090,1580,0.00114002,1,w1_f1_c9
4,5,1,10,1,9,984,1472,"[779,1270,1317,1648]",-4.04,362.29,Lpp WT,36084.0,-0.280345,-14.7648,1036,1459,0.00201433,1,w1_f1_c9
4,5,1,11,1,9,1025,1498,"[798,1282,1345,1694]",-1.0,360.44,Lpp WT,39605.6,2.80345,-12.8959,1069,1479,0.000572268,1,w1_f1_c9
4,5,1,12,1,9,1062,1503,"[780,1228,1330,1758]",-0.57,360.17,Lpp WT,43201.6,3.17724,-12.6155,1073,1482,0.000129834,1,w1_f1_c9
4,5,1,13,1,9,1064,1513,"[776,1234,1330,1765]",-0.29,359.77,Lpp WT,46803.2,3.45759,-12.2417,1076,1486,0.000134736,1,w1_f1_c9
4,5,1,14,1,9,1064,1512,"[776,1230,1331,1762]",-0.13,360.18,Lpp WT,50404.4,3.64449,-12.709,1078,1481,8.82597e-05,1,w1_f1_c9
4,5,1,15,1,9,1065,1516,"[779,1227,1333,1772]",-0.01,360.28,Lpp WT,54002.3,3.73794,-12.8024,1079,1480,6.51647e-05,1,w1_f1_c9
4,5,1,16,1,9,1072,1500,"[780,1227,1333,1750]",0.11,360.56,Lpp WT,57602.9,3.92483,-13.0828,1081,1477,0.000112969,1,w1_f1_c9
4,5,1,17,1,9,1067,1495,"[781,1227,1326,1740]",-0.36,360.7,Lpp WT,61202.7,3.45759,-13.1762,1076,1476,0.000132366,1,w1_f1_c9
4,5,1,2,1,9,1118,1570,"[970,1409,1284,1718]",2.77,352.42,Lpp WT,7200.91,6.54139,-4.95276,1109,1564,0.00154238,1,w1_f1_c9
4,5,1,3,1,9,1053,1643,"[874,1458,1246,1821]",-2.69,345.59,Lpp WT,10800.8,1.12138,1.96242,1051,1638,0.00156136,1,w1_f1_c9
4,5,1,4,1,9,1065,1599,"[864,1454,1226,1772]",-3.39,347.93,Lpp WT,14399.2,0.373794,-0.373794,1043,1613,0.00128336,1,w1_f1_c9
4,5,1,5,1,9,950,1566,"[736,1376,1237,1758]",-8.72,352.13,Lpp WT,18000.1,-4.95276,-4.57897,986,1568,0.0010906,1,w1_f1_c9
4,5,1,6,1,9,974,1561,"[731,1352,1247,1764]",-7.86,352.77,Lpp WT,21598.8,-4.11173,-5.23311,995,1561,0.000287693,1,w1_f1_c9
4,5,1,7,1,9,997,1556,"[733,1359,1250,1761]",-6.98,353.1,Lpp WT,25202.0,-3.17724,-5.6069,1005,1557,0.000246706,1,w1_f1_c9
4,5,1,8,1,9,1005,1577,"[734,1379,1244,1767]",-7.19,352.33,Lpp WT,28802.0,-3.36414,-4.85932,1003,1565,0.00018271,1,w1_f1_c9
4,5,1,9,1,9,987,1585,"[742,1387,1239,1763]",-7.39,351.89,Lpp WT,32401.9,-3.64449,-4.39207,1000,1570,0.00157231,1,w1_f1_c9
4,5,1,0,10,1,161,68,"[113,22,211,127]",-483.66,1088.69,Lpp WT,0.0,0.0,0.0,160,70,0.00129813,1,w1_f10_c1
4,5,1,1,10,1,121,43,"[58,1,169,96]",-487.44,1091.44,Lpp WT,3599.36,-3.73794,-2.80345,120,40,0.000843524,1,w1_f10_c1
4,5,1,2,10,1,135,41,"[94,1,175,85]",-485.99,1091.52,Lpp WT,7200.91,-2.33621,-2.80345,135,40,0.000314282,1,w1_f10_c1
4,5,1,3,10,1,137,37,"[97,1,186,73]",-485.48,1092.1,Lpp WT,10800.8,-1.77552,-3.45759,141,33,0.000305564,1,w1_f10_c1
4,5,1,4,10,1,146,30,"[108,1,197,60]",-484.26,1092.69,Lpp WT,14399.2,-0.56069,-4.01828,154,27,0.000268961,1,w1_f10_c1
4,5,1,5,10,1,155,39,"[92,1,217,77]",-483.88,1092.2,Lpp WT,18000.1,-0.186897,-3.55104,158,32,0.000162062,1,w1_f10_c1
4,5,1,6,10,1,149,39,"[110,1,202,77]",-483.96,1091.66,Lpp WT,21598.8,-0.280345,-2.99035,157,38,0.000550705,1,w1_f10_c1
4,5,1,7,10,1,204,65,"[83,1,293,130]",-481.06,1089.9,Lpp WT,25202.0,2.61655,-1.21483,188,57,0.000734064,1,w1_f10_c1
4,5,1,8,10,1,174,74,"[80,1,361,153]",-479.15,1089.58,Lpp WT,28802.0,4.48552,-0.934484,208,60,0.000525295,1,w1_f10_c1
4,5,1,9,10,1,216,63,"[73,1,304,126]",-480.97,1090.29,Lpp WT,32401.9,2.71,-1.58862,189,53,0.000525612,1,w1_f10_c1
4,5,1,0,10,10,426,1005,"[53,887,596,1138]",-465.6,999.8,Lpp WT,0.0,0.0,0.0,353,1021,0.00170683,1,w1_f10_c10
4,5,1,1,10,10,364,963,"[2,835,543,1168]",-471.16,1002.49,Lpp WT,3599.36,-5.51345,-2.71,294,992,0.000986762,1,w1_f10_c10
4,5,1,10,10,10,113,960,"[1,810,335,1095]",-485.6,1006.88,Lpp WT,36084.0,-19.998,-7.10208,139,945,0.00159386,1,w1_f10_c10
4,5,1,11,10,10,112,967,"[1,813,320,1116]",-485.97,1005.85,Lpp WT,39605.6,-20.3717,-6.07414,135,956,0.000300461,1,w1_f10_c10
4,5,1,12,10,10,113,971,"[1,819,351,1105]",-485.06,1006.37,Lpp WT,43201.6,-19.4373,-6.54139,145,951,0.000469743,1,w1_f10_c10
4,5,1,13,10,10,155,937,"[1,802,360,1096]",-483.17,1007.73,Lpp WT,46803.2,-17.5683,-7.94311,165,936,0.000457922,1,w1_f10_c10
4,5,1,14,10,10,160,926,"[1,790,385,1097]",-482.37,1008.26,Lpp WT,50404.4,-16.7273,-8.41035,174,931,0.000673547,1,w1_f10_c10
4,5,1,15,10,10,235,925,"[1,770,420,1138]",-478.88,1006.46,Lpp WT,54002.3,-13.2697,-6.63483,211,950,0.000646997,1,w1_f10_c10
4,5,1,16,10,10,260,942,"[1,768,440,1162]",-478.18,1006.67,Lpp WT,57602.9,-12.5221,-6.82173,219,948,0.00116025,1,w1_f10_c10
4,5,1,17,10,10,188,874,"[109,807,268,940]",-481.01,1013.65,Lpp WT,61202.7,-15.419,-13.8304,188,873,0.00210668,1,w1_f10_c10
4,5,1,2,10,10,338,952,"[61,861,493,1139]",-470.63,1003.34,Lpp WT,7200.91,-5.04621,-3.55104,299,983,0.000393128,1,w1_f10_c10
4,5,1,3,10,10,378,963,"[5,859,475,1100]",-472.58,1003.39,Lpp WT,10800.8,-6.91518,-3.55104,279,983,0.000411594,1,w1_f10_c10
4,5,1,4,10,10,348,965,"[8,875,463,1113]",-473.59,1002.98,Lpp WT,14399.2,-7.94311,-3.17724,268,987,0.000671783,1,w1_f10_c10
4,5,1,5,10,10,279,1006,"[1,900,481,1174]",-473.73,999.21,Lpp WT,18000.1,-8.13001,0.56069,266,1027,0.0017366,1,w1_f10_c10
4,5,1,6,10,10,118,1056,"[1,926,392,1170]",-482.35,997.56,Lpp WT,21598.8,-16.7273,2.24276,174,1045,0.00132337,1,w1_f10_c10
4,5,1,7,10,10,130,1057,"[1,941,390,1177]",-482.58,996.86,Lpp WT,25202.0,-16.9142,2.99035,172,1053,0.000577248,1,w1_f10_c10
4,5,1,8,10,10,104,1076,"[1,954,341,1207]",-485.6,995.47,Lpp WT,28802.0,-19.998,4.39207,139,1068,0.000644617,1,w1_f10_c10
4,5,1,9,10,10,105,1069,"[1,933,319,1208]",-486.2,996.55,Lpp WT,32401.9,-20.5586,3.27069,133,1056,0.00159869,1,w1_f10_c10
4,5,1,0,10,11,1462,1113,"[1296,932,1613,1272]",-361.43,991.83,Lpp WT,0.0,0.0,0.0,1468,1106,0.0017153,1,w1_f10_c11
4,5,1,1,10,11,1403,1078,"[1255,903,1577,1234]",-366.2,995.81,Lpp WT,3599.36,-4.76587,-3.92483,1417,1064,0.000927271,1,w1_f10_c11
4,5,1,10,10,11,1487,908,"[1241,756,1634,1086]",-363.56,1008.06,Lpp WT,36084.0,-2.14931,-16.1666,1445,933,0.00155674,1,w1_f10_c11
4,5,1,11,10,11,1490,912,"[1249,765,1659,1086]",-362.8,1007.86,Lpp WT,39605.6,-1.40173,-15.9797,1453,935,0.000548435,1,w1_f10_c11
4,5,1,12,10,11,1452,919,"[1243,717,1700,1196]",-359.84,1006.93,Lpp WT,43201.6,1.58862,-15.0452,1485,945,0.000490366,1,w1_f10_c11
4,5,1,13,10,11,1498,911,"[1245,757,1696,1185]",-359.57,1006.67,Lpp WT,46803.2,1.86897,-14.7648,1488,948,0.000149495,1,w1_f10_c11
4,5,1,14,10,11,1458,955,"[1246,716,1694,1208]",-359.8,1006.03,Lpp WT,50404.4,1.68207,-14.1107,1486,955,0.000308581,1,w1_f10_c11
4,5,1,15,10,11,1483,902,"[1246,738,1688,1173]",-360.1,1007.51,Lpp WT,54002.3,1.30828,-15.6059,1482,939,0.00033021,1,w1_f10_c11
4,5,1,16,10,11,1451,954,"[1234,698,1684,1176]",-360.85,1007.07,Lpp WT,57602.9,0.56069,-15.2321,1474,943,0.000418779,1,w1_f10_c11
4,5,1,17,10,11,1434,930,"[1237,696,1680,1170]",-362.71,1008.19,Lpp WT,61202.7,-1.30828,-16.3535,1454,931,0.000605464,1,w1_f10_c11
4,5,1,2,10,11,1408,1062,"[1265,883,1570,1215]",-366.4,996.25,Lpp WT,7200.91,-4.95276,-4.39207,1415,1059,0.000200291,1,w1_f10_c11
4,5,1,3,10,11,1431,1045,"[1313,927,1538,1186]",-365.42,996.34,Lpp WT,10800.8,-4.01828,-4.48552,1425,1058,0.000357191,1,w1_f10_c11
4,5,1,4,10,11,1439,1038,"[1292,925,1556,1187]",-363.94,997.0,Lpp WT,14399.2,-2.52311,-5.13966,1441,1051,0.000875695,1,w1_f10_c11
4,5,1,5,10,11,1438,1040,"[1217,918,1562,1213]",-368.45,995.72,Lpp WT,18000.1,-7.00863,-3.83138,1393,1065,0.00119674,1,w1_f10_c11
4,5,1,6,10,11,1429,1040,"[1276,920,1557,1177]",-365.25,998.09,Lpp WT,21598.8,-3.83138,-6.16759,1427,1040,0.0008842,1,w1_f10_c11
4,5,1,7,10,11,1451,1047,"[1347,952,1541,1158]",-363.08,996.87,Lpp WT,25202.0,-1.68207,-5.04621,1450,1052,0.000509639,1,w1_f10_c11
4,5,1,8,10,11,1456,1048,"[1329,919,1628,1183]",-361.92,997.16,Lpp WT,28802.0,-0.467242,-5.32656,1463,1049,0.000580717,1,w1_f10_c11
4,5,1,9,10,11,1390,1050,"[1216,828,1627,1270]",-364.79,997.69,Lpp WT,32401.9,-3.36414,-5.7938,1432,1044,0.00183714,1,w1_f10_c11
4,5,1,0,10,12,1882,1190,"[1700,1045,2063,1330]",-322.32,983.76,Lpp WT,0.0,0.0,0.0,1887,1193,0.00195531,1,w1_f10_c12
4,5,1,1,10,12,1801,1174,"[1663,1030,1977,1321]",-329.18,985.02,Lpp WT,3599.36,-6.91518,-1.30828,1813,1179,0.00130411,1,w1_f10_c12
4,5,1,10,10,12,1873,1302,"[1824,1206,2083,1364]",-318.41,975.58,Lpp WT,36084.0,3.83138,8.13001,1928,1280,0.00389443,1,w1_f10_c12
4,5,1,2,10,12,1805,1155,"[1676,996,1967,1289]",-329.49,987.38,Lpp WT,7200.91,-7.19553,-3.64449,1810,1154,0.000705061,1,w1_f10_c12
4,5,1,3,10,12,1783,1185,"[1663,979,1904,1307]",-331.99,986.4,Lpp WT,10800.8,-9.71863,-2.61655,1783,1165,0.000915171,1,w1_f10_c12
4,5,1,4,10,12,1808,1213,"[1702,1076,1908,1318]",-329.98,983.1,Lpp WT,14399.2,-7.66277,0.654139,1805,1200,0.00103002,1,w1_f10_c12
4,5,1,5,10,12,1802,1136,"[1686,986,1943,1320]",-330.07,986.64,Lpp WT,18000.1,-7.75622,-2.8969,1804,1162,0.000600428,1,w1_f10_c12
4,5,1,6,10,12,1806,1175,"[1689,1002,1931,1315]",-329.89,985.93,Lpp WT,21598.8,-7.56932,-2.14931,1806,1170,0.000525444,1,w1_f10_c12
4,5,1,7,10,12,1844,1178,"[1709,1051,1952,1320]",-327.23,984.38,Lpp WT,25202.0,-4.95276,-0.654139,1834,1186,0.000607267,1,w1_f10_c12
4,5,1,8,10,12,1828,1151,"[1694,1036,1956,1307]",-326.88,985.73,Lpp WT,28802.0,-4.57897,-1.96242,1838,1172,0.000410006,1,w1_f10_c12
4,5,1,9,10,12,1842,1164,"[1721,973,1980,1286]",-326.78,987.26,Lpp WT,32401.9,-4.48552,-3.55104,1839,1155,0.00218769,1,w1_f10_c12
4,5,1,0,10,13,811,1267,"[721,1165,941,1349]",-421.45,977.66,Lpp WT,0.0,0.0,0.0,826,1258,0.00120019,1,w1_f10_c13
4,5,1,1,10,13,821,1218,"[695,1146,906,1300]",-424.14,981.06,Lpp WT,3599.36,-2.71,-3.36414,797,1222,0.000888053,1,w1_f10_c13
4,5,1,10,10,13,838,1063,"[669,947,994,1197]",-421.02,995.17,Lpp WT,36084.0,0.373794,-17.4748,830,1071,0.00162104,1,w1_f10_c13
4,5,1,11,10,13,854,1073,"[677,948,1003,1199]",-420.35,994.91,Lpp WT,39605.6,1.12138,-17.1945,838,1074,0.000270816,1,w1_f10_c13
4,5,1,12,10,13,851,1083,"[651,947,1005,1229]",-420.77,993.83,Lpp WT,43201.6,0.654139,-16.1666,833,1085,0.00028736,1,w1_f10_c13
4,5,1,13,10,13,868,1065,"[672,946,998,1201]",-420.82,994.8,Lpp WT,46803.2,0.56069,-17.1011,832,1075,0.000148734,1,w1_f10_c13
4,5,1,14,10,13,842,1076,"[670,936,998,1201]",-420.8,994.72,Lpp WT,50404.4,0.654139,-17.0076,833,1076,7.02795e-05,1,w1_f10_c13
4,5,1,15,10,13,867,1069,"[672,952,997,1196]",-420.82,995.05,Lpp WT,54002.3,0.654139,-17.3814,833,1072,8.09543e-05,1,w1_f10_c13
4,5,1,16,10,13,853,1072,"[669,937,997,1198]",-420.94,994.91,Lpp WT,57602.9,0.467242,-17.288,831,1073,5.80399e-05,1,w1_f10_c13
4,5,1,17,10,13,833,1066,"[671,950,997,1194]",-420.91,995.14,Lpp WT,61202.7,0.56069,-17.4748,832,1071,5.80462e-05,1,w1_f10_c13
4,5,1,2,10,13,808,1199,"[698,1097,925,1290]",-423.9,983.06,Lpp WT,7200.91,-2.42966,-5.42001,800,1200,0.000481031,1,w1_f10_c13
4,5,1,3,10,13,788,1196,"[650,1083,927,1320]",-424.9,982.11,Lpp WT,10800.8,-3.45759,-4.48552,789,1210,0.000578542,1,w1_f10_c13
4,5,1,4,10,13,823,1179,"[640,1050,971,1323]",-422.91,984.14,Lpp WT,14399.2,-1.49517,-6.44794,810,1189,0.00044056,1,w1_f10_c13
4,5,1,5,10,13,806,1171,"[642,1038,970,1323]",-423.17,984.36,Lpp WT,18000.1,-1.77552,-6.72828,807,1186,8.40911e-05,1,w1_f10_c13
4,5,1,6,10,13,793,1175,"[640,1049,968,1320]",-423.35,984.5,Lpp WT,21598.8,-1.96242,-6.82173,805,1185,8.25131e-05,1,w1_f10_c13
4,5,1,7,10,13,821,1190,"[643,1048,970,1318]",-423.04,984.4,Lpp WT,25202.0,-1.58862,-6.72828,809,1186,0.000129136,1,w1_f10_c13
4,5,1,8,10,13,813,1190,"[654,1056,968,1319]",-423.28,983.97,Lpp WT,28802.0,-1.86897,-6.26104,806,1191,0.000180322,1,w1_f10_c13
4,5,1,9,10,13,820,1181,"[636,1045,968,1311]",-423.68,984.63,Lpp WT,32401.9,-2.24276,-6.91518,802,1184,0.00159742,1,w1_f10_c13
4,5,1,0,10,14,483,1286,"[258,1107,677,1528]",-453.03,975.71,Lpp WT,0.0,0.0,0.0,488,1279,0.00241828,1,w1_f10_c14
4,5,1,1,10,14,421,1277,"[211,1056,584,1449]",-461.46,977.96,Lpp WT,3599.36,-8.41035,-2.24276,398,1255,0.00138528,1,w1_f10_c14
4,5,1,10,10,14,493,1112,"[311,966,683,1345]",-453.0,990.77,Lpp WT,36084.0,0.0,-15.0452,488,1118,0.00180073,1,w1_f10_c14
4,5,1,11,10,14,481,1135,"[307,923,608,1342]",-455.14,991.74,Lpp WT,39605.6,-2.14931,-16.0731,465,1107,0.000576819,1,w1_f10_c14
4,5,1,12,10,14,484,1157,"[328,979,582,1244]",-456.28,990.49,Lpp WT,43201.6,-3.27069,-14.7648,453,1121,0.000479178,1,w1_f10_c14
4,5,1,2,10,14,438,1280,"[211,1052,602,1461]",-460.42,978.66,Lpp WT,7200.91,-7.38242,-2.99035,409,1247,0.000217533,1,w1_f10_c14
4,5,1,3,10,14,404,1259,"[255,1094,572,1389]",-460.45,979.0,Lpp WT,10800.8,-7.47587,-3.27069,408,1244,0.000517162,1,w1_f10_c14
4,5,1,4,10,14,385,1280,"[262,1108,505,1373]",-463.87,978.32,Lpp WT,14399.2,-10.84,-2.61655,372,1251,0.00111007,1,w1_f10_c14
4,5,1,5,10,14,400,1313,"[286,1154,550,1406]",-459.63,976.5,Lpp WT,18000.1,-6.63483,-0.841035,417,1270,0.00100319,1,w1_f10_c14
4,5,1,6,10,14,453,1257,"[345,1128,549,1419]",-457.03,976.12,Lpp WT,21598.8,-4.01828,-0.373794,445,1275,0.00074062,1,w1_f10_c14
4,5,1,7,10,14,477,1244,"[362,1132,574,1402]",-454.6,977.18,Lpp WT,25202.0,-1.58862,-1.49517,471,1263,0.00067685,1,w1_f10_c14
4,5,1,8,10,14,479,1261,"[283,1110,667,1369]",-455.05,979.35,Lpp WT,28802.0,-2.05586,-3.64449,466,1240,0.000684564,1,w1_f10_c14
4,5,1,9,10,14,450,1231,"[282,1094,583,1392]",-457.25,981.03,Lpp WT,32401.9,-4.20518,-5.32656,443,1222,0.00182899,1,w1_f10_c14
4,5,1,0,10,15,300,1546,"[135,1381,480,1714]",-470.84,950.17,Lpp WT,0.0,0.0,0.0,297,1552,0.00180341,1,w1_f10_c15
4,5,1,1,10,15,244,1555,"[62,1394,401,1750]",-477.28,949.45,Lpp WT,3599.36,-6.44794,0.747587,228,1560,0.00128858,1,w1_f10_c15
4,5,1,10,10,15,254,1404,"[163,1238,418,1496]",-471.74,966.96,Lpp WT,36084.0,-0.841035,-16.7273,288,1373,0.00295387,1,w1_f10_c15
4,5,1,2,10,15,239,1535,"[79,1390,388,1682]",-476.66,952.19,Lpp WT,7200.91,-5.7938,-1.96242,235,1531,0.000457003,1,w1_f10_c15
4,5,1,3,10,15,242,1519,"[64,1368,423,1695]",-476.43,952.62,Lpp WT,10800.8,-5.6069,-2.42966,237,1526,0.000264642,1,w1_f10_c15
4,5,1,4,10,15,244,1538,"[63,1374,411,1705]",-476.43,951.22,Lpp WT,14399.2,-5.6069,-1.02793,237,1541,0.000235749,1,w1_f10_c15
4,5,1,5,10,15,229,1540,"[68,1391,414,1698]",-476.38,951.46,Lpp WT,18000.1,-5.51345,-1.30828,238,1538,0.000332725,1,w1_f10_c15
4,5,1,6,10,15,252,1515,"[79,1352,423,1675]",-475.64,953.45,Lpp WT,21598.8,-4.76587,-3.27069,246,1517,0.000476002,1,w1_f10_c15
4,5,1,7,10,15,269,1503,"[99,1344,429,1674]",-474.63,954.26,Lpp WT,25202.0,-3.73794,-4.11173,257,1508,0.000379414,1,w1_f10_c15
4,5,1,8,10,15,250,1490,"[95,1336,426,1655]",-474.73,955.74,Lpp WT,28802.0,-3.83138,-5.51345,256,1493,0.00031825,1,w1_f10_c15
4,5,1,9,10,15,253,1488,"[91,1323,437,1662]",-474.95,956.5,Lpp WT,32401.9,-4.11173,-6.35449,253,1484,0.00161532,1,w1_f10_c15
