row,col,plane,t,field,N,x,y,bbox,pos_x_um,pos_y_um,Compound,bact,Tracked Track Point X,Tracked Track Point Y,Tracked Bacteria Area [um²]- Sum per Cell ,Tracked IF,Tracked NI,Tracked Intensity Tracked cell region dsRed Mean,Tracked Intensity Tracked cell region dsRed StdDev,Tracked red sdmean,well_id,cell_lbl
3,3,1,11,1,38,894,2068,"[760,1913,1118,2158]",-16.73,702.79,NT,NI,889,2127,0,0,1,366.379,346.379,0.945413,1,w1_f1_c38
3,3,1,2,1,38,911,2075,"[747,1964,1043,2158]",-14.59,701.51,NT,NI,926,2134,0,0,1,346.75,250.04,0.721097,1,w1_f1_c38
3,3,1,3,1,38,914,2086,"[729,1965,1031,2158]",-15.84,701.55,NT,NI,908,2133,0,0,1,354.008,278.312,0.786175,1,w1_f1_c38
3,3,1,4,1,38,901,2080,"[726,1964,1042,2158]",-16.6,701.25,NT,NI,898,2129,0,0,1,337.675,255.898,0.757825,1,w1_f1_c38
3,3,1,5,1,38,899,2075,"[712,1949,1025,2158]",-17.16,702.09,NT,NI,893,2125,0,0,1,346.215,273.526,0.790046,1,w1_f1_c38
3,3,1,6,1,38,890,2068,"[751,1961,1027,2158]",-17,702.26,NT,NI,891,2120,0,0,1,368.208,305.806,0.830525,1,w1_f1_c38
3,3,1,7,1,38,895,2068,"[750,1957,1030,2158]",-17.01,702.31,NT,NI,887,2119,0,0,1,377.912,333.493,0.882461,1,w1_f1_c38
3,3,1,8,1,38,888,2070,"[756,1962,1030,2158]",-17.03,702.32,NT,NI,884,2120,0,0,1,372.483,325.918,0.874987,1,w1_f1_c38
3,3,1,9,1,38,902,2069,"[738,1967,1023,2158]",-17.27,702.22,NT,NI,884,2120,0,0,1,395.697,358.233,0.905322,1,w1_f1_c38
3,3,1,10,1,39,54,1679,"[1,1575,129,1785]",-96.59,739.9,NT,NI,41,1647,0,0,1,237.355,177.697,0.748654,1,w1_f1_c39
3,3,1,11,1,39,58,1662,"[1,1582,134,1800]",-96.49,739.3,NT,NI,41,1652,0,0,1,230.459,163.413,0.709075,1,w1_f1_c39
3,3,1,7,1,39,60,1674,"[1,1586,142,1794]",-96.13,739.39,NT,NI,43,1652,0,0,1,230.847,172.804,0.748565,1,w1_f1_c39
3,3,1,8,1,39,63,1675,"[1,1588,138,1790]",-95.98,739.32,NT,NI,45,1653,0,0,1,221.852,152.216,0.686117,1,w1_f1_c39
3,3,1,9,1,39,63,1653,"[1,1576,137,1791]",-95.98,739.79,NT,NI,46,1652,0,0,1,231.231,176.104,0.761593,1,w1_f1_c39
3,3,1,-1,1,4,2033,377,"[1896,154,2158,516]",90.36,864.19,NT,NI,2036,362,0,0,1,329.304,242.117,0.735238,1,w1_f1_c4
3,3,1,-2,1,4,2044,346,"[1915,149,2158,517]",90.69,864.68,NT,NI,2037,366,0,0,1,307.234,219.661,0.714963,1,w1_f1_c4
3,3,1,-3,1,4,2045,384,"[1911,148,2158,502]",90.86,864.73,NT,NI,2064,361,0,0,1,287.192,207.204,0.721482,1,w1_f1_c4
3,3,1,-4,1,4,2046,317,"[1916,188,2158,495]",90.99,865.04,NT,NI,2055,348,0,0,1,314.802,241.948,0.768571,1,w1_f1_c4
3,3,1,-1,1,5,1358,459,"[1176,360,1472,597]",23.92,851.88,NT,NI,1384,428,0,0,1,289.123,188.942,0.653501,1,w1_f1_c5
3,3,1,-2,1,5,1378,423,"[1150,349,1467,635]",21.81,853.57,NT,NI,1376,419,0,0,1,286.144,190.568,0.665986,1,w1_f1_c5
3,3,1,-3,1,5,1345,419,"[1169,339,1465,501]",24.18,857.89,NT,NI,1369,408,0,0,1,251.161,169.212,0.673721,1,w1_f1_c5
3,3,1,-4,1,5,1429,392,"[1194,318,1512,467]",27.71,859.27,NT,NI,1414,389,0,0,1,246.426,160.814,0.652583,1,w1_f1_c5
3,3,1,-1,1,6,480,596,"[368,347,617,729]",-55.03,843.52,NT,NI,495,504,0,0,1,157.261,56.0445,0.35638,1,w1_f1_c6
3,3,1,-2,1,6,476,508,"[338,303,592,715]",-55.81,845.84,NT,NI,490,487,0,0,1,154.852,54.9535,0.354877,1,w1_f1_c6
3,3,1,-3,1,6,476,513,"[338,370,606,701]",-55.86,844.29,NT,NI,481,509,0,0,1,157.185,56.3965,0.35879,1,w1_f1_c6
3,3,1,-4,1,6,486,527,"[373,427,637,687]",-54.63,844.03,NT,NI,496,515,0,0,1,164.414,61.0231,0.371155,1,w1_f1_c6
3,3,1,0,1,6,579,604,"[459,437,701,814]",-45.71,836.08,NT,NI,587,590,0,0,1,157.502,51.0025,0.323822,1,w1_f1_c6
3,3,1,1,1,6,505,595,"[334,449,625,794]",-53.61,836.37,NT,NI,516,587,0,0,1,163.231,64.519,0.395262,1,w1_f1_c6
3,3,1,10,1,6,459,569,"[368,469,551,792]",-57.38,839.67,NT,NI,462,555,0,0,1,161.474,54.4026,0.336913,1,w1_f1_c6
3,3,1,11,1,6,451,564,"[349,474,570,765]",-57.47,839.23,NT,NI,456,560,0,0,1,159.424,50.8366,0.318877,1,w1_f1_c6
3,3,1,2,1,6,475,599,"[371,433,597,841]",-55.38,835.64,NT,NI,485,586,0,0,1,152.378,44.2008,0.290074,1,w1_f1_c6
3,3,1,3,1,6,459,596,"[356,439,587,787]",-56.5,837.2,NT,NI,471,581,0,0,1,162.649,60.6174,0.372689,1,w1_f1_c6
3,3,1,4,1,6,458,569,"[372,483,546,656]",-57.93,843.18,NT,NI,460,569,0,0,1,149,39.4368,0.264676,1,w1_f1_c6
3,3,1,5,1,6,458,564,"[374,480,542,652]",-58.05,843.54,NT,NI,459,566,0,0,1,146.223,34.8107,0.238065,1,w1_f1_c6
3,3,1,6,1,6,463,557,"[369,473,548,643]",-57.61,844.16,NT,NI,464,559,0,0,1,149.446,43.6952,0.292381,1,w1_f1_c6
3,3,1,7,1,6,461,563,"[374,478,546,649]",-57.83,843.73,NT,NI,462,563,0,0,1,154.801,54.5645,0.352481,1,w1_f1_c6
3,3,1,8,1,6,453,560,"[363,476,538,645]",-58.59,843.89,NT,NI,454,561,0,0,1,153.008,47.1786,0.308341,1,w1_f1_c6
3,3,1,9,1,6,456,561,"[372,477,540,647]",-58.3,843.84,NT,NI,456,562,0,0,1,156.471,55.2379,0.353024,1,w1_f1_c6
3,3,1,-1,1,7,1555,507,"[1425,359,1796,607]",48.06,851.32,NT,NI,1519,522,0,0,1,419.427,395.745,0.943536,1,w1_f1_c7
3,3,1,-2,1,7,1534,497,"[1283,362,1799,607]",42.58,851.2,NT,NI,1497,509,0,0,1,386.667,355.039,0.918203,1,w1_f1_c7
3,3,1,-3,1,7,1449,510,"[1160,386,1740,589]",35.3,850.34,NT,NI,1447,513,0,0,1,421.542,350.912,0.832449,1,w1_f1_c7
3,3,1,-4,1,7,1372,515,"[1107,407,1727,582]",31.52,849.56,NT,NI,1372,518,0,0,1,417.576,346.336,0.829397,1,w1_f1_c7
3,3,1,-1,1,8,255,711,"[1,547,444,871]",-79.52,828.94,NT,NI,298,724,0,0,1,381.944,305.141,0.798916,1,w1_f1_c8
3,3,1,-2,1,8,249,712,"[15,556,397,890]",-80.32,829.23,NT,NI,291,716,0,0,1,379.984,304.424,0.80115,1,w1_f1_c8
3,3,1,-3,1,8,268,701,"[20,558,448,909]",-79.23,829.01,NT,NI,299,708,0,0,1,369.35,312.477,0.846017,1,w1_f1_c8
3,3,1,-4,1,8,253,698,"[1,517,438,901]",-77.45,830.39,NT,NI,319,696,0,0,1,348.835,305.535,0.875871,1,w1_f1_c8
3,3,1,0,1,8,331,807,"[112,610,537,1053]",-69.94,818.47,NT,NI,399,817,0,0,1,353.401,284.145,0.804029,1,w1_f1_c8
3,3,1,1,1,8,288,799,"[70,631,443,1037]",-75.96,819.95,NT,NI,330,800,0,0,1,370.131,295.649,0.798769,1,w1_f1_c8
3,3,1,10,1,8,206,773,"[3,584,418,945]",-81.59,824.2,NT,NI,264,756,0,0,1,291.716,207.004,0.709608,1,w1_f1_c8
3,3,1,11,1,8,235,772,"[1,582,420,954]",-81.58,823.97,NT,NI,262,752,0,0,1,282.257,197.039,0.698083,1,w1_f1_c8
3,3,1,2,1,8,245,800,"[13,612,434,1033]",-79.05,820.26,NT,NI,305,787,0,0,1,298.052,193.002,0.647545,1,w1_f1_c8
3,3,1,3,1,8,245,784,"[7,592,374,978]",-79.88,824.39,NT,NI,285,769,0,0,1,355.907,277.111,0.778604,1,w1_f1_c8
3,3,1,4,1,8,254,781,"[11,584,430,936]",-80.5,824.27,NT,NI,279,775,0,0,1,295.71,205.017,0.693305,1,w1_f1_c8
3,3,1,5,1,8,233,775,"[1,592,461,965]",-80.33,824.33,NT,NI,272,762,0,0,1,279.51,175.484,0.627826,1,w1_f1_c8
3,3,1,6,1,8,231,781,"[28,592,446,970]",-80.76,824.73,NT,NI,265,759,0,0,1,286.316,195.519,0.682879,1,w1_f1_c8
3,3,1,7,1,8,203,789,"[29,587,397,1021]",-80.99,823.65,NT,NI,263,750,0,0,1,298.775,215.761,0.72215,1,w1_f1_c8
3,3,1,8,1,8,241,764,"[31,583,415,1008]",-81.04,824.04,NT,NI,262,754,0,0,1,281.589,187.235,0.664925,1,w1_f1_c8
3,3,1,9,1,8,226,773,"[1,595,421,1017]",-81.07,823.36,NT,NI,262,755,0,0,1,292.539,219.252,0.749481,1,w1_f1_c8
3,3,1,-1,1,9,1907,719,"[1740,589,2158,865]",82.15,827.57,NT,NI,1954,755,0,0,1,300.925,236.028,0.784342,1,w1_f1_c9
3,3,1,-2,1,9,1933,727,"[1770,584,2158,861]",83.65,827.29,NT,NI,1948,752,0,0,1,307.105,244.171,0.795074,1,w1_f1_c9
3,3,1,-3,1,9,1935,714,"[1746,559,2158,865]",82.22,828.58,NT,NI,1975,749,0,0,1,271.204,226.771,0.836165,1,w1_f1_c9
3,3,1,-4,1,9,2041,746,"[1783,588,2158,855]",85.22,828.37,NT,NI,2032,752,0,0,1,260.954,227.298,0.871026,1,w1_f1_c9
3,3,1,0,1,9,2049,824,"[1850,674,2158,951]",88.24,820.15,NT,NI,2066,841,0,0,1,295.796,238.664,0.806854,1,w1_f1_c9
3,3,1,1,1,9,1936,797,"[1796,661,2158,945]",84.11,820.54,NT,NI,2007,834,0,0,1,309.175,247.184,0.799496,1,w1_f1_c9
3,3,1,10,1,9,1966,798,"[1728,655,2158,926]",81.35,821.92,NT,NI,1960,817,0,0,1,277.768,213.775,0.769619,1,w1_f1_c9
3,3,1,11,1,9,1973,805,"[1722,635,2158,932]",80.17,822.64,NT,NI,1956,820,0,0,1,273.807,209.247,0.764213,1,w1_f1_c9
3,3,1,2,1,9,1917,794,"[1770,618,2158,942]",82.88,821.38,NT,NI,1987,821,0,0,1,277.22,185.988,0.670902,1,w1_f1_c9
3,3,1,3,1,9,1969,806,"[1755,649,2158,935]",82.41,821.41,NT,NI,1980,822,0,0,1,297.032,238.142,0.801738,1,w1_f1_c9
3,3,1,4,1,9,1983,800,"[1754,645,2158,934]",82.6,821.48,NT,NI,1975,818,0,0,1,286.883,208.712,0.727515,1,w1_f1_c9
3,3,1,5,1,9,1982,805,"[1741,650,2158,938]",81.81,821.35,NT,NI,1966,816,0,0,1,279.467,191.324,0.684601,1,w1_f1_c9
3,3,1,6,1,9,1970,802,"[1743,641,2158,938]",81.58,821.63,NT,NI,1964,814,0,0,1,282.887,209.578,0.740854,1,w1_f1_c9
3,3,1,7,1,9,1957,796,"[1745,663,2158,926]",81.89,822.04,NT,NI,1975,820,0,0,1,291.989,228.889,0.783896,1,w1_f1_c9
3,3,1,8,1,9,1958,798,"[1733,652,2158,941]",80.85,822.11,NT,NI,1970,824,0,0,1,274.235,203.412,0.741744,1,w1_f1_c9
3,3,1,9,1,9,1963,803,"[1738,639,2141,927]",80.57,822.53,NT,NI,1964,819,0,0,1,289.731,233.105,0.804556,1,w1_f1_c9
3,3,1,-1,2,1,1560,135,"[1363,1,1738,411]",41.71,1077.95,NT,NI,1552,149,0,0,1,259.248,173.709,0.670048,1,w1_f2_c1
3,3,1,-2,2,1,1551,134,"[1359,1,1708,361]",41.36,1080.07,NT,NI,1550,142,0,0,1,266.111,202.533,0.761087,1,w1_f2_c1
3,3,1,-3,2,1,1624,125,"[1387,1,1733,347]",44.39,1081.81,NT,NI,1645,133,0,0,1,278.576,215.611,0.773976,1,w1_f2_c1
3,3,1,-4,2,1,1605,108,"[1384,1,1766,275]",48.38,1083.47,NT,NI,1689,130,0,0,1,239.519,164.843,0.688226,1,w1_f2_c1
3,3,1,-1,2,10,1667,992,"[1515,831,1832,1153]",55,1001.98,NT,NI,1653,982,0,0,1,277.342,187.904,0.677518,1,w1_f2_c10
3,3,1,-2,2,10,1675,990,"[1525,822,1817,1135]",54.88,1003.01,NT,NI,1650,964,0,0,1,294.315,211.171,0.7175,1,w1_f2_c10
