Database Name	Opera_Phenix_1
Database Location	http://157.99.122.161/ODA/OdaService.asmx
Evaluation Signature	542866a6-6db8-4296-aaba-f38b4574b780
Plate Name	EP128-TMRM
Measurement	Measurement 1
Evaluation	Evaluation10

[Data]
Row	Column	Plane	Timepoint	Nuclei - Number of Objects	Bacteria - Number of Objects	Bacteria - Bacteria Area [µm²] - Mean per Well	Tracked Cells - Number of Objects	Tracked Cells - Bacteria Area [µm²]- Sum per Cell  - Mean per Well	Tracked Cells - IF - Mean per Well	Tracked Cells - NI - Mean per Well	Tracked Cells - Intensity Tracked cell region dsRed Mean - Mean per Well	Tracked Cells - Intensity Tracked cell region dsRed StdDev - Mean per Well	Tracked Cells - red sdmean - Mean per Well	% IF cells	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Bacteria	
6	10	1	10	146	691	0.87936241959	84	7.23380276115	0.797619047619	0.202380952381	133.532570487	18.4030851506	0.132571189422	79.7619047619	4	0	3003.3269999999998	0	37	0	5	FCCP	Lpp WT	
6	11	1	10	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	3005.5769999999998	0	37	0	5			
7	3	1	10	106	574	0.921328720091	56	9.44361938093	0.803571428571	0.196428571429	191.672142932	112.03805924	0.503035735727	80.3571428571	4	0	3001.9069999999997	0	37	0	5	NT	Lpp WT	
7	4	1	10	149	611	1.02808653999	103	6.09864928092	0.805825242718	0.194174757282	232.18421427	177.393740195	0.647293096401	80.5825242718	4	0	3002.283	0	37	0	5	Oligomycin	Lpp WT	
7	5	1	10	123	539	0.919598750729	72	6.8842184256	0.833333333333	0.166666666667	191.444849263	117.763781363	0.493519461496	83.3333333333	4	0	3002.593	0	37	0	5	DCCD	Lpp WT	
7	6	1	10	209	652	0.831528000639	123	4.40777444241	0.658536585366	0.341463414634	185.159245428	101.380199879	0.480162546962	65.8536585366	4	0	3002.9069999999997	0	37	0	5	Rotenone	Lpp WT	
7	7	1	10	166	628	0.901067688214	107	5.28850942241	0.785046728972	0.214953271028	177.966222443	101.95717709	0.420605160953	78.5046728972	4	0	3002.7059999999997	0	37	0	5	TTFA	Lpp WT	
7	8	1	10	148	704	0.868293122255	91	6.71734459415	0.835164835165	0.164835164835	179.281443617	90.1019585352	0.439757530467	83.5164835165	4	0	3002.734	0	37	0	5	Antimycin A	Lpp WT	
7	9	1	10	144	692	0.973150317469	98	6.87163285396	0.84693877551	0.15306122449	201.687205676	129.629318634	0.570780560909	84.693877551	4	0	3002.374	0	37	0	5	NaCN	Lpp WT	
7	10	1	10	94	430	0.836639730474	54	6.6621311871	0.777777777778	0.222222222222	134.313634621	17.2744015005	0.121814739463	77.7777777778	4	0	3003.294	0	37	0	5	FCCP	Lpp WT	
7	11	1	10	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	3005.06	0	37	0	5			
8	3	1	10	89	556	1.04980035945	64	9.12014062271	0.84375	0.15625	223.778854432	167.015892025	0.638661952092	84.375	4	0	3001.923	0	37	0	5	NT	Lpp WT	
8	4	1	10	156	607	0.904615661899	100	5.49101706773	0.81	0.19	231.123408167	172.627877544	0.646762115715	81	4	0	3002.437	0	37	0	5	Oligomycin	Lpp WT	
8	5	1	10	157	603	1.00326943494	90	6.72190521409	0.833333333333	0.166666666667	224.345176447	153.922837386	0.589094946172	83.3333333333	4	0	3002.516	0	37	0	5	DCCD	Lpp WT	
8	6	1	10	108	534	0.852840550071	64	7.11588833966	0.84375	0.15625	180.432716846	97.8667030194	0.463990167134	84.375	4	0	3002.7999999999997	0	37	0	5	Rotenone	Lpp WT	
8	7	1	10	108	451	0.830287128034	73	5.12958211977	0.794520547945	0.205479452055	156.164044346	67.0535002542	0.329174734381	79.4520547945	4	0	3002.75	0	37	0	5	TTFA	Lpp WT	
8	8	1	10	130	669	0.834051325314	82	6.80463825165	0.817073170732	0.182926829268	168.892963077	76.8242381987	0.39616905726	81.7073170732	4	0	3002.734	0	37	0	5	Antimycin A	Lpp WT	
8	9	1	10	127	690	0.968453334011	87	7.68083678699	0.781609195402	0.218390804598	197.733738642	116.071283585	0.521405995986	78.1609195402	4	0	3002.533	0	37	0	5	NaCN	Lpp WT	
8	10	1	10	114	372	0.935597555429	64	5.43816079093	0.828125	0.171875	132.174585777	17.8337613902	0.131003498968	82.8125	4	0	3003.8399999999997	0	37	0	5	FCCP	Lpp WT	
8	11	1	10	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	3004.2169999999996	0	37	0	5			
3	3	1	11	133	0	NaN	116	0	0	1	238.691854369	163.821055503	0.624721390875	0	4	0	3302.334	0	37	0	5	NT	NI	
3	4	1	11	150	0	NaN	135	0	0	1	330.189773896	298.716734559	0.850711061233	0	4	0	3302.5969999999998	0	37	0	5	Oligomycin	NI	
3	5	1	11	147	0	NaN	129	0	0	1	342.573715587	325.412144153	0.863209718621	0	4	0	3302.863	0	37	0	5	DCCD	NI	
3	6	1	11	130	0	NaN	75	0	0	1	204.599267467	128.605711477	0.55052319481	0	4	0	3302.91	0	37	0	5	Rotenone	NI	
3	7	1	11	147	0	NaN	131	0	0	1	236.837413984	164.661804523	0.65108478027	0	4	0	3302.8799999999997	0	37	0	5	TTFA	NI	
3	8	1	11	147	0	NaN	132	0	0	1	217.614402058	131.991899893	0.534615486976	0	4	0	3302.7529999999997	0	37	0	5	Antimycin A	NI	
3	9	1	11	107	0	NaN	94	0	0	1	246.756355884	181.175151578	0.660761987549	0	4	0	3302.334	0	37	0	5	NaCN	NI	
3	10	1	11	101	0	NaN	91	0	0	1	138.008379463	20.0180871514	0.13741667894	0	4	0	3302.35	0	37	0	5	FCCP	NI	
3	11	1	11	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	3307.124	0	37	0	5			
4	3	1	11	117	0	NaN	103	0	0	1	238.649609825	158.862120931	0.611777044611	0	4	0	3302.4269999999997	0	37	0	5	NT	NI	
4	4	1	11	127	0	NaN	111	0	0	1	331.999912426	304.275488917	0.859779830963	0	4	0	3302.7529999999997	0	37	0	5	Oligomycin	NI	
4	5	1	11	150	0	NaN	132	0	0	1	310.100275833	276.847622974	0.809457574186	0	4	0	3303.0829999999996	0	37	0	5	DCCD	NI	
4	6	1	11	116	0	NaN	69	0	0	1	214.982704405	145.177056619	0.587970065977	0	4	0	3303.2369999999996	0	37	0	5	Rotenone	NI	
4	7	1	11	154	0	NaN	130	0	0	1	233.102602588	160.008309807	0.631208260405	0	4	0	3302.9559999999997	0	37	0	5	TTFA	NI	
4	8	1	11	141	0	NaN	125	0	0	1	224.393917519	141.32261531	0.56171107401	0	4	0	3303.144	0	37	0	5	Antimycin A	NI	
4	9	1	11	128	0	NaN	116	0	0	1	246.758695101	175.193093653	0.629262677557	0	4	0	3302.71	0	37	0	5	NaCN	NI	
4	10	1	11	72	0	NaN	68	0	0	1	139.774298149	26.3015305211	0.179167218277	0	4	0	3303.147	0	37	0	5	FCCP	NI	
4	11	1	11	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	3306.823	0	37	0	5			
5	3	1	11	65	0	NaN	54	0	0	1	238.606250429	173.368757686	0.627254969679	0	4	0	3302.41	0	37	0	5	NT	NI	
5	4	1	11	88	0	NaN	78	0	0	1	313.194482922	281.520618219	0.861064519878	0	4	0	3303.067	0	37	0	5	Oligomycin	NI	
5	5	1	11	110	0	NaN	98	0	0	1	311.211889017	269.182867876	0.79784406573	0	4	0	3303.143	0	37	0	5	DCCD	NI	
5	6	1	11	120	0	NaN	63	0	0	1	198.540413087	126.387717996	0.574073576998	0	4	0	3303.2529999999997	0	37	0	5	Rotenone	NI	
5	7	1	11	145	0	NaN	119	0	0	1	241.217718639	168.847156843	0.6534959628	0	4	0	3302.9869999999996	0	37	0	5	TTFA	NI	
5	8	1	11	109	0	NaN	96	0	0	1	217.333716164	132.917755944	0.559055789838	0	4	0	3303.27	0	37	0	5	Antimycin A	NI	
5	9	1	11	78	0	NaN	74	0	0	1	217.182224309	136.394146118	0.55871387228	0	4	0	3302.707	0	37	0	5	NaCN	NI	
5	10	1	11	77	0	NaN	68	0	0	1	137.762995577	22.2652261424	0.155962780697	0	4	0	3303.58	0	37	0	5	FCCP	NI	
5	11	1	11	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	3306.8269999999998	0	37	0	5			
6	3	1	11	102	449	0.914465659051	54	7.60361260951	0.851851851852	0.148148148148	198.811899458	128.85738195	0.574553298157	85.1851851852	4	0	3302.2999999999997	0	37	0	5	NT	Lpp WT	
6	4	1	11	154	638	1.01312382669	93	6.95024732717	0.838709677419	0.161290322581	228.471411716	172.728421193	0.641967745746	83.8709677419	4	0	3303.1299999999997	0	37	0	5	Oligomycin	Lpp WT	
6	5	1	11	153	557	1.01485760096	93	6.07823315843	0.774193548387	0.225806451613	197.005570451	131.0365194	0.569109888473	77.4193548387	4	0	3303.287	0	37	0	5	DCCD	Lpp WT	
6	6	1	11	233	734	0.825844503562	135	4.4901471527	0.755555555556	0.244444444444	188.108649453	113.00708735	0.543206849326	75.5555555556	4	0	3303.22	0	37	0	5	Rotenone	Lpp WT	
6	7	1	11	174	561	0.846223090858	116	4.09250994803	0.637931034483	0.362068965517	181.232516884	88.3854138786	0.35790833072	63.7931034483	4	0	3303.144	0	37	0	5	TTFA	Lpp WT	
6	8	1	11	113	615	0.79055328832	63	7.71730590979	0.809523809524	0.190476190476	159.46206432	61.4022530915	0.339561048065	80.9523809524	4	0	3303.174	0	37	0	5	Antimycin A	Lpp WT	
6	9	1	11	167	828	0.922651934822	95	8.04164002139	0.863157894737	0.136842105263	188.311136438	104.918953983	0.49977032661	86.3157894737	4	0	3302.6769999999997	0	37	0	5	NaCN	Lpp WT	
6	10	1	11	145	700	0.874579406339	81	7.55809363503	0.83950617284	0.16049382716	134.06332233	18.4341742157	0.131633101554	83.950617284	4	0	3304.144	0	37	0	5	FCCP	Lpp WT	
6	11	1	11	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	3306.5769999999998	0	37	0	5			
7	3	1	11	105	519	0.97013759864	53	9.50002667348	0.792452830189	0.207547169811	199.084728671	124.241909141	0.531425677011	79.2452830189	4	0	3302.27	0	37	0	5	NT	Lpp WT	
7	4	1	11	150	623	1.03084747608	101	6.35859383762	0.841584158416	0.158415841584	232.337734067	175.90256101	0.64166031835	84.1584158416	4	0	3303.113	0	37	0	5	Oligomycin	Lpp WT	
7	5	1	11	126	490	0.995152752988	71	6.86795561922	0.845070422535	0.154929577465	188.358322368	112.121194159	0.48454139372	84.5070422535	4	0	3303.283	0	37	0	5	DCCD	Lpp WT	
7	6	1	11	211	575	0.885117057484	107	4.75647016872	0.719626168224	0.280373831776	189.996991805	107.222354359	0.490879075295	71.9626168224	4	0	3303.254	0	37	0	5	Rotenone	Lpp WT	
7	7	1	11	158	592	0.905239615083	103	5.2029306032	0.728155339806	0.271844660194	174.754092644	83.3213240418	0.372930464339	72.8155339806	4	0	3303.16	0	37	0	5	TTFA	Lpp WT	
7	8	1	11	145	652	0.918787525901	89	6.73089288637	0.842696629213	0.157303370787	180.246101719	87.6537281473	0.42586255222	84.2696629213	4	0	3303.127	0	37	0	5	Antimycin A	Lpp WT	
7	9	1	11	144	706	0.9626125278	95	7.15373099607	0.863157894737	0.136842105263	207.038597255	131.148841223	0.566747741416	86.3157894737	4	0	3302.7839999999997	0	37	0	5	NaCN	Lpp WT	
7	10	1	11	89	427	0.792737369894	53	6.38677088575	0.754716981132	0.245283018868	132.899642274	16.6964289587	0.119460877762	75.4716981132	4	0	3304.5299999999997	0	37	0	5	FCCP	Lpp WT	
7	11	1	11	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	3306.2799999999997	0	37	0	5			
8	3	1	11	93	566	1.04007734252	61	9.65055370271	0.83606557377	0.16393442623	222.394302518	167.282404572	0.655523245058	83.606557377	4	0	3302.1929999999998	0	37	0	5	NT	Lpp WT	
8	4	1	11	151	627	0.922134172481	97	5.96059923862	0.845360824742	0.154639175258	222.350378726	164.766226738	0.650780211376	84.5360824742	4	0	3303.2369999999996	0	37	0	5	Oligomycin	Lpp WT	
8	5	1	11	155	628	0.912921276135	83	6.90740435437	0.867469879518	0.132530120482	225.635042935	150.395770416	0.582613263255	86.7469879518	4	0	3303.286	0	37	0	5	DCCD	Lpp WT	
8	6	1	11	111	540	0.824525196157	60	7.42072676542	0.85	0.15	180.482398411	101.237581139	0.48174787329	85	4	0	3303.2529999999997	0	37	0	5	Rotenone	Lpp WT	
8	7	1	11	108	363	0.92939515137	71	4.75169633728	0.774647887324	0.225352112676	157.763845336	60.1025728226	0.302012316646	77.4647887324	4	0	3303.2059999999997	0	37	0	5	TTFA	Lpp WT	
8	8	1	11	129	650	0.823899170075	79	6.77891722214	0.835443037975	0.164556962025	171.198704739	78.7970651185	0.401255174685	83.5443037975	4	0	3303.144	0	37	0	5	Antimycin A	Lpp WT	
8	9	1	11	124	630	1.00991030271	82	7.75906695983	0.768292682927	0.231707317073	203.266196586	127.976442359	0.567970981193	76.8292682927	4	0	3302.94	0	37	0	5	NaCN	Lpp WT	
8	10	1	11	113	361	0.998901893923	61	5.91153415912	0.803278688525	0.196721311475	131.727933136	18.7582721908	0.137604908651	80.3278688525	4	0	3304.9539999999997	0	37	0	5	FCCP	Lpp WT	
8	11	1	11	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	3305.7799999999997	0	37	0	5			
